frame,stem,n_removed,tex_gt,tex_null_med,tex_ratio,lam_all,lam_gt,n_plain,n_tex,lam_plain_med,lam_plain_q05,lam_tex_med,lam_tex_q05,loss_gt,loss_pred_at_tex_gt,loss_resid_sd
0,1548265919.49424,1698,5.071826934814453,5.352045774459839,0.9476426675977623,1599829.764062477,1590755.9649058937,32,32,1595741.1453247045,1571044.530847822,1594808.4806492534,1580168.4561356714,0.005671727930315562,0.005291522852680042,0.00897441969572356
2,1548265919.56097,14785,150.41094970703125,106.49824905395508,1.412332606809608,2286034.8727798713,2084471.3754578228,32,32,2171989.760692299,2136635.531258836,2152114.3444134784,2104205.741305083,0.08817166339940508,0.07714678643705447,0.006843123782927241
3,1548265919.62736,3762,22.027118682861328,12.294673442840576,1.791598515021002,1480913.4296694696,1468749.1660125349,32,32,1468144.4983078702,1416835.6461553539,1470643.214415102,1419938.2557952958,0.008214027513849809,0.01430036333060418,0.013757338843378873
4,1548265919.66073,6881,82.69903564453125,23.15063762664795,3.572214164388244,1743340.762581953,1625164.3138436764,32,4,1708347.2925711116,1682685.71950535,1655809.9190372569,nan,0.06778734902248995,0.05299053241326958,0.00498896401765849
5,1548265919.72746,7600,110.79198455810547,35.47774124145508,3.1228590288224747,1914255.8202905052,1839642.2728170604,32,9,1887660.8628597772,1860476.6037706507,1861379.7001259725,1849583.3018111899,0.03897783498034324,0.03343578424362678,0.005985574035619274
6,1548265919.76081,14382,58.884666442871094,45.04543113708496,1.307228390459173,1293543.696554861,1243221.8014790704,32,32,1254792.7589930529,1234679.0939174462,1250977.3467626881,1232073.8537122891,0.03890235421487087,0.036888870609372126,0.0067030256120494125
7,1548265919.79418,5089,76.95567321777344,30.01589012145996,2.5638311209952667,1801905.0245811988,1746350.8849210904,32,12,1772596.8449762347,1755349.2580330872,1763470.6058819634,1745309.1559435592,0.030830781257752626,0.026981300877342004,0.005441924343930809
8,1548265919.86091,14451,76.24774169921875,35.51998710632324,2.146615128856429,1253655.1153742054,1206776.0928018943,32,32,1212185.8446952356,1200860.4684588497,1207903.550471384,1174868.0383479663,0.037393874916163194,0.03936566140295841,0.0077934988748913836
9,1548265919.89429,15642,128.17474365234375,83.7712287902832,1.5300568644304164,1829097.907523334,1715317.717963571,32,32,1759274.9007052635,1738506.6349669264,1753423.8200880422,1736693.58083979,0.06220563103362009,0.04233477601489672,0.0073698722032488366
10,1548265919.96103,3917,42.66041564941406,16.04656457901001,2.6585388691369345,1812063.4109382522,1790085.3775843666,32,29,1791615.8655098886,1776587.050381444,1786706.443658943,1776757.745012028,0.01212873303506845,0.01263181333979449,0.004137264365783649
11,1548265919.99440,7688,69.85284423828125,43.318607330322266,1.6125367028913111,1902772.5875233638,1848200.724968756,32,32,1883695.1598103186,1861519.9819987034,1879997.6166906815,1856752.7239149872,0.028680181180052666,0.015073317206017976,0.005796327437897438
12,1548265920.06113,3588,36.75550079345703,12.574599266052246,2.9229957961909907,1635677.330961695,1611464.6901234798,32,32,1614469.2791739488,1593676.6919193664,1609275.5809457556,1576609.4140027636,0.014802822280345018,0.01985719167152587,0.007722854546719484
13,1548265920.09450,8031,67.81058502197266,45.72026824951172,1.4831624489144781,1836643.715303806,1777345.9909006793,32,32,1808122.707949324,1790707.05057522,1808684.8201840464,1773262.1380106125,0.03228591583061502,0.01872956936863647,0.005881158734450754
