frame,stem,n_removed,tex_gt,tex_null_med,tex_ratio,lam_all,lam_gt,n_plain,n_tex,lam_plain_med,lam_plain_q05,lam_tex_med,lam_tex_q05,loss_gt,loss_pred_at_tex_gt,loss_resid_sd
64,1548339351.83125,5502,62.658721923828125,20.19861602783203,3.102129464587552,1702625.3156358888,1605254.596536322,32,32,1669457.086919142,1632031.6437914958,1647028.0542825938,1607227.5147792588,0.057188577078804426,0.0347566874983527,0.007602675290295761
65,1548339351.86461,5192,39.812625885009766,25.838570594787598,1.5408215303148831,1683639.313277104,1569218.8456981906,32,32,1651074.8008221504,1598480.0184713174,1632680.6818806292,1594730.6639303332,0.06796020185356721,0.03157404896638268,0.011970272366384378
66,1548339351.93135,9479,92.14097595214844,28.268437385559082,3.2595001518979827,1378645.6717719103,1310418.8010418708,32,25,1343869.950851351,1330967.9993724606,1325259.311550249,1313190.6856181775,0.049488329109502516,0.03141774457481666,0.007904242538800225
67,1548339351.96472,28777,138.8813934326172,80.03890228271484,1.735173640213828,1453656.2979655084,1287406.5740663377,32,32,1335290.3129079016,1312850.6499877633,1321704.3922732382,1309936.4541674065,0.11436659692655593,0.0971180910679856,0.0067815079885955604
68,1548339352.03146,9632,44.341461181640625,42.9588623046875,1.0321842526263145,1536740.237030859,1469750.5572597233,32,32,1493558.731611833,1470888.472386137,1490874.7922726313,1470571.1382764743,0.0435920646553557,0.027802179425972306,0.0074782011611882636
69,1548339352.06483,12791,152.57595825195312,78.63657760620117,1.9402670219961504,2041219.1177228075,1974139.547904217,32,32,1931912.0861394303,1880213.2164992453,1897389.3696011445,1811352.732002772,0.03286250321495365,0.07938419128366736,0.014176543909573803
70,1548339352.13157,7861,31.10555076599121,24.220077514648438,1.2842878288551471,1258189.3799457625,1233569.396968169,32,32,1229733.213503792,1185597.1880358343,1227718.8427685518,1200857.1459500194,0.01956778794195102,0.026905709328157057,0.012220605623228986
71,1548339352.16494,2878,24.140207290649414,12.838918685913086,1.880236792615265,1340640.3893454452,1313800.1077803336,32,32,1327188.9591420058,1305323.270826629,1315857.6224631458,1304638.226824246,0.020020493025886044,0.018926204331121726,0.005947690982007374
72,1548339352.23167,11640,76.85795593261719,34.470375061035156,2.2296814524509303,1079783.1579736918,1049078.3853112918,32,32,1028068.2358503554,993478.0772198599,1011547.1848792844,967157.6873963019,0.02843605443894892,0.04169088207184355,0.02101362906819628
73,1548339352.26503,11090,73.9058837890625,37.93833351135254,1.948052983585775,1164134.856452251,1107579.910471474,32,29,1111854.088394259,1056112.8924293362,1079478.1111207178,1036357.7320945626,0.04858109493699947,0.06814065952878752,0.022149648588412653
74,1548339352.33176,57147,265.26953125,153.05377197265625,1.7331786589185898,966145.7148610732,377701.8090486033,32,32,632169.7404639609,444486.64234229334,558017.4409952407,430007.5235337767,0.6090633087340093,0.5342130669975904,0.04236148171545169
75,1548339352.36513,9721,63.47086715698242,23.732542991638184,2.674423351064631,905262.8238713183,875098.6113483433,32,32,875634.1164452448,845603.8631235227,876759.8758127184,867114.1911169097,0.03332094473291081,0.03919438368742526,0.018132488674738267
76,1548339352.43187,6956,83.86032104492188,19.86042022705078,4.222484725207393,897376.5456058825,874301.0988246878,32,6,866506.615007173,834596.3223122879,877661.4198688034,nan,0.025714341314341915,0.04348820068891334,0.01682408949083241
77,1548339352.46523,3497,21.672222137451172,9.971862316131592,2.1733374820460347,881511.0873575233,862672.747302791,32,32,870326.6814368591,843089.0873387627,866309.3085916283,849491.3557912785,0.021370508351974737,0.015968474162215848,0.012782982687867017
79,1548339352.56535,558,3.3992698192596436,0.27798737585544586,12.228144565195192,844404.8035662661,838704.2334225128,32,32,842637.1367698845,836484.9646887626,841632.8748343359,835451.7927017029,0.006750992083035867,0.004961056621503715,0.0034566201833867547
80,1548339352.63209,10153,134.94334411621094,58.93526840209961,2.28968744480009,955256.3102234773,895576.275585107,32,20,911213.5418412159,889063.420412552,901537.1829221896,884580.1164441457,0.06247541523636568,0.061935843039834994,0.013324681220352783
81,1548339352.66546,9854,134.5714111328125,55.80211067199707,2.411582814919291,1030471.4915069854,987243.2341239268,32,14,988795.0306754762,972808.2977716851,993293.1105975488,981611.2668040282,0.041949978955594935,0.04499780720773625,0.012685871416669518
82,1548339352.73220,9260,129.566162109375,40.51366424560547,3.1980854983619285,958342.7828903825,899130.8088944642,32,31,916440.550140158,834411.9445452009,922107.066774151,906768.6946036257,0.06178579841477361,0.05600806590831539,0.03464859566299152
83,1548339352.76557,7740,137.31948852539062,46.080448150634766,2.979994640601147,1024163.2639425704,970073.1845972528,32,12,991310.7074259175,973006.8354699182,982543.0515068395,968249.5802882497,0.05281392259384021,0.045130871689449556,0.010916566584440339
84,1548339352.83232,2753,18.571273803710938,7.248563051223755,2.562062807824456,847693.7339381804,824065.4230594852,32,32,841272.2059577146,827297.197392239,840878.2200564456,825329.0005869135,0.027873641071904376,0.01649771412979358,0.005406935440363482
85,1548339352.86568,1910,18.040401458740234,5.186611652374268,3.4782633958110023,899332.198102443,889922.6301742566,32,32,893742.189296484,882383.8218365642,883821.0576409599,872420.6586254355,0.01046283892430433,0.016392959796938087,0.005029952098688079
86,1548339352.89905,9571,124.59480285644531,29.13295269012451,4.276765358517212,769908.9919716178,699637.3665154384,32,32,734044.958996953,709179.8041105265,726711.1467470558,706825.4376098886,0.09127263895986537,0.06848971196121646,0.018874850874440744
87,1548339352.96579,8218,131.74081420898438,25.817551612854004,5.102761725220817,700839.2932341467,639493.659686546,32,8,686766.0221839662,663484.4451122285,649551.1810853078,641920.1659527516,0.0875316697277495,0.051951745576712324,0.014750578825455203
88,1548339352.99915,12370,155.80760192871094,28.016599655151367,5.561260247371342,648564.7138265232,574092.3188858664,32,12,619620.129135034,604052.7980220038,588681.6698848845,581136.7412135132,0.11482646735631141,0.08440648838014979,0.013014417995626864
89,1548339353.06589,20718,202.22427368164062,67.9328842163086,2.976824493977437,620039.0016897699,489208.8790300798,32,32,545570.9871048637,520470.7926030304,523824.3984423347,497793.4737572278,0.21100305352267112,0.1879374906931647,0.01974363278114577
90,1548339353.09924,11949,88.25328063964844,41.39703369140625,2.1318745033166286,536202.6316410475,473946.70804897265,32,32,503650.35515545384,481578.33261859254,491145.8821258896,478313.4089654541,0.11610521828574527,0.0952387574075558,0.023992015493336686
91,1548339353.19934,22215,174.29757690429688,52.05795097351074,3.348145166009065,548347.2915575049,391827.29947195767,32,32,487360.0722068824,411511.783921399,431860.0645771573,400358.9183566878,0.28543952800600836,0.23779259622260415,0.03556339071501653
92,1548339353.23271,4854,21.288311004638672,12.405989170074463,1.715970464974289,566467.2720644617,492475.57371258526,32,32,559029.9291742847,508374.66233919206,556052.2393453908,504121.95864693454,0.13061954679608834,0.048303540593329766,0.027419657138762477
93,1548339353.29945,26320,175.3293914794922,153.5078125,1.1421528886648176,1050210.6904783768,390477.8580496555,32,32,700009.0108974616,453160.3307286141,691847.3769772209,453160.3307286141,0.6281909319816668,0.4190374419492173,0.12491934078472512
94,1548339353.33281,24837,127.82656860351562,99.01807403564453,1.290941778543386,1240237.3695412965,432668.09506628144,32,32,716632.3925205793,600365.3337577631,630436.017146997,525524.060519,0.6511408979506041,0.4880381709588073,0.07822312519085711
95,1548339353.39954,43076,258.6861877441406,216.96572875976562,1.1922905484790634,1439871.5259837173,393097.85473937314,32,32,715502.0406874019,568930.0751686495,703710.3738572208,568930.0751686495,0.726991021319899,0.5448934210455625,0.07585568695978379
96,1548339353.43291,49625,273.04901123046875,224.18689727783203,1.2179525857484994,1514976.0719788745,393892.42495391826,32,32,725292.5168982886,495953.38067419303,693357.0257651308,495953.38067419303,0.7400008935854593,0.640994120084998,0.06229147920771766
97,1548339353.49965,57253,250.17340087890625,214.41446685791016,1.1667748195586687,1595549.6994773159,368836.0726229412,32,32,785224.3267655541,511079.99772668333,756221.6456148261,490572.03661272774,0.7688344820949371,0.6800646556225571,0.0480894988012883
98,1548339353.53302,59590,240.34188842773438,223.21173858642578,1.0767439470244347,1897705.7745184093,422539.79202593426,32,32,940007.7806086452,482341.67914261256,929042.4666071102,458339.30941125756,0.7773417788470585,0.5941098859693812,0.08351965985228153
99,1548339353.59974,69891,238.03005981445312,217.52381134033203,1.0942712816025348,1876486.3009085145,392948.2567617592,32,32,709025.6050097321,540732.8653130365,706767.4526053465,540732.8653130365,0.7905935915591228,0.6842773644738422,0.040446057070879324
100,1548339353.63311,70865,300.9458312988281,275.83409118652344,1.0910392910618278,2322705.919508707,444532.38814421813,32,32,794575.7129538542,492557.92009137146,782349.0989565714,492557.92009137146,0.8086144335317987,0.7034692308309975,0.06169565455089838
101,1548339353.69986,80260,242.37066650390625,218.56396484375,1.1089232695663054,2589737.5811036634,422201.0568626449,32,32,951919.0835616377,617245.3349063168,929023.6023904468,538460.2640062954,0.8369714908787336,0.754094722545237,0.050088545179697574
102,1548339353.73324,75168,233.09161376953125,215.0011978149414,1.0841410007871717,2985473.690738264,631554.6486191554,32,32,1269270.5427879528,931788.0361711946,1269270.5427879528,931788.0361711946,0.7884574730708878,0.665376345759832,0.029879874682428965
103,1548339353.79998,84904,274.5600891113281,249.99050903320312,1.0982820514792493,3354916.028286288,376666.7595284458,32,32,1135947.879118149,645979.5600486046,1056377.228839936,381624.58239625185,0.887726918840097,0.7680409718441321,0.043079974650246704
104,1548339353.83335,88302,275.86749267578125,233.9425506591797,1.1792104168244284,3343990.4637261145,383686.8547522799,32,32,1311990.8862176156,796978.5325379083,1281207.7521859223,713649.986666512,0.8852607808203052,0.7847331740921688,0.02895627892476834
105,1548339353.90008,98778,272.1348876953125,247.8398895263672,1.098026989179886,3413759.1100376365,332449.44244168844,32,32,1220140.8504153092,637868.0671501423,1220140.8504153092,637868.0671501423,0.9026148501620481,0.7525176146316223,0.0821438209582734
106,1548339353.93345,102275,306.51129150390625,275.230224609375,1.1136541851060413,3512956.1679367726,337532.5568058875,32,32,1656504.4099868864,987448.5374654979,1656504.4099868864,987448.5374654979,0.9039178000891122,0.7754693761184248,0.049616271371062094
107,1548339353.96682,107769,336.630615234375,308.34979248046875,1.091716691379637,3721883.263080422,306457.4034698438,32,32,1703233.444138789,756729.2310434462,1703233.444138789,756729.2310434462,0.917660662141186,0.7650393920335794,0.052453111805340166
108,1548339354.03355,119543,329.367919921875,313.7191925048828,1.0498813199538266,3911133.893183933,282468.157632145,32,32,1631735.5277049043,609669.1195537403,1631735.5277049043,609669.1195537403,0.9277784485659231,0.7929199826686957,0.07090482245892647
109,1548339354.06692,125852,361.79156494140625,342.0347137451172,1.0577627077087028,4070048.541679145,250689.89904699044,32,32,1907609.6994655486,318645.04572763795,1907609.6994655486,318645.04572763795,0.9384061648209322,0.7939743111371675,0.08433452654233167
110,1548339354.13366,134721,369.1976318359375,356.6276550292969,1.0352467808633854,4345029.9691751525,244156.26085781163,32,32,1461843.635052193,509490.47810551367,1461843.635052193,509490.47810551367,0.9438079224792639,0.7632972466380088,0.06261523517735254
111,1548339354.16703,134287,296.6856689453125,281.0406188964844,1.0556682877736996,4510450.75324147,294449.31255187583,32,32,1712118.0913439821,1101225.0754611115,1712118.0913439821,1101225.0754611115,0.934718428675833,0.6975300441556904,0.06059354771255225
112,1548339354.23376,110002,251.14398193359375,241.05172729492188,1.0418675889690856,4890665.728259529,1044918.859549765,32,32,2884157.5130006108,1975479.8136194472,2884157.5130006108,1975479.8136194472,0.7863442489001131,0.4697070111913228,0.10709725280112269
113,1548339354.26713,149934,279.2488708496094,339.01275634765625,0.8237119861154746,4920579.129344923,397847.8482319804,32,32,1692511.9514564173,1232951.6970131977,1624978.0388538712,870212.036493911,0.9191461334582895,0.6621918228140752,0.06415951382891372
115,1548339354.36725,1522,17.11262321472168,3.507657289505005,4.878647428277289,5360221.393423204,5347394.748105574,32,7,5339579.669881949,5303211.426927386,5347751.171028161,nan,0.002392932003399628,0.00475238156840313,0.0032601559167172393
116,1548339354.43398,37829,83.86445617675781,66.26173782348633,1.265654341879217,5704604.963320767,4460392.017878694,32,32,5142304.940528127,4556817.161400195,4883238.455003943,4484937.971928063,0.2181067669789689,0.12003924894516754,0.042634405110523216
117,1548339354.46732,38715,84.59718322753906,23.416382789611816,3.6127348953771294,5705499.388600371,4536656.463501867,32,32,5238215.977788881,4665828.721438166,5106971.848098189,4607527.039954569,0.20486250992049193,0.12940461768361916,0.03677417592596072
118,1548339354.53405,36698,73.86172485351562,53.42943572998047,1.382416337443559,5991516.12921027,5003866.1538850535,32,32,5352448.837079065,5112688.789761847,5344625.889430818,5105986.208300783,0.16484141142675968,0.11645334119670761,0.02564726859262031
119,1548339354.56740,35892,75.82481384277344,38.59333801269531,1.964712506024506,5824814.814958517,4877376.878417169,32,32,5235604.493280353,4990777.079226257,5075598.372379429,4945741.271310691,0.16265546058361613,0.13533057289614334,0.01699331275057081
120,1548339354.63413,34095,36.1855354309082,41.61044120788574,0.8696263336917118,5527385.431283826,5068315.434669632,32,32,4933636.492429519,4158647.2000807705,4800159.821828029,4256435.708364281,0.08305373350950973,0.1146755101083411,0.0571326298581437
121,1548339354.66749,2603,7.115241050720215,0.5458498150110245,13.035162520988505,5765174.883936231,5653492.995979889,32,32,5667890.719333643,5464063.033119843,5458741.24687428,5396211.026825738,0.019371812686467815,0.040443965165182,0.00927646444345251
122,1548339354.73425,1380,18.996641159057617,2.340371251106262,8.116934930762868,4797014.0830940055,4778480.6866785595,32,0,4760459.394770219,4697158.595867356,nan,nan,0.003863527622477214,-0.0017835337709744773,0.0066759228243331754
123,1548339354.76762,2077,7.451776504516602,3.5890355110168457,2.0762615698960762,5125249.258970976,5074336.1919755135,32,21,5050409.123784395,4986123.253176062,5016567.979450444,4944907.546978148,0.009933773836725446,0.022697269786346855,0.007280211100491953
124,1548339354.83436,30825,38.430747985839844,34.55152893066406,1.1122734412986577,5593140.894783598,5028752.257273673,32,32,5185324.319479152,3830096.047166312,5208247.954933005,3978549.5143918423,0.10090728056507536,0.1366336474351961,0.07713799330631578
125,1548339354.86772,29460,31.81352996826172,34.54901695251465,0.9208230153693613,5408721.367132388,5189634.786627872,32,32,4938632.50636754,3468121.0609984463,5053778.187717467,4804283.4954520175,0.04050616876584867,0.11018960367712308,0.07624748625153495
126,1548339354.93446,25022,38.38391876220703,18.71579074859619,2.050884158612752,5864514.300022936,5729298.305490446,32,32,5440125.0297740605,4308395.87119876,5437804.008941047,4360396.34163831,0.023056639921904765,0.12356424427448479,0.045987399992819665
127,1548339354.96784,35437,60.87882614135742,47.839345932006836,1.2725681121954167,5211156.990367169,4800991.955301584,32,32,4741470.269917419,3112675.5441180556,4676067.705121131,2943923.8000281374,0.07870901525779694,0.20827560776823806,0.07823725478422006
129,1548339355.06794,15386,14.072093963623047,7.491230726242065,1.8784755773611361,5536780.71599285,5456885.632700954,32,32,5420604.343310893,3923537.698768268,5315141.657373301,4722390.731878003,0.014429880356489733,0.08487392733401714,0.033170626131134674
130,1548339355.10131,13768,47.19798278808594,16.156437873840332,2.9213111922713155,5993631.227554073,4689714.271249051,32,21,5728546.855712712,4717363.839301928,4674074.695378714,4353135.929098706,0.21755041423146315,0.23011504079286754,0.03262721186395425
167,1548339356.93654,5409,22.850482940673828,2.1937588453292847,10.416132561390974,1336215.586187804,1040629.8872459935,32,32,1332310.0098086847,1291574.528808128,1306617.1723164422,1121961.068278019,0.2212110844965598,0.028215917942450475,0.009824692554550622
168,1548339357.00327,28442,138.0472869873047,53.754486083984375,2.568107278927824,1825699.9254339202,1017688.9760939454,32,32,1758351.427510532,1229580.6524785291,1471900.6348794685,1138662.796247097,0.44257598857486513,0.2181701685282368,0.06598809834729637
169,1548339357.03664,27894,103.24036407470703,63.24260330200195,1.6324496254795846,1646059.4183413505,954543.8615417478,32,32,1586912.2198839532,1410301.6533257335,1458585.3326557614,1346036.1685901564,0.42010364212514717,0.0896078602872583,0.051249877421943826
170,1548339357.07001,22033,73.322998046875,35.41862869262695,2.0701817307268744,1671809.9668139918,1404109.1144882308,32,32,1636612.3977356637,1529796.6585741811,1547126.1329575286,1421279.7191171711,0.1601263646226041,0.053774974763248454,0.024080898343216074
171,1548339357.13675,30074,129.8992919921875,51.23444747924805,2.5353897306065765,1841878.8781423199,1201284.8243181366,32,32,1774143.349319579,1573843.8479004414,1633487.3520417172,1439894.664843248,0.34779379981286984,0.1274611219881593,0.028564677697204055
172,1548339357.17012,22811,104.17990112304688,50.82722282409668,2.049687064028535,2017467.9221817793,1659463.172225776,32,32,1947585.4093726836,1773311.850822642,1850340.8233553767,1674410.7695002705,0.17745251164580655,0.0966641276248041,0.030248622149586193
173,1548339357.23685,30793,188.44039916992188,84.41662788391113,2.2322663661602684,2409634.5577754066,1642262.3188645025,32,32,2281690.95503312,1931438.6993446362,2108770.6824929286,1982523.6357184167,0.3184600073213376,0.1455868563263722,0.04412189216801882
176,1548339357.37034,32256,148.8258514404297,89.66822814941406,1.659738956728813,3135156.224623104,2746642.2247350775,32,32,2900640.4301792784,2703128.95550279,2794957.8645762578,2676758.428709403,0.12392173533066353,0.08589250574688684,0.03219627649220559
179,1548339357.53718,4706,46.51078414916992,7.45704984664917,6.237156128179775,3357194.00975026,3309142.4780914085,32,32,3315617.664170646,3287742.4136970504,3309819.5179341394,3145448.3637781497,0.014313004109770211,0.017229831647221625,0.005772443747930403
180,1548339357.57053,4486,31.201934814453125,11.574121952056885,2.6958360162178954,3295540.2646763697,3260117.29455172,32,32,3268374.9817022085,3168007.146909735,3250108.8830595054,3074931.0397555474,0.010748759620489268,0.03247209196233261,0.012505116768096783
184,1548339357.77077,6108,16.16134262084961,6.269996166229248,2.5775681822416456,3909526.154872229,3876375.8843012094,32,32,3888873.723702916,3659892.2171617914,3888356.1210997803,3773548.7891663476,0.008479357665814868,0.01199561070397827,0.012681010854392492
