frame,stem,n_removed,tex_gt,tex_null_med,tex_ratio,lam_all,lam_gt,n_plain,n_tex,lam_plain_med,lam_plain_q05,lam_tex_med,lam_tex_q05,loss_gt,loss_pred_at_tex_gt,loss_resid_sd
21,1548266531.30863,2063,25.348308563232422,7.736364126205444,3.2765144129359043,1752860.1310330497,1748298.1871842006,32,22,1744076.2675809823,1708603.5817295322,1737970.2869553943,1726055.8093452095,0.0026025715161657192,0.025830557309003604,0.008216541724158052
22,1548266531.34198,4742,50.78215026855469,17.478193283081055,2.9054576434803456,1504193.0454545496,1493568.899692144,32,8,1494563.4171918866,1482588.7491446724,1488314.7592276381,1485717.8947546978,0.007063020131963915,0.016591012034372188,0.003047428107765844
23,1548266531.37534,5105,55.12036895751953,17.775156021118164,3.1009780669172504,1404939.9671877439,1386249.62074721,32,4,1394032.202929392,1383802.5772461742,1387208.6913688353,nan,0.013303306103495727,0.016455852834306332,0.004180345007488843
24,1548266531.44208,51975,268.1247863769531,206.82769012451172,1.2963679390101979,1467774.1286974906,347471.18588767684,32,32,942148.6090591383,668273.0278542453,931151.2462545835,548618.1117721662,0.7632665823071672,0.4828629373113171,0.0932366994525022
25,1548266531.47545,53721,258.17242431640625,210.34761810302734,1.227360816560112,1501031.635904373,358922.4225254391,32,32,1017771.3695365409,630325.8817051154,1048882.8059535795,538862.0322218298,0.760882839548423,0.27983201529065654,0.11469314041858608
26,1548266531.50882,52995,248.39854431152344,228.26215362548828,1.0882160724684702,1584844.946696539,418637.95501811994,32,32,1077063.5834145497,573418.6734193062,1077063.5834145497,573418.6734193062,0.7358492665855221,0.3248200747373382,0.1398569329361906
27,1548266531.54220,52681,275.4158020019531,263.62693786621094,1.0447179800029576,1718883.0676180045,480880.10608828266,32,32,1169033.8847675344,704916.7128214393,1169033.8847675344,704916.7128214393,0.7202368705890638,0.3233631120544447,0.11680885556905761
28,1548266531.57557,52795,224.65435791015625,198.84044647216797,1.129822236350699,1638053.603943362,465219.5694288632,32,32,1134239.8386202678,752238.2601713324,1145713.232015809,752238.2601713324,0.715992463061698,0.28423581084808747,0.09587445016366758
29,1548266531.64230,51833,242.29917907714844,203.29733276367188,1.191846325690929,2192446.5457838746,1205359.8460573154,32,32,1635949.9712462425,1318906.0641078826,1646056.998282926,1318906.0641078826,0.4502215580237291,0.2627969969766986,0.07820794225914443
30,1548266531.67567,54349,290.2433166503906,223.8907241821289,1.2963615072069075,2511724.421482932,1409386.2236836886,32,32,1862052.1929614258,1643043.4323907504,1917791.18114761,1643043.4323907504,0.4388770473268794,0.3269307129423612,0.053489048441455
31,1548266531.70904,51827,232.58969116210938,205.78530883789062,1.130254110342416,2795305.0963070206,1763900.3912016007,32,32,2238811.159025755,2026877.5187946856,2238811.159025755,2026877.5187946856,0.36897750677306973,0.24107708959821073,0.0460568205448211
32,1548266531.74239,52510,217.63818359375,186.50867462158203,1.1669064939490261,2996360.816171657,1982289.2721519277,32,32,2406453.6192650897,2241267.3209942444,2395576.3252434833,2193348.36808013,0.3384343896591774,0.21188246154652024,0.03406580904311712
33,1548266531.77576,53692,275.0675964355469,252.27117919921875,1.0903647309561502,3547932.526319968,2312646.11639553,32,32,2819513.7967754593,2574740.0455721393,2789356.2024476556,2574740.0455721393,0.34817077291086984,0.2184123255354665,0.045535993217498266
34,1548266531.80913,57541,236.82505798339844,198.66941833496094,1.192055928729334,3876356.490600818,508669.9122514319,32,32,2710380.3120926693,1817326.1532499348,2606918.99071184,1544089.0870819753,0.8687762816746015,0.44398472772128195,0.10933988726970839
35,1548266531.87584,63102,243.65045166015625,205.63970184326172,1.184841494498306,4365275.910892627,373015.9900780655,32,32,2843753.354489836,899679.8521967174,2826775.1357367616,899679.8521967174,0.9145492753053059,0.7645836863928572,0.11525410878205675
36,1548266531.90919,65224,293.24468994140625,247.31217193603516,1.1857268796994396,4701768.54772263,372754.61904182984,32,32,2966195.532966975,2241844.009175242,2966195.532966975,2241844.009175242,0.9207203384729818,0.37267262409610824,0.10048165258596273
37,1548266531.94256,63796,285.4550476074219,260.9296569824219,1.093992346092925,4823676.3040267695,394708.36391830613,32,32,2667833.688191197,1785536.8801046668,2687387.755462286,1785536.8801046668,0.9181727091453449,0.44716200005616474,0.08906602900187253
38,1548266531.97590,66572,350.3187561035156,308.97235107421875,1.133819109980378,4767303.022039505,320272.85499558196,32,32,2313473.3098431947,1865940.3260547519,2350135.4559246656,1755225.185732313,0.9328188593183729,0.5287339687026315,0.038768466967268614
39,1548266532.00927,60844,262.905517578125,246.48280334472656,1.0666282353598109,4460225.3912192015,346724.37367668614,32,32,2347038.280620727,1863845.2925239638,2347038.280620727,1863845.2925239638,0.922263037567725,0.45340740717047134,0.08206155425219927
40,1548266532.04264,59273,287.5024719238281,286.7531433105469,1.0026131487335423,4570209.027442198,396017.11325166334,32,32,2384743.846740663,1937695.4485203172,2384743.846740663,1937695.4485203172,0.9133481399048171,0.4285197131144656,0.0926081033044773
41,1548266532.10938,58473,197.83445739746094,199.58710479736328,0.9912186340811859,4060289.682763274,301611.462290195,32,32,2668799.7806574106,1528575.0474941786,2668799.7806574106,1528575.0474941786,0.9257167626313475,0.39563244797623465,0.11817452426391498
42,1548266532.14277,54791,162.82577514648438,182.4449234008789,0.8924653649513384,3972698.166457939,840465.2086638137,32,32,2351587.983288373,1473976.316041302,2311050.8953834,1334276.2294175557,0.788439701822811,0.49658926595439257,0.07738802659563768
43,1548266532.17614,56655,208.624267578125,206.90303802490234,1.0083190153690034,4116392.254801574,713202.4056667349,32,32,1651385.4295535437,1296312.7813152936,1651385.4295535437,1296312.7813152936,0.8267409028294574,0.5989972525177301,0.04779486518821814
44,1548266532.20949,55939,228.31185913085938,231.11598205566406,0.9878670315230328,4203717.099552175,753868.4375276454,32,32,1639126.7642692353,1473570.1413830533,1639126.7642692353,1473570.1413830533,0.8206662295119822,0.5753164820609032,0.08721653732558465
45,1548266532.24286,54331,207.0460662841797,196.99363708496094,1.0510292075823915,3966772.2881804374,821094.0344767751,32,32,3101174.6678186236,1538047.81898963,3101174.6678186236,1538047.81898963,0.793007015571995,0.4057326649656109,0.1299750040779586
46,1548266532.27623,56332,224.10658264160156,216.9743881225586,1.0328711355324314,3987735.256249361,307339.4400929546,32,32,2930167.3596813064,1203824.464958142,2930167.3596813064,1203824.464958142,0.9229288254250808,0.40332271961923616,0.14795265812918806
47,1548266532.34294,52839,173.11251831054688,176.53472900390625,0.9806145186691075,2953707.453359521,356654.2479811843,32,32,1568054.3632347886,870962.2904748805,1568054.3632347886,870962.2904748805,0.8792520066347367,0.4409670409153181,0.21489569099235228
48,1548266532.37630,58240,250.2703094482422,215.52349090576172,1.161220562995027,3746295.7978721326,255989.86681076445,32,32,1604630.0780387467,828211.873357504,1645151.6204873393,828211.873357504,0.9316685385718435,0.6813023845460405,0.12861056364047654
49,1548266532.40967,61038,266.6878662109375,226.46129608154297,1.1776311044113692,4217273.884964513,195494.1971780194,32,32,2210136.056626507,1711561.1915890002,2210136.056626507,1711561.1915890002,0.9536444152050456,0.7475445229675808,0.05171086694038286
50,1548266532.44304,58193,212.7128143310547,175.19406127929688,1.2141553930412337,4248635.918232937,280313.4597005823,32,32,1773796.7793074888,1151043.778470603,1624082.8945331313,1151043.778470603,0.9340227157385685,0.7125910600894376,0.07824898228225748
51,1548266532.47642,57407,178.78155517578125,169.60826110839844,1.0540851843385155,4051420.26729383,327732.4650472291,32,32,2956133.2046020883,1858311.4427459016,2956133.2046020883,1858311.4427459016,0.9191067715949054,0.3014124464160898,0.1001233451006059
52,1548266532.50978,60474,240.4197540283203,217.5012664794922,1.1053717429778234,4355709.958106967,333388.14959296683,32,32,3440118.791151114,2264294.863605613,3440118.791151114,2396054.269509879,0.9234595157162713,0.20166929648476406,0.13740200161468474
53,1548266532.57652,61807,205.26229858398438,230.7916488647461,0.8893835612928828,3917520.80060948,293340.7061114875,32,32,2819121.1532967854,2214415.3359928,2673957.863872314,1932175.0184913666,0.9251208299734235,0.34370526174424976,0.05806859871750313
54,1548266532.60989,62053,188.81723022460938,208.1635513305664,0.9070619184660488,3611680.576763611,260484.5957097412,32,32,2202165.8596380795,1576686.2036898464,2202165.8596380795,1576686.2036898464,0.9278771779028259,0.5271405184215991,0.09940843692945822
55,1548266532.64325,61444,187.56300354003906,220.27774810791016,0.8514841156273092,3578030.646580294,256729.4742692593,32,32,2604225.81203966,1374494.7670445167,2299026.3232976585,1374494.7670445167,0.9282483858782404,0.48330277677079747,0.09638024765296518
56,1548266532.67663,61580,177.39524841308594,176.9143295288086,1.002718371573169,3216634.8730593766,405462.1031265158,32,32,1723650.2682152996,734532.4824833295,1723650.2682152996,734532.4824833295,0.8739483593483284,0.5085102634388893,0.1313905078595966
57,1548266532.71000,61159,170.05853271484375,180.82325744628906,0.9404682512444904,2845602.61305571,211597.2757762063,32,32,1520780.4155618094,748666.8394020112,1520780.4155618094,748666.8394020112,0.9256406095477311,0.5226255319268776,0.08900713250906594
58,1548266532.77673,58576,172.8842315673828,162.1943817138672,1.065907645755412,2301966.3079495765,212109.01377073207,32,32,1285638.4847574441,614074.8760770852,1285638.4847574441,614074.8760770852,0.9078574638393977,0.3753401688791709,0.15809645223867103
59,1548266532.81011,64404,225.592529296875,205.0633544921875,1.10011137706942,2482156.2253962033,199086.3890893141,32,32,856998.4285564718,411032.5682424446,851819.2614677933,411032.5682424446,0.9197929658688039,0.7230382839241642,0.0775475034795937
60,1548266532.84348,3277,56.420433044433594,11.626272678375244,4.8528393067345705,2368764.1002560155,2234317.859993364,32,8,2332823.2856746754,2282185.0282488773,2343461.496392738,2293231.275782509,0.05675796937657085,0.037854706079128525,0.01217990795104978
61,1548266532.87685,56802,176.85430908203125,231.7636489868164,0.7630804479268938,2238610.2495804713,260687.33627156154,32,32,1445860.6926450955,671601.1871459504,915086.5976205019,596402.7063299755,0.883549476144668,0.5642567332822442,0.07534589082228862
62,1548266532.91022,3573,56.911643981933594,11.588994026184082,4.9108355611667305,2318562.0185227143,2239436.7371420474,32,2,2302312.274502056,2269228.039875209,2300156.4271513848,nan,0.03412687724052432,0.015180038281124726,0.006249216567146292
63,1548266532.94358,4364,42.39612579345703,13.047733306884766,3.2493096537378103,2133144.134330499,2099999.120112267,32,32,2114213.459376755,2081646.8569206751,2110171.4852855783,2073878.7067142876,0.015538103443082596,0.01307082156583763,0.008321912216363669
64,1548266533.01031,7535,88.88297271728516,35.15014839172363,2.5286656467775632,2294753.5671415324,2249624.3473890927,32,21,2242107.973058626,2197705.362975899,2223143.6045958265,2184707.8408240685,0.019666259766906058,0.03712591745456702,0.012218687611352783
65,1548266533.04366,12532,94.57101440429688,47.1475830078125,2.0058507429453205,2112229.55197498,2026618.6801364748,32,32,2064718.9055882343,1978348.9555569568,2039828.1369172945,1977617.6599628488,0.04053104538683183,0.04175632789089151,0.01691284170639405
66,1548266533.07702,13118,82.09677124023438,51.265350341796875,1.6014085672462577,2167450.0681539904,2038313.8404328122,32,32,2107616.2701189183,2041513.2222939653,2085058.3278606888,1991288.27716904,0.059579793610268994,0.04624305825887505,0.016780542101086128
67,1548266533.11039,64013,256.20501708984375,224.92906188964844,1.1390480844824733,2130948.0662333136,205705.86511184642,32,32,581455.0043884087,276049.39387609804,632875.4315130454,276049.39387609804,0.9034674432608514,0.787490524157801,0.05061939141994707
68,1548266533.17712,64874,273.88873291015625,226.0608367919922,1.2115709062962219,2055985.0609439018,205194.41549910186,32,32,617571.2876883999,347372.57331767597,617571.2876883999,352610.30883724475,0.9001965435464316,0.7542822248946,0.06682648095551659
69,1548266533.21049,64246,274.0001525878906,240.1829833984375,1.1407975232506546,2177044.1837598206,220163.28463491693,32,32,705916.2388985652,368086.68271004804,682627.891686083,368086.68271004804,0.8988705482978814,0.7582242893742568,0.06767725448273253
70,1548266533.27723,12421,94.48957824707031,79.74774932861328,1.1848557362755276,2151572.431349568,2010601.2489460472,32,32,2074739.7940145163,2010702.6106888272,2069369.2147308206,2003639.5525986145,0.06552007283115124,0.05002994357825473,0.014213132835886396
71,1548266533.31059,11618,85.4952392578125,51.16512680053711,1.6709670160910264,1873346.6996402473,1773030.900497812,32,32,1834636.3322967817,1800069.422928958,1801147.989457623,1753845.0771338113,0.05354897689877669,0.03599520707624117,0.009044178647919517
72,1548266533.34396,13600,83.20667266845703,55.9370174407959,1.487506421959725,1768693.0277990047,1639695.9960799753,32,32,1698239.4713172722,1635811.5728323273,1672993.3180161677,1632198.2578920894,0.07293353323134644,0.05438074907460071,0.017035485694824555
73,1548266533.37733,14604,84.63421630859375,50.57372283935547,1.6734820289467218,1657808.7116895062,1549715.9585480073,32,32,1603449.0904766512,1558975.122540349,1577979.150871024,1507449.1976102896,0.06520218670544886,0.055475136620762686,0.01428921184781638
74,1548266533.41070,13110,87.25889587402344,53.023820877075195,1.645654621463723,1750294.5542219516,1639111.309754424,32,32,1708966.3301064656,1637753.205220332,1658805.0232432352,1622883.614604776,0.06352259064015153,0.05368361058007348,0.010399823071876101
75,1548266533.44407,13134,71.11254119873047,42.49144744873047,1.6735730474828794,1475774.6233910278,1381388.1777142938,32,32,1429756.9943496073,1369270.419800881,1415568.4917411965,1368192.2563845562,0.06395722231613743,0.05063651914155317,0.017202400845214204
76,1548266533.51081,13421,92.68211364746094,46.54022216796875,1.991441151977338,1494578.7408921851,1402065.4122609366,32,32,1460341.1225803578,1400499.515826182,1416767.072734854,1373995.700609327,0.061899267064392305,0.055677969423601086,0.014347636454463669
77,1548266533.54417,14855,78.55988311767578,38.47955322265625,2.0416007083840246,1271681.2616835246,1192392.5244956997,32,32,1251620.8804130554,1181424.7769489621,1208491.5596099475,1142939.589923099,0.062349536457632415,0.060669969263704264,0.017421598899608516
78,1548266533.57750,15462,77.41658020019531,33.83349609375,2.288163776680954,1094847.8187509715,1022506.7094001198,32,32,1070063.8697608695,1029642.8992813833,1042968.2366951185,1016796.550585321,0.06607412291635206,0.05897013131692164,0.016287741983954256
79,1548266533.61085,14748,98.06326293945312,47.78554916381836,2.0521531018357195,1449371.8327350335,1342230.0692957195,32,32,1397444.2782263951,1327519.481004818,1374527.6737865428,1316250.2376120342,0.0739228961260634,0.07092784721496667,0.01621273223616692
80,1548266533.64422,14879,79.82508087158203,51.510459899902344,1.54968682140874,1316734.220865309,1224180.343725631,32,32,1284424.5597219062,1220708.5242273232,1263405.310676699,1196632.6333506117,0.0702904775109855,0.05243620677535811,0.01835778491853964
81,1548266533.71095,16039,120.0555648803711,69.8535270690918,1.7186757765520515,1410537.3234095303,1314945.4297729093,32,32,1342089.2710042424,1296465.9635995093,1336304.0733534456,1305143.5376291124,0.06776984348457915,0.07132290051532794,0.017057619992001723
82,1548266533.74432,15307,91.68894958496094,64.1410961151123,1.4294883489426067,1342509.9355174426,1251684.2646597535,32,32,1308880.988992496,1253821.6570843176,1291283.0106642465,1242964.2800720127,0.06765363030455507,0.04168398958536799,0.014085598958485891
83,1548266533.77769,16397,97.60222625732422,73.07923126220703,1.3355672271254346,1332071.8372748706,1250355.600290134,32,32,1262260.3343914715,1192501.2775099734,1255239.8417268822,1178474.790224368,0.0613452178013989,0.07001051872826428,0.022544729140142373
84,1548266533.81106,20342,143.77981567382812,103.44426345825195,1.389925461955218,1441014.8274324914,1307243.8737610658,32,32,1341876.5880325919,1280227.2662969579,1314424.0758030866,1280227.2662969579,0.09283107371613253,0.10069702325320533,0.021088316786186785
85,1548266533.84444,18832,103.60324096679688,71.25723648071289,1.453932906798021,1277354.1226564667,1184721.0201759445,32,32,1228275.0922567283,1174279.71534361,1205344.7198538387,1168751.002677975,0.07251951580026728,0.06276700075470208,0.014573387898863553
86,1548266533.87781,20767,134.2700958251953,77.0262336730957,1.743173584145971,1296970.874384993,1182613.4618499682,32,32,1203790.600149484,1119433.5240903408,1170087.138098904,1105500.4123943488,0.08817269130214789,0.13166990076317409,0.020761427004763303
87,1548266533.94457,21971,89.92340087890625,65.55047225952148,1.3718192681036634,1262934.1947944888,1166626.8765787089,32,32,1196770.201841313,1155570.6835293877,1196234.0617567732,1159596.0708719997,0.07625679834526267,0.07358603067314728,0.017660322627031773
88,1548266533.97794,22118,87.72354125976562,55.553466796875,1.5790831124998352,1245680.7532676812,1151119.783439102,32,32,1197469.4945189618,1155308.6945687234,1187539.0659020608,1153902.3227513155,0.07591107880612757,0.06502042253984812,0.012920541318011645
89,1548266534.01130,26687,101.665283203125,71.00725173950195,1.4317591613895362,1253268.1700422927,1112466.2956946641,32,32,1162353.7412846433,984832.8362161062,1090979.195775643,989254.2334111283,0.11234776220549592,0.16969060594976562,0.049139158335243655
90,1548266534.04467,24621,85.8658447265625,46.410194396972656,1.8501505077118043,1183309.4225853274,1087636.6650711566,32,32,1133187.815432555,1068674.2550790512,1108962.8075783406,1061693.5228638614,0.08085185133161732,0.0757979599969804,0.02301688688397274
91,1548266534.07803,29273,88.16102600097656,46.706682205200195,1.887546317540854,1149812.4333328928,1016725.1592376202,32,32,1083182.6249028835,937600.7189951529,979422.9519215985,840119.5132666732,0.11574694292485643,0.17469519674380227,0.03896132654239882
92,1548266534.11140,19460,133.4632110595703,55.06675720214844,2.4236620756444913,1447063.6303411517,1350413.3453185812,32,32,1396930.2579560615,1155038.858790049,1277816.5623403215,1041133.977146021,0.06679062550952564,0.18289061936576803,0.04113318397235802
93,1548266534.17815,21095,109.68116760253906,59.541269302368164,1.8421032821041432,1150452.2786811707,1072089.4655018616,32,32,1093206.5149743007,977229.6152985089,1031638.1657197315,928589.8626173361,0.06811478809806937,0.16971097581053224,0.023833578967392986
94,1548266534.21146,16087,93.13409423828125,38.881914138793945,2.395306308887655,1177856.9923540787,1103743.1972732916,32,32,1146418.4078848409,1072533.3862155247,1083436.6254928391,1055571.5049502372,0.06292257511895594,0.0920648897702017,0.013955848708802098
95,1548266534.24482,2058,27.93219757080078,5.448122501373291,5.126940072246907,1109531.872516195,1101084.899545183,32,2,1105099.1938227778,1099268.5986144363,1099846.0600804323,nan,0.0076130962798356405,0.009942621569511787,0.0034313859608714123
96,1548266534.27819,2025,16.654516220092773,2.7762902975082397,5.99883817446628,1104585.9391476251,1096223.8031709376,32,25,1102204.235498532,1096484.852237692,1095977.3472941993,1090202.529821905,0.007570380610801841,0.0064461331594764006,0.00162089284174494
97,1548266534.31155,13159,100.60124206542969,45.815996170043945,2.195766773073161,1125408.7976583648,1057780.2900164998,32,8,1106894.8658264738,1041512.7330235556,1075812.319726315,1057043.260808704,0.06009239289987722,0.07335239379743375,0.0174549970608039
98,1548266534.34492,14024,87.185302734375,37.90151786804199,2.3003116402335007,1204437.251019833,1132706.0159547094,32,2,1172578.4756256025,1121096.1556319767,1169147.709831919,nan,0.05955580915849834,0.06134058344392007,0.01792850647428685
99,1548266534.41166,4211,37.17708969116211,18.291911125183105,2.032433321851161,1291338.869168029,1267155.2172743136,32,32,1275424.9830473703,1257285.1186796876,1262101.7722983235,1254980.15956954,0.018727579933604965,0.021501469378668602,0.005245900704375226
100,1548266534.44503,3399,38.602195739746094,11.531455516815186,3.34755622856597,1352738.7576687192,1333417.5149177208,32,9,1339204.0809925636,1289443.4634569702,1326203.0875433788,1319621.959619841,0.014283055498680475,0.041269314612504146,0.016472145798047188
101,1548266534.47840,13737,111.39337158203125,60.10824775695801,1.8532127576308624,1353065.278364394,1282360.1441608584,32,26,1295262.3072472308,1254135.6556651827,1296639.9833308337,1285040.2484670207,0.052255523317400576,0.09008104113886911,0.01104701487166847
102,1548266534.51177,11666,105.9552230834961,49.856998443603516,2.125182549915212,1407840.443251643,1345832.1007102977,32,25,1348657.5458931376,1262616.7965507342,1318088.599229788,1249838.2753685466,0.044045007258156854,0.11297428046099682,0.020714828066452196
103,1548266534.54514,12038,124.3299560546875,49.76993942260742,2.4980933771884812,1371907.0518684792,1315770.2995381944,32,4,1326985.9313029777,1228726.1876488058,1316726.0163480802,nan,0.04091877234236019,0.09832842149320986,0.0290325914361365
104,1548266534.57851,1505,44.08493423461914,3.797059416770935,11.610282957360067,1342189.3371312132,1326229.2956921032,32,0,1338318.1735415643,1316075.4661714553,nan,nan,0.011891050686800186,0.0480850008104495,0.005371072191040136
105,1548266534.64525,3123,39.125587463378906,8.927396774291992,4.382642381936906,1557433.8465449417,1541591.5049991736,32,16,1545341.9873665185,1493388.9621451905,1539164.9836429665,1533383.3181156728,0.01017207991268021,0.0014995951238369245,0.013918817505176519
106,1548266534.67862,89892,133.29335021972656,150.47283935546875,0.8858299663292835,1505061.545518797,1051877.4982998997,32,32,1297757.5992574967,1117203.600975059,1297757.5992574967,1117203.600975059,0.30110665478645526,0.16417501735740983,0.04761103666368129
107,1548266534.71198,13240,89.15184020996094,54.384775161743164,1.6392793745091103,1632674.6029250154,1224421.0844017807,32,32,1526123.055598336,1295577.2860170132,1517492.83075222,1250857.4369019354,0.25005198083673796,0.12883319053582573,0.056145831062824066
108,1548266534.74533,85060,162.37933349609375,128.5995330810547,1.262674362851287,1788659.9541173112,1139186.9946364032,32,32,1417288.3890169011,1162156.4594716695,1457310.9052520546,1162156.4594716695,0.3631058871675905,0.23897707951532876,0.07421843835538869
109,1548266534.77870,13431,99.32362365722656,65.92827224731445,1.5065406732431463,2023450.2043868185,1403406.747428836,32,32,1864249.3004007721,1507363.7860352378,1842806.8455735794,1461357.4984035166,0.3064288192581832,0.19052498311998958,0.0662442954811644
110,1548266534.84546,13266,134.70010375976562,46.69056510925293,2.884953382863883,2248078.9466688763,1846109.3819992773,32,17,2218174.560334582,2084091.0746649778,2087991.6659646172,1887184.498400756,0.17880580451377093,0.08391623586773628,0.01784280564956872
111,1548266534.87883,9952,90.01127624511719,47.3467903137207,1.9011061921769314,2252674.720876767,1930480.6410291465,32,32,2183430.853325972,2021528.9113898822,2171621.9006796163,1997203.0669730625,0.14302734294555353,0.060334485854366585,0.02874491646352347
112,1548266534.91220,15759,113.13330078125,68.57268524169922,1.6498304008729903,2163898.8033573176,1847835.4576320508,32,32,2073831.6000848906,1826885.8594289997,1919907.7095777085,1814863.502563461,0.14606198091837297,0.11355672919729201,0.03198299885075967
113,1548266534.94555,20418,90.74977111816406,54.65998077392578,1.6602598433670515,2198020.093489506,2096688.0190563416,32,32,2114529.084444252,1981111.7157087638,2075951.0772419865,2002686.5101102558,0.04610152324508221,0.06372400216606944,0.02580449935020507
114,1548266534.97892,20286,105.63090515136719,81.38350677490234,1.297939955371184,2935281.6810481125,2757350.458458334,32,32,2751558.1259274306,2596244.5495357173,2755949.441194244,2575408.760846948,0.06061810821721325,0.06937974052136923,0.026044836024538474
115,1548266535.01229,85643,427.5205383300781,361.7984161376953,1.1816539798432117,2845730.7563826516,138224.62395061017,32,32,710082.4597032709,388809.1424025742,710082.4597032709,388809.1424025742,0.9514273711100082,0.7981366459524295,0.07141406601388263
116,1548266535.07903,27734,153.6195526123047,94.09051513671875,1.6326784096046976,2939822.1000218615,2708108.9330188534,32,32,2628429.1181199285,2366751.998024987,2775105.1175774653,2701905.072954087,0.07881877172135177,0.06273116258191158,0.04695254398033947
117,1548266535.11241,68232,440.80535888671875,326.28564453125,1.350979935142383,3136321.680122126,370429.4113001977,32,32,1184478.2761318458,712836.0911035609,1093527.8215122374,712836.0911035609,0.8818904917668479,0.7860210489984473,0.061869551361957896
118,1548266535.14578,78280,312.2264099121094,243.85803985595703,1.2803613532551006,2663388.820992337,159721.69109289267,32,32,938165.4872836,731579.401306452,896498.8047856593,498451.73180174566,0.9400306519896773,0.7500767624019712,0.054067427122774576
119,1548266535.17914,62203,190.05516052246094,147.25860595703125,1.2906217554301536,2870980.852376422,486638.78337533394,32,32,1548161.482069071,1152619.0083280809,1473862.4547196608,1133623.0266419235,0.8304973775869929,0.616033728998868,0.06027558563527392
120,1548266535.21251,30058,149.93478393554688,79.81109237670898,1.8786208717436608,3185294.5861438857,2585491.8202445456,32,32,2871828.837931102,2768918.580278829,2871249.092408674,2725393.049264396,0.18830370305732402,0.09956083954366272,0.01680958678605852
121,1548266535.24588,80189,402.5200500488281,352.13731384277344,1.143076959542408,3447335.2526063453,214730.05372363923,32,32,895534.6029096402,435135.46592975076,895534.6029096402,435135.46592975076,0.9377112935095903,0.7859337038170238,0.0767482791578649
122,1548266535.31259,18948,67.32353973388672,48.436397552490234,1.389936971694243,3067272.965908867,2679774.4993219245,32,32,2768809.7615043046,2718769.4367750455,2769878.7591568986,2703947.281663715,0.12633321875613446,0.09685631488133675,0.011305750584141405
