frame,stem,n_removed,tex_gt,tex_null_med,tex_ratio,lam_all,lam_gt,n_plain,n_tex,lam_plain_med,lam_plain_q05,lam_tex_med,lam_tex_q05,loss_gt,loss_pred_at_tex_gt,loss_resid_sd
19,1548265883.40617,929,26.849544525146484,7.022885799407959,3.8231498122053966,2269745.887344969,2264071.882847924,32,4,2262900.6523932507,2233041.3207177334,2254743.084684627,nan,0.0024998412944289283,0.019176003414660314,0.007669060554935733
20,1548265883.47291,3179,33.06722640991211,15.625862121582031,2.1161857280335608,2119734.847145487,2100288.2793568345,32,32,2096363.9568454796,2076173.6689433362,2087015.8085195748,2075533.4543071843,0.009174056752824566,0.015532595547068238,0.005295595864993285
21,1548265883.50628,2833,52.1201286315918,15.741668701171875,3.3109659224191246,2354802.183154878,2313745.338306702,32,20,2333706.143849674,2317709.77532929,2314367.4137296514,2299180.8272980596,0.017435368941763785,0.015967674854575255,0.0034173268845627187
22,1548265883.53965,5858,44.26018524169922,26.616422653198242,1.6628900817511212,2178666.607725177,2153931.5959683084,32,32,2144174.2609365545,2102372.2480179365,2135720.2709119953,2095929.9904357835,0.011353279877316935,0.019186166079036112,0.009097173429905911
23,1548265883.60637,5090,38.618125915527344,23.73835849761963,1.6268237721407648,2134093.1015165597,2102562.980614004,32,32,2086762.4495213358,2043585.2532585708,2092658.5014306805,2049010.5986483558,0.014774482369184883,0.022347931875006076,0.011182776884782754
24,1548265883.63974,41752,206.90867614746094,176.87914276123047,1.1697743041799304,1811819.3700364935,1200307.1545394715,32,32,1461764.9541984724,1312852.374591598,1435634.1178970719,1243176.978835343,0.33751279272652057,0.23794699224208424,0.03999901824365709
25,1548265883.70648,5554,37.24546813964844,23.738226890563965,1.5690080102172101,2060930.4996467654,2041377.9881483254,32,32,2020759.4178941352,1972484.9726077288,2006484.772094712,1963810.7798463614,0.009487225067410732,0.028049861010318783,0.008757352218109438
26,1548265883.73985,6896,48.37532424926758,16.762643814086914,2.885900624376099,1594068.780702543,1563661.8048898021,32,6,1560009.8917055987,1533310.0118970752,1554251.7747788215,nan,0.019075071402715582,0.03469007152064058,0.008006734603149754
27,1548265883.80658,6106,61.03227233886719,23.16211700439453,2.6350040597449524,2077512.8743505846,2053404.6085412547,32,23,2028952.4569244175,1987563.0303806516,1997944.908930723,1969081.671716083,0.011604388163835577,0.04442621932494462,0.009689674049991258
28,1548265883.83995,6314,80.981201171875,26.36727809906006,3.0712764839675213,2184450.6508731176,2147154.3157759598,32,18,2144213.5500483117,2109067.470737169,2130630.703807853,2100097.409387295,0.01707355351893647,0.04556469635563119,0.004883214402700973
29,1548265883.90669,4151,67.34611511230469,19.9527645111084,3.375277399520791,2230596.9547266024,2194065.8766756156,32,3,2201505.2632867773,2174159.0069643706,2198836.203660007,nan,0.016377265275816844,0.033784153979966855,0.005881280498511845
30,1548265883.94007,5950,50.21330261230469,30.673444747924805,1.6370284793559693,2096384.9962390019,2067938.8589085294,32,32,2049100.3777727904,2002334.087238798,2016155.1253463724,1962859.9810887373,0.013569138007334502,0.04027961716145764,0.0064705956696391
31,1548265883.97343,7466,59.634979248046875,24.296170234680176,2.454501210356369,1632902.3375094843,1609287.273013104,32,6,1595575.4160599858,1568586.119884972,1603288.3701172892,nan,0.014462018918043884,0.02884036470372272,0.008769923441912245
32,1548265884.04016,4202,61.213260650634766,20.604202270507812,2.9709114600497513,2003302.3107553292,1985646.345718779,32,12,1982330.721443637,1888310.3152663913,1990650.5555068762,1927027.3305011764,0.008813430175644954,0.029997474535464617,0.01493869754398215
33,1548265884.07352,3565,73.36874389648438,12.720621585845947,5.7677011615627904,2008872.3926792373,1970278.6517260554,32,4,1983718.2973185065,1940121.1270914949,1976858.0468590606,nan,0.019211643852454663,0.06043034026770481,0.007937477446891774
34,1548265884.14025,829,2.7197656631469727,1.8445253372192383,1.474507076843534,1730825.1162810873,1719700.3764682147,32,32,1729792.7650033655,1709388.9299439092,1729710.539047035,1722730.0149027463,0.006427419909861065,0.002976251986383182,0.004992063163742934
35,1548265884.17362,912,6.0240607261657715,1.5070629119873047,3.9972191460952877,1945876.082578932,1941927.7897715059,32,32,1944409.0717932447,1922390.9859566875,1943822.9297497417,1928929.1728355498,0.0020290566510243746,0.004140526563254288,0.0047859465686077496
36,1548265884.24037,2212,57.67256546020508,7.377769470214844,7.817073397730551,1680141.6560086694,1676825.8637958304,32,6,1674695.0806422187,1634287.9050536165,1677080.4383594035,nan,0.001973519435686133,0.020993686947238323,0.010194299858366477
38,1548265884.34047,2894,18.9666748046875,6.185352563858032,3.066385401458391,1583241.2834132144,1578339.0537427298,32,32,1578843.4292784417,1517704.4988481067,1565096.0556741771,1510236.316399686,0.0030963250654481023,0.03209242121489081,0.012780836650187798
39,1548265884.37384,4065,65.1828384399414,20.19321632385254,3.2279572206110836,1592990.416058619,1568738.240090162,32,10,1563523.5983426762,1453498.2978760845,1568550.3327653357,1350638.395832443,0.015224307518724278,0.11618164885186644,0.020577632132316538
40,1548265884.44057,2551,19.521982192993164,7.254939317703247,2.6908539600539885,1561036.368348174,1529017.4153664035,32,32,1548920.7772215055,1533478.7968985985,1536196.6271122028,1512686.5771359506,0.0205113433812254,0.010447437377124346,0.00399946548267572
41,1548265884.47394,73929,453.6789245605469,384.85101318359375,1.1788430042254265,1654399.3181591542,290921.77452840505,32,32,664377.080220326,459722.26600724267,653791.8251760025,459722.26600724267,0.8241526266753344,0.6751661117573071,0.0542704116727165
42,1548265884.50730,66510,395.7005615234375,330.62413024902344,1.196829043377442,1732727.2151492005,380728.4649997258,32,32,851513.8425369223,657649.8116484982,851513.8425369223,658179.6664561981,0.780272127273685,0.5095060894181396,0.07182643618674017
43,1548265884.57401,11857,70.1257095336914,59.55577278137207,1.177479633941135,1744536.8271827116,1662392.8902685272,32,32,1677879.3242823826,1643012.034797445,1673285.4307196443,1647204.6219442224,0.04708638742057414,0.04086649845834328,0.010540803209285587
44,1548265884.60738,12700,103.33740997314453,68.91626739501953,1.499463245460281,1659203.865733431,1584845.2698484347,32,32,1605835.7561360793,1576445.031510577,1585954.5712791728,1567846.3978565303,0.04481582849502763,0.04363992320410762,0.009336075567971457
45,1548265884.67411,13390,99.93086242675781,53.82596778869629,1.8565548662135485,1694329.7822786719,1665083.6126078046,32,32,1665269.959952407,1644129.651438803,1657084.3373467678,1602208.5915727224,0.017261202616372984,0.024043047504583977,0.008348591921509491
46,1548265884.70748,14614,111.40740203857422,74.23030471801758,1.5008344969319898,1641719.1683449543,1616539.81949978,32,32,1612122.938810111,1586236.4448388924,1610088.483760792,1563544.8852246823,0.015337183929306275,0.022911083985727984,0.009479341801046948
47,1548265884.77422,9027,83.30718994140625,36.455284118652344,2.285188332924887,1666208.7679997156,1644621.731574746,32,26,1644701.0858249622,1636224.2136109972,1643239.302898135,1637287.9424239222,0.012955781315978077,0.020692541463149694,0.004557696251137571
48,1548265884.80760,11619,77.55664825439453,35.51590919494629,2.1837156928374624,1489839.737245921,1466524.587189947,32,32,1470478.2762718466,1459971.08684986,1463382.7524328392,1456712.523556346,0.015649434951355068,0.019953366601941455,0.003185822245780498
49,1548265884.87434,8709,98.58833312988281,22.427879333496094,4.395793809298809,1588830.1847591912,1563599.2534654832,32,23,1575235.2262021324,1564006.4362213872,1567097.3660143157,1559108.8053621964,0.015880193827971678,0.02671199440070802,0.0022482998735082597
50,1548265884.90771,10131,73.30936431884766,18.12173366546631,4.045383608001573,1725243.8585226606,1687660.7143557854,32,32,1708975.4960747808,1692623.478464407,1698148.9275118099,1690517.6200082828,0.021784250372036018,0.0193367534307875,0.008977708025600252
51,1548265884.97445,4604,31.818376541137695,13.506560325622559,2.355771993316225,1776415.2190533394,1768614.164975054,32,32,1770178.4684791863,1767465.4977436345,1767543.304092276,1764212.3982128804,0.004391458705494844,0.0041818731709422265,0.0010683625808283266
52,1548265885.00782,4138,51.23634719848633,16.175588607788086,3.1675105271790533,1744844.8641446682,1715355.443162067,32,6,1727040.014640483,1706557.5355298189,1717673.6850954476,nan,0.016900884192393217,0.019281810111367825,0.006870102044451479
53,1548265885.04121,3454,59.95595932006836,13.644488334655762,4.394152264968827,1729057.189737943,1698663.6869431606,32,0,1718348.6327474834,1702553.5222658957,nan,nan,0.017578078374254846,0.030165690565050477,0.008129664453585372
54,1548265885.10795,6149,41.00719451904297,23.245960235595703,1.7640568126005018,1653171.6246505152,1590890.5394238639,32,32,1636871.4970996978,1587746.721058251,1613820.1364280302,1542605.3598487955,0.037673696002263335,0.026208476225131103,0.008338349239496019
55,1548265885.14132,4186,25.655075073242188,13.334574699401855,1.9239515058843975,1761307.032783097,1712228.978045687,32,32,1752177.7309238976,1700832.9913437825,1738978.116538465,1659177.0167144774,0.027864565248376993,0.015372253156009706,0.01031015558979331
56,1548265885.20808,5571,51.93727111816406,19.349364280700684,2.684184884046397,1722908.8563371054,1701196.33020391,32,8,1710545.9360958203,1663942.3039216094,1700469.691151679,1656765.109091682,0.012602248838256114,0.03422674704243713,0.009113052271941476
57,1548265885.24145,5811,36.513545989990234,16.68729829788208,2.188104109975937,1826661.0499874195,1812240.25840802,32,32,1817725.6506364048,1794137.8706671488,1808299.6069569532,1779394.510687805,0.0078946182048929,0.012797680840380202,0.004817409199080003
58,1548265885.30818,1812,29.670934677124023,9.766002655029297,3.0381862185798285,1801481.3374564282,1794059.7843030596,32,10,1798514.7504642657,1795135.2358325063,1795334.2522648848,1793850.4222854134,0.004119694719595279,0.0039759927721781715,0.0011730888035781683
59,1548265885.34155,5467,43.123321533203125,14.13725471496582,3.0503320766762734,1530973.2577273175,1506930.7644332284,32,13,1520041.6000803905,1482798.0731341965,1514128.6257934528,1465233.1759129742,0.015704058299345736,0.038288576949880346,0.006973058670665103
60,1548265885.40828,4143,41.2667236328125,9.77786922454834,4.22042090000633,1570493.604825633,1544964.0560334981,32,4,1563143.7550621817,1552731.6065823375,1550776.7620281894,nan,0.01625574832886345,0.02418532988913197,0.0023514963247761103
61,1548265885.44166,6795,32.95888137817383,12.83845853805542,2.5671992693264523,1313087.3753939457,1295133.522697846,32,32,1302918.3887194148,1281706.0934186035,1282256.3906265271,1240913.198573759,0.013673006863471948,0.025633479372865513,0.007213006730072648
62,1548265885.47504,4838,44.6532096862793,17.242088317871094,2.5897796637543666,1436455.2788978934,1416306.5223922008,32,11,1428792.8755726921,1418919.647834672,1422899.709105699,1415308.674057446,0.014026720359266331,0.014823347747990583,0.0028342419193135037
63,1548265885.54178,3420,27.3137264251709,11.047692775726318,2.4723466681825053,1432288.455634312,1417079.3662313146,32,32,1425849.1701493668,1375287.2851527713,1413721.2427466828,1308392.8672445044,0.010618733498247601,0.028839906757321412,0.01342035664960686
64,1548265885.57515,3408,29.318313598632812,5.409562587738037,5.419719824499159,1372369.4526677886,1358998.626389001,32,11,1367008.0467893635,1346610.6934557578,1353732.36540672,1270610.0027940131,0.009742876637770959,0.01780732450040129,0.005315547282652319
66,1548265885.67525,2357,35.50390625,6.960683107376099,5.1006353402839455,1443251.8446543566,1420280.3122708017,32,3,1441046.1146460404,1426212.734483115,1428742.611164113,nan,0.015916509976161675,0.012852684209705976,0.0033340885030071067
67,1548265885.74197,1457,16.987590789794922,2.7637163400650024,6.1466477378772435,1386518.7402407038,1371591.2886434968,32,3,1385084.7278016945,1380578.4660274147,1382719.7300185598,nan,0.010766137639521278,0.003528387881046033,0.0015658992964006733
68,1548265885.77535,3860,31.87694549560547,4.933893442153931,6.4608094741684035,1305783.0592585094,1276062.2445615218,32,13,1303008.198963842,1291565.0766612624,1245045.0710992853,1187801.575420916,0.022760913067645938,0.015848557838108488,0.002893790092231136
69,1548265885.84208,6022,27.33308982849121,8.86632776260376,3.0827971354472403,1457014.9224782945,1424212.3224040738,32,17,1452156.8788297535,1442378.7770800265,1431839.4940740275,1416978.007737674,0.022513564938940633,0.015072800364249905,0.0029953730045797432
70,1548265885.87545,4692,38.2461051940918,16.325570106506348,2.34271176715901,1437436.0728997895,1413557.2707770055,32,32,1421903.0018100196,1397933.2111078145,1411308.711602202,1392065.9588570378,0.01661207936337128,0.023489668889945865,0.0088158624801226
71,1548265885.94219,5582,31.510011672973633,13.579933166503906,2.3203362849160283,1407082.6843481488,1376478.8034790675,32,32,1396264.4238552945,1382959.251896026,1386693.0457806275,1375411.8016670374,0.021749880948367273,0.01688495081867921,0.004215272793347229
72,1548265885.97556,6101,47.235904693603516,15.931805610656738,2.964880808111766,1371777.8065987823,1351647.4555472103,32,16,1357713.1853515026,1341992.6347934469,1348911.8779489081,1335317.3600533644,0.014674644067528497,0.013595722772468902,0.006483165387088358
73,1548265886.00893,2381,16.159955978393555,8.739810943603516,1.8490052110590205,1398357.8939362355,1388465.7559226863,32,32,1389781.6863970184,1364256.9767257532,1385138.7399340938,1358407.7317681636,0.007074110323576632,0.0122734399997861,0.007126883502982723
74,1548265886.07567,2084,13.819997787475586,8.26588773727417,1.6719314641978174,1360182.447502532,1352059.4395141592,32,32,1352686.1871212262,1337460.2184860636,1350631.1937244167,1335855.0753276371,0.00597199883242705,0.009973312119495974,0.004468750180376632
75,1548265886.10904,509,15.077760696411133,0.9761805832386017,15.44566748745275,1239720.4715611292,1237273.7677760166,32,2,1239223.7524855244,1234742.0704852156,1237983.3924852735,nan,0.0019735931133181284,0.002653730663992689,0.001604714432102231
76,1548265886.17578,4258,36.132781982421875,21.03199863433838,1.7179908866782092,1166226.6234126505,1136988.8739353153,32,32,1144530.858792853,1114070.2127956497,1140982.2357775434,1111366.1939335454,0.02507038416922669,0.028577337542390988,0.015288337735500632
77,1548265886.20914,1124,13.241586685180664,3.566744327545166,3.7125135611540365,1224019.568901561,1202345.9597237664,32,24,1218757.9522641487,1192407.5920419134,1215430.6426557475,1148467.0156156302,0.01770691394847923,0.024318407048675786,0.010887286313083007
78,1548265886.27588,5747,40.22689437866211,19.69459819793701,2.0425344033104382,1215390.4373314902,1195600.2909946716,32,32,1191645.4706498138,1121800.665717908,1180334.3545394177,1096963.0389429482,0.016282953797357336,0.035787148224047355,0.021771315756950446
79,1548265886.30925,5232,72.84496307373047,19.772363662719727,3.6841808251320876,1069652.9268308622,1028512.3807876466,32,0,1041830.0571563652,953648.2706001579,nan,nan,0.038461584137488014,0.10049675841369349,0.03077830626248983
80,1548265886.37597,4485,43.40265655517578,16.736342430114746,2.5933179090001572,1143148.9986739075,1122198.9234845478,32,28,1128247.9845358245,1034059.0410055459,1111103.437381146,1087006.6094703097,0.018326635647376244,0.05173403404036924,0.033114592807866466
81,1548265886.40934,6714,52.95012664794922,23.34027671813965,2.268616061728065,1128749.9086850265,1100250.8575336346,32,32,1119315.9933017667,1079975.9220196737,1091474.408666618,1002659.8824725955,0.0252483308588638,0.040151682228707505,0.020507672701358295
82,1548265886.44273,4637,64.82671356201172,19.473471641540527,3.3289756831917074,1160207.6578397267,1131582.3345170969,32,1,1148462.1753664268,1075855.8275609824,1131298.832348099,nan,0.024672586091983972,0.06835503486657285,0.026108580209577875
83,1548265886.50947,4919,47.180145263671875,17.88670539855957,2.6377213809017803,1252717.8469314356,1217691.6807968367,32,15,1226792.2813109737,1191699.517583753,1212129.345444271,1153610.8127962179,0.02796013980354506,0.03870586421092925,0.014379569238833932
84,1548265886.54283,10766,63.07752227783203,38.28095054626465,1.647752246945889,1141761.570919757,1106695.297312931,32,32,1099378.151378166,1013433.2345896608,1072877.3861830411,990215.3258806325,0.030712431123932515,0.07576394231511373,0.02394529200786831
85,1548265886.60956,7799,65.80682373046875,30.613988876342773,2.149567114441645,1255993.8703334618,1210046.8792656632,32,32,1218961.964526255,1199161.396971019,1214183.9929193698,1195002.940728344,0.03658217779008732,0.04435884486760952,0.009366918598556498
86,1548265886.64293,9574,75.13563537597656,30.190669059753418,2.4887038848747602,1227949.342098552,1171500.7562780667,32,14,1182230.64655449,1136877.564580329,1095016.4901858177,1012773.7706659028,0.04596980012548024,0.1068663306868124,0.017442093609886012
87,1548265886.70967,4269,40.844825744628906,16.98638343811035,2.4045628013429963,1384409.530379786,1347028.1761907963,32,32,1363915.692739246,1288383.4574327378,1355839.7394116402,1321924.381161151,0.027001659096304254,0.031645979519841605,0.018411547775234266
88,1548265886.74303,3989,44.600242614746094,12.93651819229126,3.4476233830307543,1413886.2393951037,1360309.2336097918,32,21,1397894.9962613727,1354517.8506300235,1338214.7254967003,1331537.4827093785,0.03789343462896522,0.05132396658936922,0.007799573934052842
89,1548265886.80976,1722,22.432031631469727,6.630916118621826,3.3829460711278028,1499689.7727047512,1489730.7362063688,32,19,1495063.5013996288,1485401.1884734451,1487664.2011233014,1476446.1793706638,0.006640731089617935,0.010935072444908982,0.001891926831607268
90,1548265886.84313,1363,7.356841087341309,2.413821816444397,3.047797910028864,1383324.258838787,1367943.4582674894,32,32,1379643.4871388075,1367484.1303473504,1377965.1398235075,1352091.163636641,0.011118723952841525,0.006050390002633695,0.004033770976525718
91,1548265886.90987,4027,49.71241760253906,14.401912212371826,3.4517928501073687,1522325.106002391,1458253.8848723704,32,30,1507509.8475853824,1442858.008461941,1480223.2011928498,1453254.3631272158,0.04208773860287374,0.05202562588927451,0.012873478430391458
92,1548265886.94324,3933,23.354883193969727,16.1055965423584,1.450109788392215,1398202.775905567,1370411.7104313108,32,32,1372193.9508576014,1342930.460811677,1369310.4817037187,1352698.577646133,0.0198762768556634,0.023321775943837424,0.011757224299073873
93,1548265886.97661,2968,43.489532470703125,14.52901029586792,2.9932893972187244,1507747.351499243,1466715.42388156,32,8,1486140.8756361632,1448029.8516438433,1483350.4671008238,1450507.332068606,0.027214060483596536,0.022595439173323364,0.013288195984328443
95,1548265887.07671,5379,94.76899719238281,23.58089828491211,4.018888341205363,1427009.4734466563,1363011.0787072966,32,6,1393252.8055910927,1305395.7331739254,1378227.419978967,nan,0.04484791161531976,0.06704704663288147,0.025051279445767557
96,1548265887.14345,76932,562.5250854492188,449.34938049316406,1.2518657193470337,1360637.4043271106,213685.88971611683,32,32,607211.4727360541,457765.90604515356,594793.8164385603,418079.3590815842,0.8429516276441091,0.755374406743366,0.023022565040749093
97,1548265887.17682,4189,58.90497970581055,28.700173377990723,2.0524259184783515,1212881.4392477537,1182168.704736997,32,32,1180967.7689323416,1130901.497694914,1180061.9256064878,1145545.537758389,0.025322124254622325,0.030200807079256646,0.015476184839811662
98,1548265887.24356,69788,373.6711730957031,324.1742401123047,1.1526862003786946,1138519.4869905252,253492.02397171856,32,32,562097.9871458979,420743.70719842403,560893.6609626134,420743.70719842403,0.7773494201300147,0.6157359878974441,0.04857014322362711
99,1548265887.27692,5269,78.26657104492188,34.586015701293945,2.262954244885563,1160704.5704150356,1118326.6498533145,32,32,1134388.1348774873,1104783.2051943238,1120147.7768344372,1102578.3467858362,0.03651051408074313,0.04509152900152189,0.01386523557888742
100,1548265887.34367,67238,374.4455261230469,324.1365509033203,1.1552092014292215,1126488.7555765277,248917.38830818137,32,32,555484.798446968,353090.3403191898,542239.6010795354,353090.3403191898,0.7790325140167178,0.5984918176619638,0.06496601142158655
101,1548265887.37703,7024,61.213653564453125,33.94638633728027,1.80324506285453,1057444.4179582933,1036538.1690943773,32,32,1046989.4577263757,1034734.7949235877,1045300.3725467195,1029305.1390163173,0.019770541608495784,0.010553640305351823,0.007247774855414269
102,1548265887.44376,4890,84.82707977294922,30.164878845214844,2.8121140551640447,1156368.8568661162,1104382.6572610638,32,11,1139076.8846102343,1092229.8599105894,1108617.4596692405,1083998.8794806655,0.04495641619572888,0.05716982473550392,0.023382981464737936
103,1548265887.47713,70134,364.1274108886719,326.8878936767578,1.1139213716147538,1160022.3673333717,268530.15466736455,32,32,592697.1836716181,416694.8671355847,556774.3862591125,383051.5580019445,0.7685129509315803,0.5771452037847348,0.05367773596087731
104,1548265887.51050,79458,449.9932861328125,382.3388671875,1.1769488397634829,1229589.264481482,226738.45642675253,32,32,546711.1449713297,323636.68444741186,546711.1449713297,323636.68444741186,0.8155982139919153,0.6486897542777863,0.06451697491854054
105,1548265887.57724,5476,77.85562896728516,40.889766693115234,1.9040370064130008,1156903.672354105,1098483.9568791455,32,32,1134960.4356172131,1091859.8350249492,1121500.831743048,1085921.8909747389,0.05049661166351482,0.043933065964622146,0.012123162560247524
106,1548265887.61061,1640,15.362531661987305,6.90007209777832,2.2264306001865863,1186722.5061140596,1169312.1389112887,32,32,1182814.3878962998,1173191.3055050918,1179622.1832514121,1172004.2217407182,0.014670967402296453,0.006739035497908779,0.002775136510369955
107,1548265887.67735,757,9.315849304199219,1.272489607334137,7.320962977226905,1082682.8690042952,1068056.3652639133,32,30,1082401.540260842,1076726.2142340038,1076091.1740825835,1052540.7081501698,0.013509499558105542,0.0022951794515699447,0.0031071270881477034
108,1548265887.71072,956,16.596027374267578,5.8002893924713135,2.8612412676872583,1187292.6491056804,1168494.8199226663,32,32,1185691.2771840729,1151653.163669885,1178737.901640575,1148784.6172747135,0.015832515426734473,0.008201459849209523,0.009444800007925273
109,1548265887.77746,1526,28.568073272705078,5.029391527175903,5.680224559639043,1207278.0990978125,1173181.2912133757,32,27,1205943.6942241183,1179250.894999921,1188200.353026165,1133481.3847369286,0.028242712188614183,0.010154480962303931,0.009402449087826264
110,1548265887.81083,1390,27.486705780029297,1.8194851875305176,15.106858779837289,1241827.922121258,1211242.9445144893,32,22,1239768.0600765613,1230517.149012927,1224609.6644526708,1210772.885107834,0.024628998158234605,0.007062615509823773,0.0034389859806600504
111,1548265887.87756,76425,475.77593994140625,445.19482421875,1.0686915347147656,1217358.275507636,237030.13285148042,32,32,535865.1602791457,346143.0597092004,527750.419005669,346143.0597092004,0.8052913939796078,0.5944653350338811,0.07625314888684895
112,1548265887.91093,2617,43.932525634765625,8.046865463256836,5.45958247163047,1218125.4559489402,1174995.4143347403,32,26,1213486.4626610847,1183738.8804261943,1198102.6573512396,1180136.006297388,0.035406896230241736,0.02526900078925257,0.009064310732529106
113,1548265887.94430,4671,59.81873321533203,22.85273838043213,2.6175739738285535,1244650.5544728027,1189528.0831721066,32,10,1233431.3251611984,1219785.5487061949,1206616.0745835062,1195902.7578551006,0.0442875079295203,0.025723434783545114,0.0041857911884775455
114,1548265888.01104,79595,470.81390380859375,445.19073486328125,1.0575554856351208,1194232.5483178017,219256.87588478753,32,32,507704.5366668754,323159.7660382379,507704.5366668754,323159.7660382379,0.8164035336387094,0.6121606977468252,0.06333790417928543
115,1548265888.04442,75583,322.7906799316406,325.81825256347656,0.9907077869087579,1118991.6599894434,254740.6344693983,32,32,470875.6771650207,302649.4013115048,470875.6771650207,302649.4013115048,0.7723480490714278,0.5873974672797787,0.07606536101309261
116,1548265888.14451,78410,376.9163513183594,340.9634704589844,1.1054449639751067,1128130.7688826104,161426.0635600321,32,32,468540.5407874501,398597.3031377793,468540.5407874501,398597.3031377793,0.8569083762160647,0.610461583583627,0.04850976796397885
117,1548265888.17789,78360,366.3804016113281,323.00917053222656,1.1342724449824078,1120290.5528387718,194981.02056438362,32,32,465974.79502659594,329339.53451151424,465974.79502659594,329339.53451151424,0.8259549542122716,0.5962325428687872,0.07858645081696487
118,1548265888.24461,1685,12.185491561889648,4.5896406173706055,2.6549990680687956,1122127.977462113,1106320.5266815275,32,32,1117601.094973207,1095294.2484416743,1112353.0192019711,1092591.7823640807,0.014087030265778289,0.010848651248600162,0.007172057530104522
119,1548265888.27798,81039,404.83697509765625,366.0316619873047,1.1060162743836555,1111405.509640737,169629.5016475336,32,32,386649.0689075873,233889.1610287347,386649.0689075873,233889.1610287347,0.8473738881298452,0.6840536300916322,0.07631459248180286
120,1548265888.34474,2475,14.149428367614746,7.531035661697388,1.8788157437068447,994117.1068840496,988062.7325628935,32,32,989391.4094521722,894510.6286220023,986325.1139425011,929508.879691191,0.006090202330521044,0.03402689025959372,0.024919440528669276
