frame,stem,n_removed,tex_gt,tex_null_med,tex_ratio,lam_all,lam_gt,n_plain,n_tex,lam_plain_med,lam_plain_q05,lam_tex_med,lam_tex_q05,loss_gt,loss_pred_at_tex_gt,loss_resid_sd
31,1548266189.53678,4279,34.495826721191406,18.900531768798828,1.8251246654412885,773510.6996363023,751074.2076936901,32,32,760853.5515236185,751594.7627471635,753479.7677101195,744431.421512068,0.029006052473691257,0.025739458368393805,0.005786140945422485
32,1548266189.63690,506,9.180154800415039,1.292881727218628,7.100537200849977,787311.6492836468,786036.6274596592,32,6,786579.0837069717,783139.173780618,785428.7455685523,nan,0.0016194626678618373,0.006535655728855897,0.0018505222198167825
33,1548266189.70364,73215,202.4448699951172,199.92330169677734,1.0126126783468408,732669.6551075375,448310.6510379314,32,32,577874.4752874415,522619.40321993903,577874.4752874415,522619.40321993903,0.38811352713641367,0.2217801165761059,0.03131144903064908
34,1548266189.77038,99259,300.3946533203125,264.5124206542969,1.1356542448073232,805455.1530072365,402815.72701997054,32,32,558207.4933070112,452127.9131426367,558207.4933070112,452127.9131426367,0.49989055813222727,0.42816570164393886,0.03533838021611447
35,1548266189.87048,3401,40.30758285522461,16.76223134994507,2.404666897486575,1028713.9516327083,1010303.3685222719,32,16,1016294.2393518698,1000608.2700667245,1021049.1794028331,1014192.3544960853,0.017896698184384885,0.01564612717177865,0.0075105803945523745
36,1548266189.93721,112230,406.3092956542969,369.44142150878906,1.099793558597031,931793.9086446693,402675.14294902026,32,32,560815.8367988714,459993.839780793,560815.8367988714,459993.839780793,0.5678495650022793,0.4939509419774944,0.025795983618109673
37,1548266190.00395,1796,14.340805053710938,5.825998544692993,2.461518818396245,975211.8560919026,970034.4536486571,32,32,969649.0496284688,958259.6697001345,967424.8096625537,948824.9740377237,0.005309002767863835,0.011291725923835597,0.007849796548459959
38,1548266190.10406,6358,60.96674346923828,16.43009376525879,3.7106753217776296,938779.1078202319,886271.96517173,32,16,917771.533822916,893593.4195324774,891604.1816716874,872471.486269321,0.055931307174505784,0.045104127000304736,0.010328081987848908
39,1548266190.17076,3762,34.91590118408203,13.826383590698242,2.525309742424031,1108290.7152218511,1098814.2941075186,32,32,1095936.0030359207,1078396.0828873178,1092078.7062521104,1080665.4280500924,0.008550483175739254,0.017530472756415456,0.007250458830534597
40,1548266190.23750,1400,11.216160774230957,3.8548600673675537,2.9096155445897582,954891.5332665977,942635.120731523,32,28,951872.5769260548,947201.0780544461,950677.6660829636,895946.7197198836,0.012835397642647961,0.004485492390383399,0.0025835543630103232
41,1548266190.33765,1865,25.293739318847656,8.504909038543701,2.9740164420592925,1004758.0382702521,990090.4532865544,32,32,999267.1655339182,989771.0157023692,995378.5740052769,987127.6369153701,0.014598126538951317,0.010388864123924767,0.0040310324032592
42,1548266190.40439,1480,12.32766342163086,4.373879432678223,2.8184735339360647,966435.3924186879,962583.6123846255,32,26,962039.8589558024,959270.3272668207,963106.65048188,956843.5520331052,0.003985553575829415,0.0049984120827564725,0.001984325659876098
43,1548266190.47113,1713,26.132936477661133,5.736376762390137,4.555652036142149,1036201.3592214085,1027429.9335835284,32,7,1031049.0629467566,1026091.4307987116,1029633.9078285963,nan,0.008464981791252324,0.007225086739969196,0.002685743229367001
44,1548266190.57119,5704,64.7795639038086,22.76615047454834,2.845433354059115,1052182.921981311,1005068.0289142206,32,32,1044408.1960159128,1020063.5990942088,1035056.0384632392,1029094.359120932,0.0447782339770072,0.024394637120719813,0.008250939046635408
45,1548266190.63793,2779,32.661434173583984,18.589749336242676,1.7569593641538284,1080484.9002809646,1058836.6198663479,32,32,1068941.1285346258,1058150.984930021,1068192.7636962535,1053000.9891958276,0.020035708420346632,0.01370318759764724,0.005914057341994282
46,1548266190.70470,5004,42.081016540527344,19.469468116760254,2.1613850100148335,963149.862807889,929632.7762329755,32,32,949724.8359083319,908634.8386159717,937774.914763078,901050.3854719679,0.03479945112300642,0.03328625593775331,0.01500490535961851
47,1548266190.80481,5216,39.27653503417969,16.04430389404297,2.4480049301959763,921692.9649684514,892224.3347812337,32,32,909528.4274678421,873504.5657943204,904858.3727036151,873504.5657943204,0.03197228503119409,0.03648876347981462,0.00872157252780349
48,1548266190.87155,1163,10.3575439453125,9.176687240600586,1.1286800643578032,1020227.6067459268,1003529.7191415943,15,6,1012897.5822594624,1002010.6108732788,1010483.2545823581,nan,0.016366825886618974,0.00948661399273541,0.005162630039298599
49,1548266190.93829,1271,8.127275466918945,5.546946048736572,1.4651801902364086,964889.0135538791,960867.9230147123,32,32,958956.4406437598,952271.7487796216,958627.5519501887,951921.8026648881,0.004167412503077728,0.008051014993639017,0.00364034986524856
50,1548266191.03839,7079,35.839202880859375,16.78629207611084,2.1350279572380013,874486.8573696747,839508.9754573967,32,32,857561.0685857618,836814.9311715128,850358.2029425818,835242.0700110606,0.03999817906639125,0.033122861034720105,0.0073569865329912295
51,1548266191.10509,9723,54.25604248046875,22.612363815307617,2.3993972025047507,854618.9813791923,733804.4739320847,32,32,817235.8590621541,751946.6309733802,759314.2958554754,738637.1463644616,0.14136651546416157,0.13647224020161183,0.019033208795366303
52,1548266191.17182,11629,60.90283203125,37.477909088134766,1.6250328130106755,861873.9283497347,740679.231529777,32,32,784741.5187851603,761521.5991105727,775682.2535442007,754692.7349818588,0.14061766208894855,0.12933773212054375,0.019044399123077725
53,1548266191.27191,56193,168.74301147460938,163.60508728027344,1.0314044280636219,807402.3340920537,522018.8775975087,32,32,613709.8114579641,552175.7008782269,619002.508808654,559506.0030325941,0.35345879550307047,0.24125941816248345,0.020834622211093987
54,1548266191.33865,20297,80.51359558105469,43.36420822143555,1.8566831699063668,770306.6053559103,618067.3107128913,32,32,681320.9288891577,651086.3259327116,658442.9200999602,641489.1553728337,0.19763467375783283,0.1555927335643202,0.028112433533221914
55,1548266191.43878,4661,20.69358253479004,6.814643383026123,3.0366346955636008,720611.2004581593,665557.649268457,32,31,704882.6003088003,663734.3694041986,697840.6630838119,676569.2754760296,0.07639841172979234,0.04913639901206303,0.020048301454353417
56,1548266191.50552,2025,11.806875228881836,5.4573211669921875,2.163492832398064,751928.3302653893,707910.2959791298,32,32,743274.3906417884,734366.1791459407,734489.1360998524,699304.7015554177,0.05854019926436804,0.014595824366012478,0.0060276989514361275
57,1548266191.57226,2291,6.403741359710693,4.7750084400177,1.3410952965115503,698432.7231713741,693480.1553549246,32,32,695456.885655432,691157.5276422458,694309.1220387673,688788.0460774059,0.007090973335214468,0.005859961483691374,0.002541324928766718
59,1548266191.73911,856,10.232938766479492,1.25497704744339,8.153885194415146,636415.4011553774,625593.6955747086,32,1,633388.093144041,623516.7059693218,631616.5547640831,nan,0.017004154143696937,0.020888994155459556,0.00474952519826508
60,1548266191.80586,1307,9.409997940063477,2.591028571128845,3.6317615501876848,591601.732812238,567775.3256982354,32,32,590094.3110724831,580876.0807209199,587800.5437194385,569925.2747015,0.04027440386413572,0.013698918030523057,0.004725255717097478
62,1548266191.97271,1503,15.288944244384766,3.352059006690979,4.561060594060786,690666.4890805656,661761.9085071221,32,27,686388.9256802183,677204.0494261733,681781.3681094227,668221.2353382907,0.04185027220869242,0.010017585039591905,0.007389234483965809
63,1548266192.03948,1036,11.61848258972168,3.716215491294861,3.1264286521967515,789413.1306230664,768987.557592546,32,32,783571.5938191382,773607.2231567301,776216.8052137049,762338.3518244238,0.025874377101377855,0.016424917587229554,0.005414562214515526
64,1548266192.13959,802,5.123479843139648,3.745713472366333,1.367824816537,815249.2591573222,808196.7377812004,32,32,812070.2372874512,806570.2193151673,812135.4044360034,805368.5761587347,0.008650754719374487,0.0045756756109843946,0.0030874504622138725
67,1548266192.37314,1175,21.627323150634766,3.18282413482666,6.795010416688514,784611.440335626,771599.092202827,32,10,781376.0858853948,772448.8751122609,771505.0564185556,770337.1398199729,0.016584448637701255,0.014306447605165116,0.0031517077001846825
68,1548266192.43987,882,8.939377784729004,2.8940141201019287,3.0889198924897276,695343.4842012388,682083.7912954228,32,7,693495.698580167,687655.0805191816,690640.3146756546,nan,0.01906927037800288,0.006150853695027389,0.003492668705051406
69,1548266192.50662,1024,7.738701343536377,1.6871629357337952,4.586813270747081,643900.7917595233,633913.2765684369,32,17,641722.8854949737,637452.3536854235,638096.266717179,634343.4205463744,0.015510953424664353,0.01091974778074397,0.0024050847386795525
70,1548266192.60672,1822,4.5876593589782715,2.4225995540618896,1.8936928108016449,563035.6228959783,559373.5952401059,32,32,561161.901784651,552012.3184393902,560193.5857118712,554831.9730097636,0.006504078084858533,0.0070488194506385625,0.005895523869667038
71,1548266192.67348,118976,325.10906982421875,251.34646606445312,1.2934698263903601,531202.7153618601,94311.21847087942,32,32,223888.0285501845,201555.67257886377,231812.32341187098,202149.31905973726,0.8224571980837225,0.5966582095472291,0.0367460538169134
72,1548266192.74022,49343,218.21261596679688,137.25192260742188,1.589869284315563,516364.62623056816,249568.13019589923,32,32,406273.2268263482,298621.4309220831,364450.78004466894,286096.63743835216,0.5166823645187857,0.34209855062350375,0.06804883778793369
73,1548266192.84032,7048,18.426502227783203,17.9207820892334,1.028219758269012,538433.2950065745,513605.4941615322,32,32,526450.4000426859,510875.81881182693,525307.2542578572,508958.28627629776,0.046111191628183223,0.030119132502818967,0.012147856894938991
74,1548266192.90705,2141,14.929924964904785,7.009359121322632,2.1299985785415974,572682.0237941991,528305.7798474113,32,32,568882.2200728161,560230.3159489175,566049.7337587768,557048.9913011525,0.07748845275914407,0.017035409506917263,0.006191102209038479
75,1548266192.97376,9152,156.743896484375,36.280805587768555,4.320298128584512,531105.4896717033,449560.8382171878,32,31,504184.63721363584,480268.03080181225,475499.38001759595,456922.7890200054,0.15353757970929915,0.0924499687887898,0.019560249968673542
76,1548266193.07387,2912,16.512222290039062,6.446617841720581,2.5613775619173365,538564.7744568157,516446.0721924641,32,32,533358.1793948177,523288.8000312209,531252.9295012157,516142.25215409556,0.0410697158696649,0.027276109634694144,0.007948618614624718
77,1548266193.14060,1060,4.9611616134643555,3.371076822280884,1.471684531385913,594063.9263898571,591927.4656519854,32,32,591885.2455683767,586758.6494704401,591199.6598027432,587702.6666389054,0.0035963482092828958,0.004873924694206255,0.0033145107686572135
78,1548266193.20735,1916,12.89433479309082,8.92017650604248,1.4455246243565099,674779.6323360056,664574.8502723585,32,32,668503.3938180632,653086.9520711694,670105.5032872651,653379.5804566743,0.015123132908323456,0.012515153187499156,0.009807518914983509
80,1548266193.37419,1332,4.208789348602295,4.266722917556763,0.9864219987859811,587942.7404119512,585928.4857715601,32,32,584617.4177894662,580585.1357481118,585456.0984961721,581050.7773461015,0.0034259367485000025,0.005368462961470001,0.0030463016257228403
81,1548266193.47430,4689,17.266141891479492,12.323707580566406,1.401050923888112,627002.8240000531,611236.1828500837,32,32,619627.8520702895,612978.5432872311,619545.6173495022,611850.5931059723,0.02514604487645511,0.016190748707837644,0.004122961820902449
82,1548266193.54103,818,8.254112243652344,2.4681895971298218,3.3441969989869436,631124.8326755636,629200.76031702,32,32,629527.4450430537,625482.3497671854,628822.9413180349,623768.0433859477,0.0030486399186462343,0.004393654359494304,0.002414352769824074
83,1548266193.60777,5687,29.57648468017578,11.027832984924316,2.681985184270431,551725.8612049785,543774.85430696,32,32,538785.8005742587,525733.8729266902,538417.856099614,528299.6063198583,0.014411154990366826,0.030123723904851397,0.009913406429083768
84,1548266193.70788,4844,49.392417907714844,21.921481132507324,2.253151491414096,741069.7788499697,715814.0771836496,32,32,726852.3310253047,720742.0921648582,723966.5668858152,713001.9652513181,0.03408005883806675,0.023576998531886398,0.00498634192342945
85,1548266193.77462,2423,7.316429138183594,9.76899528503418,0.7489438703478701,756966.7557122324,753972.6514283315,32,32,751340.901418935,744460.2559192535,751542.0683019112,744031.8555636309,0.003955397329283961,0.007263007464179941,0.004557996832107942
86,1548266193.84136,2727,5.927578449249268,8.540754318237305,0.694034534700518,679501.698823127,674860.5049407636,32,32,672966.8398799101,665150.2495947415,673309.7200101442,664887.7577383057,0.006830290329519095,0.008740863681549246,0.005411815348751724
87,1548266193.94146,4139,5.883041858673096,10.316935539245605,0.5702315223637886,710610.8956961913,706972.7363500994,32,32,703742.9916464345,695702.4638278369,704360.495955639,697570.1911216012,0.005119762964691965,0.007993589401568663,0.004675044402626852
88,1548266194.00820,3026,15.414815902709961,14.1298246383667,1.0909417701373396,1004767.4003044165,996548.6483027039,32,32,995105.1301677364,982384.9077124612,994132.7122157742,989420.3740264947,0.008179755831272617,0.010238051439853667,0.0038244777171350572
89,1548266194.07493,693,9.693195343017578,1.337124526500702,7.249283930484009,1156717.429393666,1155133.8392176267,32,15,1154579.3614398995,1147242.8043665253,1153090.8739822763,1148617.7134830267,0.0013690380518165401,0.005408680339977257,0.0021273377187222596
91,1548266194.24177,2792,11.060574531555176,13.329469680786133,0.829783539513093,1414699.5068533183,1403388.4508944822,32,32,1404650.7320250513,1371270.2642575405,1406252.010019199,1393148.9091484086,0.007995377042291474,0.007810759451547996,0.007257908757883636
92,1548266194.30851,1228,14.913846969604492,1.5402100682258606,9.682995376587478,1303044.8047127516,1295291.4081810862,32,25,1301387.8352669924,1288973.9455718673,1292960.911933811,1263309.5835675485,0.0059502148380651265,0.007895030121536547,0.004199257584435207
93,1548266194.40862,5603,24.69607162475586,25.028508186340332,0.9867176837265154,1249761.1220393444,1230811.0158784403,32,32,1229294.9523806553,1201892.1674347122,1229577.5172790098,1210751.7285972757,0.015162982610613995,0.01756402643964839,0.009031764583322634
94,1548266194.47536,4508,18.737348556518555,13.50474214553833,1.3874643702626313,1065731.303143889,1052493.2275144693,32,32,1049525.0929344771,1025372.0471563825,1048918.834506988,1035276.75646558,0.012421588434502695,0.01618590065603108,0.0065504606643198085
95,1548266194.54210,3006,6.252277374267578,11.811824321746826,0.5293236001450233,1221650.2996342678,1212855.711550086,32,32,1209568.5200664054,1185479.9161871416,1213571.7095614343,1207108.9687744614,0.00719894071717142,0.007200741389370003,0.0056959313981984555
96,1548266194.64219,1995,7.585817813873291,5.611711740493774,1.3517832284816922,1338043.983362865,1331536.1413933663,32,32,1332808.3951819995,1302436.1734298957,1330999.820411933,1321471.4868433315,0.004863698092451907,0.007597879277230803,0.005569285685067391
97,1548266194.70893,2039,4.477540016174316,5.986913681030273,0.7478878525276795,1116402.111574526,1109941.9755752995,32,32,1110509.5488225226,1088955.191038227,1112125.8318198167,1106743.765557927,0.005786567341865223,0.005618850964524556,0.006467142197700885
98,1548266194.77567,3256,4.884706497192383,13.433279514312744,0.3636272506641345,1137956.709796223,1130386.5609126147,32,32,1124208.908718993,1088792.6541306828,1130369.485130969,1122741.178423957,0.006652404980294957,0.009803531312964209,0.010789377847494779
99,1548266194.90914,1531,4.375229358673096,1.447728157043457,3.0221346026785625,1540998.5353739052,1531424.6018446344,32,32,1536811.6628789098,1504199.4934722066,1534337.1881429728,1522910.3013368098,0.006212811569576093,0.005098980541124536,0.0039040393512935843
101,1548266195.04262,3678,49.040260314941406,10.522088050842285,4.660696629602503,1242347.7128284557,1213043.2669637406,32,18,1226777.882955043,1173254.492483262,1206903.0767720342,1172522.5728744802,0.023587958155448785,0.0270850446441741,0.010666736537746968
102,1548266195.14271,934,37.50669860839844,0.48425018787384033,77.45314208978665,1306353.2777576733,1297646.4412814658,32,4,1305364.2279197136,1286271.4546610243,1288313.5084647827,nan,0.006664993784187168,0.021176116391012044,0.0025540802592062904
104,1548266195.27616,1218,1.8689082860946655,2.0729395151138306,0.9015739593309064,1130434.5958597152,1126355.7002740556,32,32,1127036.5719313014,1113022.023792543,1127281.7963484777,1124177.2850053955,0.003608254383401621,0.0025158765446049373,0.0035127775508893995
105,1548266195.37627,4034,14.487533569335938,14.213981628417969,1.0192452718787153,1009872.2153840003,987691.458724898,32,32,991868.4468712512,977051.3724408293,989467.7129490278,973517.2229310758,0.02196392407000536,0.016304581430258175,0.007855413486745988
106,1548266195.44301,1218,3.703514575958252,2.7768423557281494,1.3337143782464052,1170906.9859653031,1164995.571367699,32,32,1167776.163329624,1141452.0448598678,1168235.0391428461,1160322.6145071737,0.005048577443348967,0.004465524185476967,0.007208887631857447
107,1548266195.54311,1838,2.679293155670166,6.20271897315979,0.4319546262314831,1014877.2873523325,1009598.1166859798,32,32,1008867.2778910517,992762.1518284406,1011631.8156610648,1003817.4037013195,0.005201782256971543,0.0036637686049226306,0.00469807238104139
108,1548266195.60985,5844,74.42555236816406,23.447152137756348,3.1741830278961043,1139955.4155464254,1105746.0205590392,32,32,1116459.3584210046,1074751.8306403426,1103815.1061920281,1082458.5420627622,0.030009414860306838,0.042007444944300844,0.013350961415044686
109,1548266195.67657,5591,58.041542053222656,24.537535667419434,2.365418550579606,984989.5386684102,950900.5304058924,32,32,962343.7262778898,940507.370383103,950052.8237259407,932032.1463197888,0.034608497780191705,0.032907138629668695,0.010735922182675857
110,1548266195.77669,4745,49.92467498779297,16.39795160293579,3.044567772651235,838540.9481794658,820324.5292771679,32,32,820684.3094704578,799186.3744604025,806001.782220948,791423.9478373249,0.02172394674565048,0.03231389002150441,0.011629162226358162
111,1548266195.84340,6967,57.25858688354492,27.255623817443848,2.1007989861857026,949827.2086686258,924663.9006579807,32,32,926834.2156551313,903507.1937532857,921425.422028516,907135.4449419935,0.02649251124940566,0.03873247422321162,0.012250708882730926
112,1548266195.91013,1514,6.727878570556641,5.5867018699646,1.2042666186873638,1024632.6877512488,1023270.370148867,32,32,1020732.5453502794,1004961.4411760704,1020382.2928779441,1014346.4023576502,0.0013295667985877557,0.005563003756428211,0.0053443023196237255
113,1548266196.01027,1914,27.612667083740234,2.487989664077759,11.098384966151224,878439.1369702026,852007.6527127884,32,15,875932.8180591185,867080.7222135868,871871.6700257035,854166.6995819935,0.030089146925509458,0.016225962360825952,0.0028123540029443227
114,1548266196.07701,1196,14.591620445251465,2.569500684738159,5.678776632331741,1023676.97848165,1003701.9149623655,32,32,1020943.9153107302,1016099.2213900716,1017377.1397936682,1004935.4480125757,0.01951305337442688,0.0065574580585753195,0.0023037022234061416
115,1548266196.14375,1540,3.6121034622192383,7.365542650222778,0.4904056135103619,1113092.407652176,1112145.2564868114,32,28,1107398.9543069215,1078034.132406194,1109581.4096976488,1096885.8589387618,0.0008509187187453193,0.00509441931848209,0.00863371434212139
116,1548266196.24386,960,3.362360954284668,2.702610969543457,1.2441157799535834,1170570.1111054383,1165542.1286539386,32,16,1168197.4268232728,1154526.4078269303,1166337.7380033117,1163273.3776809238,0.004295327895183831,0.0032195567777312606,0.002820791922625806
117,1548266196.31059,2893,19.651771545410156,12.211968421936035,1.6092222700240693,895747.2824582551,868685.3374740022,32,32,885669.3215112586,876795.6337692025,884294.1766105697,871910.6798743216,0.030211584801000058,0.01554414904819288,0.00443425070977346
118,1548266196.37731,1958,18.431720733642578,8.433752059936523,2.1854710219903364,897685.6215258525,887298.2755323381,32,32,891904.9162509423,887286.4095324366,887798.5060514424,879153.864028414,0.011571251387382575,0.010042362457281108,0.0025770385752631035
119,1548266196.47742,3174,55.49147415161133,24.37301254272461,2.276758937958026,964454.1863862552,950599.9544590996,32,32,949215.7206059187,936753.5774515291,936760.623488371,923472.1576811478,0.014364841920658233,0.029608715982778554,0.0053475569484773885
120,1548266196.54416,4528,27.759132385253906,14.467757225036621,1.9186893969451193,684687.1687659067,673316.2001963807,32,32,674860.4799078465,662962.9681130364,673781.7862172488,663142.6515132958,0.016607538578561676,0.022300466309093825,0.006898785293173017
121,1548266196.61090,1392,6.55645227432251,5.618906736373901,1.1668555080082434,856671.2835485406,853360.0336754611,32,32,851847.5676322344,834994.9237563827,851409.1306882894,846862.3205436317,0.0038652513941677125,0.005740180950871727,0.004847721678223562
122,1548266196.71100,1359,4.400015354156494,3.739877700805664,1.1765131659809678,762837.0872169383,760420.388098282,32,32,759826.5329683602,748683.0185547237,759432.2570139898,754301.5909916306,0.003168040934497629,0.004884295691429958,0.0044060925785803316
123,1548266196.77774,2332,54.40784454345703,9.82585620880127,5.537211555642606,1027852.764485164,1017333.9189950216,32,32,1018176.6581108541,1004269.6021291923,1004250.4074938082,992710.3537186532,0.010233805709917054,0.02304108487679727,0.0046710662697059206
124,1548266196.84449,732,8.809377670288086,3.3824222087860107,2.604458322028896,990958.8743968131,989225.6691163877,32,32,988366.5065448931,983062.6053384333,987829.0763859636,982735.6919184321,0.0017490183752382205,0.004166939772340539,0.0019315566235855496
125,1548266196.94459,6269,31.35962677001953,24.48658275604248,1.2806861244156664,816137.726250156,800492.4326847385,32,32,801709.3737730838,783080.836414341,798429.0479031428,778870.2965107831,0.01916991833878534,0.02412322175522809,0.009836409613644313
126,1548266197.01133,4579,55.91935348510742,24.660265922546387,2.2675892328468965,851707.8328679898,820223.8850764007,32,29,835943.819257845,806131.3217239404,821906.6432201228,797432.6797830309,0.036965666601388336,0.04912629408387041,0.011460850262797362
127,1548266197.07807,1739,21.75650405883789,5.475337505340576,3.9735457472013125,1202201.545712208,1181455.3698648864,32,32,1196146.2911913167,1179876.1797382035,1189127.2696882645,1166463.9419091458,0.01725682014077856,0.011386399983032732,0.003196489182516983
128,1548266197.17819,1117,8.198051452636719,5.655229568481445,1.4496407888244363,1212848.0612295074,1207098.7973144855,32,32,1209125.654037941,1202837.0973483312,1209514.5411291125,1203141.0855855744,0.004740300206436121,0.00400541820479015,0.002624212625440838
129,1548266197.24493,2144,9.402099609375,4.139279723167419,2.2714337368290773,829413.912535426,816079.2228027182,32,32,823592.646505616,803794.5744807672,822476.8944675198,812498.4113221706,0.01607724385999887,0.01562077431924569,0.0057240219926998175
130,1548266197.31167,4281,76.81998443603516,12.027952671051025,6.386788054206941,1010907.3389151387,973156.7338476318,32,4,995535.5965305846,970619.2637557338,975707.0217183429,nan,0.03734328915647123,0.053561004975754535,0.008292609598184345
131,1548266197.41177,1409,11.42036247253418,0.7859247624874115,14.531114195192577,923451.3265811113,908276.3313639733,32,32,921574.95539886,911952.1405626087,918319.7859152285,912392.4530979572,0.01643291290004456,0.015466030800406915,0.003136663527935759
