frame,stem,n_valid,n_removed,removed_frac,depth_med_masked,n_null,n_dmatch,overlap_med,lam_all,logdet_all,lam_gt,logdet_gt,lam_null_med,lam_null_q05,logdet_null_med,logdet_null_q05,lam_ctrl,logdet_ctrl,lam_dmatch_med,lam_dmatch_q05
36,1548266531.90919,257129,65224,0.2536625584823182,1.6089999675750732,32,32,0.11479329427083333,4701768.54772263,104.0633436010573,372754.61904182984,98.20579099834725,2916068.4220921434,1846718.7271057374,102.1364860886909,100.93891236212461,1960718.3162345353,101.41037727620608,2532756.0631286222,1180188.8175566206
37,1548266531.94256,256458,63796,0.24875808124527213,1.6009999513626099,32,32,0.13013346354166666,4823676.3040267695,104.13256559503348,394708.36391830613,98.35759777027965,2663902.5110504217,1920851.6002171647,102.00122101581745,101.0594410196552,3278795.8709851797,102.15054684204935,2658528.3336248607,1773880.5474931684
38,1548266531.97590,257139,66572,0.25889499453602915,1.6160000562667847,32,32,0.13722493489583332,4767303.022039505,104.13233189638581,320272.85499558196,97.79661730014081,2370324.1410066662,1980138.5961855606,101.72579853011553,101.22014642314252,2274245.4750065305,101.69195686639242,2348962.680113418,1570084.1096683817
39,1548266532.00927,257706,60844,0.23609849984090397,1.6009999513626099,32,32,0.12614583333333335,4460225.3912192015,103.74634348381966,346724.37367668614,97.90093740414977,2325160.9206787646,1900836.6946046988,101.51900104486901,101.10344912176465,2880887.800161261,101.91582551174204,2245395.380859072,1788848.1366435075
40,1548266532.04264,258881,59273,0.2289584789922783,1.593999981880188,32,32,0.11080078125000001,4570209.027442198,103.98184124422252,396017.11325166334,98.24296590272726,2731072.779042244,2029674.5529102033,101.81355715111245,101.35889125161647,2755763.9344709725,102.11462541738811,2352796.1894341055,1792845.0617517699
41,1548266532.10938,258490,58473,0.22620991140856514,1.6009999513626099,32,32,0.1078515625,4060289.682763274,103.00140200837727,301611.462290195,96.81384660050242,2426329.6284525334,1626351.4135693852,101.0923416932094,100.07115180509508,1966632.3444020653,100.70629945474316,2020175.0246030376,1331257.905427693
42,1548266532.14277,259368,54791,0.21124811079238764,1.6089999675750732,32,32,0.11166829427083333,3972698.166457939,102.67645992479717,840465.2086638137,98.93932280398745,2240805.2441235865,1467625.5787200122,100.92295747556705,99.91185272167252,1964342.0144725395,100.62719082866232,1941016.0625820062,1409026.5508272417
43,1548266532.17614,258066,56655,0.21953686266303968,1.6239999532699585,32,32,0.11913085937500001,4116392.254801574,102.91144250480009,713202.4056667349,98.60013811202555,1597503.4071530837,1307787.6260247673,100.3538819352641,99.73278242783016,1095259.6229848478,99.34397074796051,1626901.8732571746,1374549.2012199603
44,1548266532.20949,256853,55939,0.21778604882948613,1.6239999532699585,32,32,0.12560872395833333,4203717.099552175,103.26173287337957,753868.4375276454,98.61894484483756,1679723.6579517573,1317749.7281664675,100.36985742173842,99.66529160530582,1639303.3492827397,100.3045096740317,1600976.6007607821,1447120.3884934864
45,1548266532.24286,258222,54331,0.21040422582119261,1.6160000562667847,32,32,0.10361328125,3966772.2881804374,102.88768438102875,821094.0344767751,98.41071281544384,2825740.7277307417,1314176.9067386147,101.25481515215075,99.39709069729821,3334519.8422595775,101.90361221835903,1520489.375541001,1278610.2147711765
46,1548266532.27623,257485,56332,0.21877779288113872,1.6160000562667847,32,32,0.12006184895833333,3987735.256249361,102.9549371144416,307339.4400929546,96.36217494819519,2483517.265251601,898362.6951838684,100.94988280249657,99.10508342582003,2169244.7315837573,100.74794701769335,1784419.6101548,844536.187538636
47,1548266532.34294,257930,52839,0.20485790718411973,1.6160000562667847,32,32,0.09921875,2953707.453359521,102.10181154766033,356654.2479811843,96.69379318054206,1889907.296345356,976774.2712413426,100.43812802289987,99.1685509088481,2083693.8707181201,100.53657125848946,1331422.6389380489,746319.6341032601
48,1548266532.37630,257870,58240,0.22585023461434056,1.6160000562667847,32,32,0.133271484375,3746295.7978721326,102.77533870884041,255989.86681076445,95.9832560773616,1802311.2249800693,922854.2556425852,100.3939067765846,99.1902019219394,1299526.4435887868,99.73988438148014,1682362.2177321366,877090.2249749856
49,1548266532.40967,258060,61038,0.2365263892118112,1.6160000562667847,32,32,0.14602213541666667,4217273.884964513,103.13084823434495,195494.1971780194,95.67399406650227,2147486.810324519,867108.6448475436,100.70270838200545,98.99693754316922,2316135.883472956,101.00230275387018,1966808.1159345587,896255.566285244
50,1548266532.44304,257747,58193,0.2257756637322646,1.6009999513626099,32,32,0.12210286458333333,4248635.918232937,103.08165107527398,280313.4597005823,96.38140076285922,2096885.9043158835,1362151.6814774675,100.73396765932605,99.91465297245193,1988364.9872528366,100.50041807557534,1708326.6662802175,1150774.4763905995
51,1548266532.47642,258110,57407,0.22241292472201774,1.593999981880188,32,32,0.09632161458333333,4051420.26729383,102.81735747120304,327732.4650472291,96.22888113751381,2884375.9453296894,2084588.0378771173,101.32075150712195,100.2896517060464,3079650.9026492676,101.48147060494597,2578575.726841043,1189700.5017913159
52,1548266532.50978,260162,60474,0.23244747503478602,1.593999981880188,32,32,0.1128466796875,4355709.958106967,103.43182567044073,333388.14959296683,96.58666813021293,3206353.7706226343,2077539.5558335967,101.96222959603719,100.47388455090955,2896742.785227324,101.76168979963101,2937429.5688283006,1434126.8731059828
53,1548266532.57652,255773,61807,0.24164786744496097,1.5789999961853027,32,32,0.08662109374999999,3917520.80060948,103.2378385103761,293340.7061114875,96.68155485773337,2831928.8320714217,1809069.1919941704,101.79022629170936,100.58452088509331,2608465.370177065,101.35100788429065,2510442.8278657673,1343250.7919514428
54,1548266532.60989,258319,62053,0.2402184895420004,1.5720000267028809,32,32,0.14096516927083333,3611680.576763611,102.99365556776266,260484.5957097412,96.49914427474857,2118388.377798008,1142836.4295850645,101.07417110274056,99.4858259835957,2357742.7001619563,101.33981747307527,2322272.6079527102,1823154.229897374
55,1548266532.64325,259784,61444,0.23651957010439442,1.5640000104904175,32,32,0.08690592447916667,3578030.646580294,102.83306584340954,256729.4742692593,96.32228545373594,2605640.0180914635,1040882.5275088748,101.4242147611001,99.29214477437372,2595168.2146355314,101.39239416174846,1968582.9609495942,1098386.9282816488
56,1548266532.67663,259215,61580,0.2375634126111529,1.5640000104904175,32,32,0.15462402343749998,3216634.8730593766,102.61042620077326,405462.1031265158,97.32499798234822,1689874.7149581737,798383.3769399043,100.42729502041419,98.79410346709126,2128672.8539257227,100.96365613469357,1619834.1236320143,625857.7023114364
57,1548266532.71000,260129,61159,0.23511027221109526,1.5640000104904175,32,32,0.121396484375,2845602.61305571,101.89142441977445,211597.2757762063,95.6598819766848,1774195.372366068,810039.470236044,100.140349845289,98.44044790789589,1934973.3072298386,100.40794199542341,1285453.9116628307,635067.838115993
58,1548266532.77673,261300,58576,0.22417145044010717,1.5720000267028809,32,32,0.12751790364583332,2301966.3079495765,101.0034393261424,212109.01377073207,95.12069662799333,1373791.7299176382,796990.1679379783,99.05363573580321,97.94754998939112,975764.2300038,98.10308959743864,1179708.5957463167,616128.0680098453
59,1548266532.81011,261666,64404,0.2461305633899704,1.5859999656677246,32,32,0.19281412760416666,2482156.2253962033,101.49534385012542,199086.3890893141,94.93479350161275,847768.4894420671,548653.6571040844,98.06991897425966,97.22326639921576,779929.9230009954,97.94220232809289,797894.9405659232,402628.5799925164
60,1548266532.84348,259825,3277,0.012612335225632638,2.7669999599456787,32,32,8.626302083333333e-05,2368764.1002560155,101.53357762022355,2234317.859993364,101.30084294911958,2348136.2758397697,2287098.510518411,101.47224385341568,101.39534485473114,2361031.899242337,101.52326019172227,2353858.1473905416,2274565.7116430793
61,1548266532.87685,260613,56802,0.2179553590956706,1.5570000410079956,32,32,0.11941569010416667,2238610.2495804713,101.18958956449657,260687.33627156154,95.78063918578513,1286052.240515964,728265.5294438588,99.1085602901976,98.11029426344723,1760878.9170695476,100.0125090615231,1039333.3833710053,637164.8835636064
62,1548266532.91022,261293,3573,0.013674304325029757,2.74399995803833,32,32,0.00011067708333333334,2318562.0185227143,101.49838754535368,2239436.7371420474,101.23690736628635,2294043.055131037,2230740.969590681,101.4322664046791,101.34137962930646,2278742.8101043957,101.43788978079127,2300020.4198842226,2255754.4418327096
63,1548266532.94358,260139,4364,0.0167756468657141,2.618000030517578,32,32,0.0,2133144.134330499,100.93572461248114,2099999.120112267,100.69463397287481,2118200.2589021,2094451.8998531364,100.86904252009602,100.79663947185495,2103289.6275363467,100.85367949755954,2117843.802376073,2056536.534399711
64,1548266533.01031,261250,7535,0.028842105263157895,2.7230000495910645,32,32,0.0008610026041666667,2294753.5671415324,101.43345572641947,2249624.3473890927,101.10891076490216,2259929.5872663492,2199517.9545765882,101.29324503850773,101.18837208911125,2293468.0094867516,101.39494403921755,2256996.1060363203,2172832.4828724572
65,1548266533.04366,261485,12532,0.047926267281105994,2.618000030517578,32,32,0.0014290364583333334,2112229.55197498,100.97217002391449,2026618.6801364748,100.51904266970965,2063735.7583144219,1958226.991096326,100.72191244391763,100.61011741007717,2031237.8753724347,100.805570433474,2079021.8853079546,1963676.0564511088
66,1548266533.07702,263116,13118,0.049856337128870915,2.5789999961853027,32,32,0.002794596354166667,2167450.0681539904,100.98626928468344,2038313.8404328122,100.38658387722398,2091517.053429266,2044317.292950422,100.74991284211623,100.54140754065538,2091341.4607179968,100.65762737814423,2113837.666911697,2051299.544520286
67,1548266533.11039,261933,64013,0.24438692337353446,1.5570000410079956,32,32,0.18572591145833334,2130948.0662333136,100.87121313615874,205705.86511184642,94.30510294105807,657527.9993081142,414709.5365568402,96.8796020767858,95.76089466777645,456430.55101363215,96.54456753482268,546236.1977150409,390616.6322505548
68,1548266533.17712,262356,64874,0.24727469545198127,1.5499999523162842,32,32,0.1932763671875,2055985.0609439018,101.06626990409585,205194.41549910186,94.39695064965231,613552.2205435121,338825.91192310775,97.11808876728826,95.47936965616425,756016.4834018472,97.26143418101981,607538.2016925546,377087.4733607846
69,1548266533.21049,262897,64246,0.24437707543258386,1.5290000438690186,32,32,0.19502441406249998,2177044.1837598206,101.3008378539912,220163.28463491693,94.56615249628234,669291.5399765264,436251.4609726502,97.30324243886972,96.16338783927515,543402.7171806621,96.4200637091534,681528.6803331589,226225.34363789987
70,1548266533.27723,262085,12421,0.04739302134803594,2.559999942779541,32,32,0.0,2151572.431349568,101.58262997425918,2010601.2489460472,101.0467460139284,2115127.836731988,1993210.5262548446,101.35250616945703,101.1540861601242,2133059.056537894,101.3436080712068,2133283.8409011364,2035606.3222503792
71,1548266533.31059,263195,11618,0.0441421759531906,2.5789999961853027,32,32,0.0009195963541666667,1873346.6996402473,101.07443909868343,1773030.900497812,100.5388712671252,1841867.9489253839,1779978.2232064945,100.84287733325803,100.71335053264907,1826171.5336225657,100.81868200302219,1838268.0926659731,1784723.5925673677
72,1548266533.34396,263706,13600,0.0515725846207519,2.5789999961853027,32,32,0.0020605468750000003,1768693.0277990047,100.8260271653472,1639695.9960799753,100.20135428913576,1722182.3390159714,1647316.0128030558,100.56128475955299,100.42058831142401,1670418.9716183501,100.53375028075178,1722089.5233185051,1647812.1290032845
73,1548266533.37733,264875,14604,0.05513544124587069,2.5980000495910645,32,32,0.0017024739583333332,1657808.7116895062,100.47070756589375,1549715.9585480073,99.84040339737504,1600436.7474100962,1513413.2052287613,100.19786845459765,100.03027733937934,1597987.266038828,100.04528494136656,1596110.102924355,1544520.323530927
74,1548266533.41070,264949,13110,0.049481220914213676,2.559999942779541,32,32,0.0007779947916666666,1750294.5542219516,100.77337080655954,1639111.309754424,100.20921363112556,1722951.6075993062,1628728.0221514937,100.58162946101959,100.3765786706578,1649432.5479228208,100.47342239888842,1687976.568204177,1644115.026641668
75,1548266533.44407,265739,13134,0.04942443525414034,2.559999942779541,32,32,0.0007763671875,1475774.6233910278,99.85910609930205,1381388.1777142938,99.28918885719779,1447085.3111805047,1384547.048453897,99.61986960575672,99.48994874111504,1463587.7925186052,99.79394320104575,1450555.5434232685,1392361.4463204914
76,1548266533.51081,265177,13421,0.05061147837105028,2.5789999961853027,32,32,0.0017366536458333333,1494578.7408921851,100.13010223499667,1402065.4122609366,99.5392467994774,1454809.2057885947,1390996.8755415417,99.8393350690009,99.72680379015783,1454257.6341965164,99.86680274110833,1461083.068461282,1415546.6864470418
77,1548266533.54417,267002,14855,0.05563628736863394,2.5789999961853027,32,32,0.0014957682291666667,1271681.2616835246,99.18391494132686,1192392.5244956997,98.59889617551161,1235165.576883203,1162626.613495819,98.91695649999701,98.69992909038915,1263673.5873959102,99.11445384497054,1245542.99208528,1191560.153522419
78,1548266533.57750,266420,15462,0.058036183469709485,2.5980000495910645,32,32,0.003916015625,1094847.8187509715,98.84753519729131,1022506.7094001198,98.20192031141123,1061839.1581698172,1019341.88663536,98.54683193318304,98.39193364066492,1052554.4451812522,98.45305958703565,1062495.8196796875,1024934.7601729714
79,1548266533.61085,265979,14748,0.055447986495174434,2.5789999961853027,32,32,0.0050195312500000006,1449371.8327350335,100.08664376288877,1342230.0692957195,99.42188738306771,1387383.7297034208,1336706.0144332047,99.71701732354558,99.6257433865028,1315474.772893412,99.6444386730087,1407453.056295901,1342734.141784587
80,1548266533.64422,265934,14879,0.05594997254957997,2.559999942779541,32,32,0.000322265625,1316734.220865309,99.48658658493825,1224180.343725631,98.83678022794598,1293187.135411209,1192732.9355241167,99.21549771063314,99.04066411425666,1257411.4705048336,99.12481406455399,1301610.537035877,1237673.6742272524
81,1548266533.71095,263887,16039,0.060779803476488044,2.5789999961853027,32,32,0.0024641927083333334,1410537.3234095303,100.40188320133868,1314945.4297729093,99.73202234926421,1361309.4547414333,1315687.4117897307,100.04518968321534,99.92189319964166,1357750.190822994,100.03934767264249,1362233.305086217,1312902.4679401652
82,1548266533.74432,264462,15307,0.05787977100679871,2.5409998893737793,32,32,0.000341796875,1342509.9355174426,100.50979491205399,1251684.2646597535,99.94880842280176,1308714.0552450032,1271016.5533129966,100.21699797622838,100.09272747905312,1311793.993319964,100.18048329605293,1311251.1408782564,1235972.5348973284
83,1548266533.77769,263729,16397,0.062173670699847194,2.5789999961853027,32,32,0.0007389322916666666,1332071.8372748706,100.4459938083983,1250355.600290134,99.88596813106268,1276114.981752991,1237889.9082305476,100.11809135987087,99.876161006564,1303281.6351447003,100.30760903127803,1269112.3766590657,1194618.6997854088
84,1548266533.81106,264446,20342,0.07692307692307693,2.5789999961853027,32,32,0.007727864583333334,1441014.8274324914,100.63501179529771,1307243.8737610658,99.80830163693969,1343322.9842993156,1300656.8804666,100.12278044733789,99.96105196090328,1311388.5688857012,100.12718598221117,1362798.2785621595,1290644.664805653
85,1548266533.84444,264255,18832,0.07126449830655995,2.559999942779541,32,32,0.0032698567708333336,1277354.1226564667,100.04971208251526,1184721.0201759445,99.39348054812825,1237627.0602226863,1194637.8569897406,99.71625288313359,99.57011448773507,1257229.2194403054,99.87227452848585,1238401.9014879698,1196143.8147758853
86,1548266533.87781,264565,20767,0.0784948878347476,2.559999942779541,32,32,0.0021679687499999998,1296970.874384993,99.93161760284957,1182613.4618499682,99.06254721044454,1200352.6551259868,1151349.797785266,99.42157954590726,99.204241269448,1177405.4212166292,99.38437307599114,1195105.9841357407,1142213.9256054796
87,1548266533.94457,265196,21971,0.08284815758910391,2.5409998893737793,32,32,0.010096028645833333,1262934.1947944888,99.07942373197434,1166626.8765787089,98.17041064623558,1204056.7772599696,1170067.2467212088,98.59092824182929,98.29159391117592,1188216.981850173,98.54787619247448,1202010.7796475356,1163984.4877993779
88,1548266533.97794,266123,22118,0.08311194447680208,2.5220000743865967,32,32,0.011569010416666668,1245680.7532676812,99.19303963821034,1151119.783439102,98.37250084205347,1195148.321191398,1169125.545562856,98.7948776055884,98.6351774241744,1230618.7256752849,99.09910791916569,1206411.7226749808,1170485.495852286
89,1548266534.01130,265461,26687,0.1005307747654081,2.5409998893737793,32,32,0.007415364583333334,1253268.1700422927,99.21646393201283,1112466.2956946641,98.1335804206709,1150593.2077763702,1013622.7913449124,98.52769239157777,98.1439670445445,1094859.8110315334,98.60503836352743,1089709.272622121,944461.4984243768
90,1548266534.04467,266977,24621,0.09222142731396338,2.5220000743865967,32,32,0.0040071614583333335,1183309.4225853274,98.89795525977667,1087636.6650711566,98.05205504485727,1139558.308333579,1081214.8216453707,98.51515324790991,98.24801189835681,1112872.589928638,98.31300749188043,1124210.5762428443,1093431.4193693725
91,1548266534.07803,265242,29273,0.11036336628437426,2.5409998893737793,32,32,0.010182291666666666,1149812.4333328928,98.80981584831399,1016725.1592376202,97.73535606975997,1032604.3541487146,886826.5271785584,98.20345952704022,97.65078719474072,1046290.6606020692,98.23133241810497,1002565.9976670803,879286.0386490249
92,1548266534.11140,263911,19460,0.07373697951203247,2.5409998893737793,32,32,0.0006038411458333334,1447063.6303411517,100.27579234051412,1350413.3453185812,99.59641701084693,1401678.3586354707,1094704.4730684042,100.03333359888228,99.32096558972721,1399171.8318138148,100.05089038332417,1402134.655191642,1157748.512897815
93,1548266534.17815,265612,21095,0.07942035751396774,2.5220000743865967,32,32,0.008683268229166666,1150452.2786811707,99.19933569495237,1072089.4655018616,98.41091152017593,1061343.3233053219,897893.5395748352,98.7518012665594,98.33969347614806,1099809.1641949879,98.93899408023444,1102301.9901685298,969428.8347142582
94,1548266534.21146,264836,16087,0.06074325242791766,2.503000020980835,32,32,0.0,1177856.9923540787,99.55812330414386,1103743.1972732916,98.93957694046556,1134976.504460277,1057983.2742461048,99.26242938127257,99.03325553318697,1164554.7153200745,99.42916467544929,1131698.3342862707,1061889.2114197211
95,1548266534.24482,265506,2058,0.007751237260174911,2.8350000381469727,32,32,0.0,1109531.872516195,99.2261152965647,1101084.899545183,99.1311578751798,1105745.8090601375,1098745.1575786038,99.20088386853362,99.16745105522293,1108456.227092241,99.21490136457072,1103031.080219817,1093076.1495334245
96,1548266534.27819,266064,2025,0.007610950748692044,2.8350000381469727,32,32,0.0,1104585.9391476251,98.98690702064836,1096223.8031709376,98.8973597014807,1102056.4331287816,1096720.5490096118,98.96714762423771,98.92574478441955,1098006.7450916704,98.9232935314561,1100379.4454451618,1093614.6118047936
97,1548266534.31155,265740,13159,0.04951832618348762,2.503000020980835,32,32,4.557291666666666e-05,1125408.7976583648,99.26398460754584,1057780.2900164998,98.81522448775584,1086468.4219840916,1021648.221349882,99.06955725972881,98.81175721018359,1046929.2645640362,98.90566845411703,1109254.152574163,1059956.1412720126
98,1548266534.34492,267200,14024,0.05248502994011976,2.503000020980835,32,32,0.0018457031250000001,1204437.251019833,99.40959429468192,1132706.0159547094,98.95149650760678,1163291.1391213415,1107411.697276176,99.1527090689431,99.01617524877345,1158972.016206706,99.16062079926652,1168269.8660577973,1101825.2204607197
99,1548266534.41166,266848,4211,0.015780519246912098,2.882999897003174,32,32,0.00150390625,1291338.869168029,99.8723186520792,1267155.2172743136,99.70587369772237,1276772.7409584378,1261488.9037718538,99.77701905763288,99.73593956410173,1278735.8291565336,99.7958484978147,1276902.6620812244,1260177.3219171846
100,1548266534.44503,266630,3399,0.012748002850391928,2.882999897003174,32,32,0.0,1352738.7576687192,99.89215616814727,1333417.5149177208,99.76843784368856,1343675.716987095,1301068.6753194411,99.83548461231607,99.73896223288573,1349430.466234853,99.86368314451536,1340733.2235254808,1311665.4436225547
