frame,stem,n_valid,n_removed,removed_frac,depth_med_masked,n_null,n_dmatch,overlap_med,lam_all,logdet_all,lam_gt,logdet_gt,lam_null_med,lam_null_q05,logdet_null_med,logdet_null_q05,lam_ctrl,logdet_ctrl,lam_dmatch_med,lam_dmatch_q05
11,1548265919.99440,265332,7688,0.028975019974974748,2.628499984741211,32,32,0.0003955078125,1902772.5875233638,103.45432369499865,1848200.724968756,103.07527553295563,1884713.8035575938,1867545.367307124,103.3328950147723,103.21266417747609,1888555.5296853178,103.35553965896243,1877607.0427651992,1862344.9590575807
12,1548265920.06113,266444,3588,0.013466244314002191,2.9079999923706055,32,32,0.00013346354166666666,1635677.330961695,102.87425585802386,1611464.6901234798,102.75263721269658,1611653.5678106528,1594324.0052097456,102.8047827841077,102.7687351660831,1619474.3065946684,102.78864531582481,1614203.2247400463,1601120.911085716
13,1548265920.09450,264162,8031,0.03040179889613192,2.5980000495910645,32,32,0.00027018229166666667,1836643.715303806,103.37316590254504,1777345.9909006793,103.03368302348099,1814455.5096453468,1789400.803974769,103.23681205544963,103.15490975808626,1805829.835507921,103.20854990857778,1805550.3947931181,1778863.2939233186
14,1548265920.12787,265815,3502,0.013174576303067924,2.812000036239624,32,32,4.557291666666666e-05,1586479.2592026666,102.73531919522432,1564081.5247248425,102.60512047158747,1571506.6015726207,1562426.6931640855,102.67447535220833,102.64256456615622,1580136.8479164154,102.68107910201934,1574196.9747163043,1560213.219896731
15,1548265920.19461,265274,3960,0.01492796127777317,3.119999885559082,32,32,0.0004524739583333333,1715232.4434446497,103.00934668184988,1677798.776340551,102.86862411102624,1686462.8561541126,1669106.078542559,102.91040254175239,102.86022812070229,1678934.5349539178,102.92105449181699,1685994.3851027414,1672293.5782541072
16,1548265920.22798,266136,4751,0.017851775032314304,3.0369999408721924,32,32,0.0005387369791666667,1532659.4595827763,102.54863936044762,1503121.062840713,102.37420005453447,1507096.1273242366,1492744.440395598,102.45173736498671,102.39368097984361,1513146.0509754745,102.45740546322544,1507841.2360648625,1490722.71473482
17,1548265920.29469,266679,4574,0.017151706733563574,3.0920000076293945,32,32,0.0007763671874999999,1373418.9537937152,102.08566256650548,1338369.641301232,101.9133664756965,1351115.1562454985,1341344.0454674142,101.98354968360411,101.91216677206084,1357887.5531859356,101.98918190540873,1354116.6847056358,1344882.267969681
18,1548265920.32806,266153,4886,0.018357861831352643,3.0920000076293945,32,32,0.0006412760416666667,1476627.178840265,102.1665085884265,1444826.1617838298,102.0065608217388,1449105.562310515,1435606.2652362832,102.06433739716724,102.01993926643893,1450243.8444045363,102.00651762006562,1451474.5929236002,1427675.6068227824
19,1548265920.36147,265487,3189,0.01201188758771616,3.0369999408721924,32,32,6.022135416666667e-05,1551110.5968641832,102.50780859732073,1531490.4814852152,102.39045807853859,1534932.6318882613,1525229.787320893,102.44307062965981,102.397265557589,1538674.124530441,102.43745886797522,1535733.1534874607,1525088.5776579857
20,1548265920.42821,267522,5462,0.020417012432622363,2.8589999675750732,32,32,0.0005647786458333334,1383530.1653226083,102.08939877463268,1355905.8100157494,101.90331947456015,1345765.0057124784,1316298.4409085498,101.95956400773701,101.81211091973609,1345064.5808426251,101.97236813911101,1351355.9417477096,1336048.4081852355
21,1548265920.46158,265651,2884,0.010856349119709695,2.882999897003174,32,32,1.7903645833333333e-05,1543807.1509359677,102.40749448297882,1522439.6172639641,102.28456574565664,1529754.1388851602,1518867.4761611323,102.35745018334939,102.25397880126087,1526569.691287485,102.36066202415347,1528633.905150883,1513697.431567493
22,1548265920.52832,266288,2531,0.009504746740371326,2.8589999675750732,32,32,0.0,1503518.542021652,102.25645576986764,1471476.9168264072,102.15079379249588,1482867.185777227,1448886.2948393354,102.18692504979691,102.13015982084148,1487604.7215687432,102.19204900960641,1481824.0260768123,1457250.216004194
23,1548265920.56169,265947,3346,0.012581454199520958,3.3329999446868896,32,32,0.0,1635439.709341874,102.98401413572304,1623956.1328070837,102.88333521329443,1628071.3836220084,1608150.7668083152,102.94093428890645,102.86803291464548,1569729.8279582732,102.86620634931012,1628721.055074288,1614683.6231860719
24,1548265920.62842,267487,931,0.0034805429796588246,3.063999891281128,32,32,0.0,1282290.5607086902,101.90799482726024,1280011.6892653168,101.88366058868021,1280363.704774239,1266560.7512750747,101.89541016215966,101.85975634886374,1278974.7263803578,101.89999986232142,1280637.9159106193,1269685.0926956204
25,1548265920.66177,264663,2787,0.010530372587025764,2.7669999599456787,32,32,0.0,1594894.1446726157,102.93246988785383,1581010.2677646237,102.82836459976076,1581097.2262532166,1556469.2722989705,102.86592281511997,102.81009612658879,1565049.0043293657,102.83209755302718,1580606.0433265436,1560146.774602889
26,1548265920.69512,265652,1664,0.006263833887943626,2.812000036239624,32,32,0.0,1305200.0078204665,101.76721246870288,1297032.641404664,101.67930488530214,1301359.3788865928,1294148.011890553,101.73542141951273,101.71407877629755,1299708.5083826631,101.73372855993426,1303069.9969436247,1295691.6929909
27,1548265920.76185,265592,1539,0.005794602247055634,2.9579999446868896,32,32,0.0,1463947.0426441827,102.54125236855421,1433226.3353442503,102.44479208007573,1457062.0336247787,1440332.3010859878,102.50752523847977,102.47821839090429,1461427.899858085,102.52908047313443,1460233.5304202088,1431588.723258978
28,1548265920.79522,263632,4511,0.01711097287127511,2.812000036239624,32,32,0.0,1567042.2283019945,102.86657752890699,1550005.8257307743,102.71584915627308,1547816.6595037235,1521741.6576545457,102.79304608146936,102.73156128670509,1543361.012780536,102.76754421581037,1549360.0532334803,1528767.2200948803
32,1548265920.99542,262331,6662,0.025395397417766103,2.9839999675750732,32,32,0.0,1524777.17038078,102.69521041550871,1482506.4041369748,102.41453615367871,1479956.5891452942,1323602.2745273346,102.56831239636611,102.41906679860665,1490020.1823665856,102.56532079342311,1490078.8694027173,1381406.050568971
33,1548265921.02879,261879,984,0.003757460506569828,3.009999990463257,32,32,0.0,1492591.3229096232,102.32701026732798,1482920.9267312703,102.27457797598555,1488071.5628384245,1445889.4099972711,102.30995290072784,102.24940436349507,1491203.9365424972,102.31214324345305,1488913.6711699245,1465967.9658665475
34,1548265921.09553,263346,4289,0.016286558368078498,2.812000036239624,32,32,0.0,1391066.8802642396,102.11963523992395,1351358.442196454,101.9510245515811,1369758.2016584678,1331327.2737476327,102.03675392928272,101.96302005039531,1376244.9054514472,102.07523070706208,1377133.6624126001,1335456.4157972473
36,1548265921.19562,262850,7906,0.030077991249762223,3.3329999446868896,32,32,0.0005517578125,1199079.591686488,100.50501656475566,1183096.7508185983,100.34236379417226,1165482.4494154302,1077154.4202766675,100.38108756165246,100.19625704350845,1168765.4167413628,100.3477777727033,1169867.8908045145,1068558.699878043
37,1548265921.22899,260232,5140,0.019751606259030403,2.882999897003174,32,32,0.0006022135416666667,1216233.7815604478,101.01125329291719,1197738.0447449281,100.83690948178149,1202404.2601113152,1174837.3245587044,100.92491090619517,100.85835632353628,1185343.2526595017,100.91317735003896,1200754.9867084764,1185824.161157605
38,1548265921.26235,261034,5791,0.022184849483209083,2.882999897003174,32,32,0.000341796875,1137023.8506582456,100.0961178711117,1119919.6079932116,99.94110103817891,1126776.0335939548,1106096.5532257436,100.02258979547233,99.95182336525347,1113170.8295065954,99.9648043896245,1126971.7654878744,1111817.5651557245
39,1548265921.32910,260158,4752,0.01826582307674567,2.8589999675750732,32,32,0.0002766927083333333,1207110.4130473742,100.72662552361646,1190625.4148109234,100.57603437857395,1192527.988852535,1171541.1302658191,100.63978956715845,100.58935300753694,1190178.9307706747,100.60219054234636,1189877.002683003,1175819.1457264416
40,1548265921.36251,260263,5514,0.02118626158923858,2.8589999675750732,32,32,0.0003271484375,1145156.2228649778,99.81962638816256,1124309.460962421,99.6326025031686,1135117.2643941212,1118923.4395018597,99.7326895430848,99.68268594013284,1140574.2223375135,99.78101767310926,1131375.8404589084,1113485.5756075578
41,1548265921.42925,260632,7811,0.02996945885386292,2.5980000495910645,32,32,0.0029378255208333333,1223421.105733635,100.31232119787033,1200864.0851472458,100.11400322741962,1202289.1101920942,1164356.4321406223,100.12100408218697,100.06622912165288,1208385.8222655258,100.10373886735236,1197183.9846284254,1067972.4070918115
42,1548265921.46262,260065,17630,0.06779074462153692,3.0369999408721924,32,32,0.013748372395833333,1208471.853354025,100.2885327101256,1166472.8800102258,99.83864495629653,1166629.981299203,1155879.0365596698,99.97910417988649,99.72418055809891,1155246.101813227,99.95006158963463,1161197.3949452047,1143944.394624685
43,1548265921.49599,261353,15356,0.05875578240923196,2.882999897003174,32,32,0.006170247395833333,1130462.200623715,100.1660464113196,1096422.932485556,99.7752265869195,1097255.855326543,1067386.5642360956,99.80357511935065,99.71669749613412,1069704.9783652516,99.87770228412177,1091294.2105749913,1060900.3457839768
44,1548265921.56273,260186,12234,0.04702020861998724,2.882999897003174,32,32,0.006184895833333334,1196776.6460386787,100.69130306468752,1163490.6765593758,100.36684775691968,1153938.7747615648,1108567.0531339096,100.35263462722688,100.26076955641236,1170683.2015431337,100.44349322171317,1154786.349812136,1133771.111322069
45,1548265921.59610,259584,11527,0.04440566444773176,2.812000036239624,32,32,0.005107421875,1183476.3117894325,100.72113458715395,1147556.288376901,100.35155556605787,1149857.6309273452,1072735.2435760165,100.36600931434579,100.27693890742877,1082504.0226928988,100.26738202027525,1145227.4424474302,1087885.1442950144
46,1548265921.66284,258740,6849,0.026470588235294117,2.7669999599456787,32,32,0.0013916015625,1172482.426925124,100.94244778815126,1141051.019875692,100.68076883488646,1145369.6505662827,1127358.4150712308,100.72750245345566,100.66065675708343,1162583.5327386938,100.80861761549505,1142838.4031841746,1113842.97713678
47,1548265921.69621,258945,9161,0.03537816910927031,2.5980000495910645,32,32,0.003868815104166667,1222586.0933877018,100.72536344062158,1177157.4582528276,100.28027004242612,1179967.3538977816,1132770.4607671427,100.36089947784208,100.28589726910974,1187248.9063300507,100.35591122174348,1181780.7484669755,1151624.9261889108
48,1548265921.76295,259462,7727,0.029780854229135675,2.5980000495910645,32,32,0.0010026041666666668,1130639.6932220252,100.69764864912815,1101534.9916497103,100.29383812215863,1091231.9165418695,1043224.8467032404,100.48980262721366,100.36370709338628,1029995.7736153586,100.40308077562185,1086634.3837479874,1029981.328010956
49,1548265921.79631,259618,8889,0.034238766187244335,2.6389999389648438,32,32,0.0034326171874999997,1087854.0513576262,99.87565208213948,1038200.0875859959,99.39682957823985,1056690.982016529,1022974.3345979563,99.56200446413641,99.48484836654768,1052998.4327312838,99.58678604554414,1056195.3170127333,1026051.5373848884
50,1548265921.82968,261859,12047,0.046005674809725845,2.7009999752044678,32,32,0.0059635416666666665,1162844.3616769589,100.13043486959099,1101601.156464245,99.49717949556685,1109133.2912398386,1082969.4728607163,99.73834484048203,99.63991921807892,1100812.1312905778,99.74620675667974,1117302.826757993,1083488.9708844046
51,1548265921.89638,262579,8952,0.03409259689464885,2.812000036239624,32,32,0.0032991536458333334,1145408.661027988,99.72822325582797,1092545.3545753341,99.20511223468225,1108398.73031715,1072345.4181034376,99.45460088535982,99.33292834637177,1106860.65952551,99.54759053168198,1108561.3884830168,1094367.585526366
52,1548265921.92974,262732,13950,0.05309593045384651,2.812000036239624,32,32,0.011144205729166667,1170502.0640335074,99.82345121155733,1102193.7067408152,99.152694411853,1120018.168195782,1095016.6845263944,99.35466026048371,99.20824122207169,1108066.42584404,99.26543210170014,1124980.860980823,1109993.8343167289
53,1548265921.99648,261753,10693,0.040851489763250086,3.23799991607666,32,32,0.0047802734375,1332712.1944437912,100.17626566927974,1302897.4829053273,99.63584144715804,1307424.6395303032,1291681.9986761496,99.94418925684286,99.79288335474362,1305742.4629153311,99.8248121977134,1306168.6070380318,1271567.126352013
54,1548265922.02985,262852,6175,0.0234923074581894,2.5789999961853027,32,32,0.0001708984375,1302121.5743995502,100.18877782298046,1280900.5248007528,99.77531820448164,1275108.8862985563,1202568.2223611611,100.01265395915698,99.90528066551843,1278864.596699975,100.00152541459474,1276907.2609451103,1199885.8677695969
55,1548265922.09659,263456,8565,0.032510172476618485,3.5390000343322754,32,32,0.0024104817708333333,1263651.0936734737,99.59636351450094,1249321.9046426453,99.37648426981845,1255970.681046148,1249095.0455333225,99.47560462502892,99.33326518197693,1259561.0227154593,99.48719712574876,1256607.2622217871,1248626.6860589357
56,1548265922.12995,263210,6760,0.02568291478287299,3.433000087738037,32,32,0.0006640625,1301385.3031070903,99.93278312373425,1288866.4368615092,99.74112497220118,1288193.9448228278,1262221.8784185161,99.82323334533405,99.75956872254085,1289061.064334965,99.83175766363671,1287551.5987351844,1256403.5263851653
57,1548265922.16332,262126,9114,0.034769538313635426,2.5980000495910645,32,32,0.00010904947916666666,1393396.9577706205,100.0161052403083,1369415.0900803409,99.7612410220917,1357082.5279080076,1331750.2806805046,99.81436774928959,99.68963212339419,1363844.0655822866,99.79353734006435,1359984.3644769615,1348032.6674759937
58,1548265922.23006,263010,9332,0.03548154062583172,3.5759999752044678,32,32,0.0005859375000000001,1370709.5605479928,100.1221604204218,1360949.313218935,99.95028642633397,1361533.3335498057,1349901.056535747,100.05489919446651,99.94731910943774,1365600.5487492513,100.0139251973478,1362476.4936924472,1349356.0374086103
59,1548265922.26343,263011,2709,0.010299949431772816,3.5390000343322754,32,32,4.8828125e-06,1381179.1393519314,100.02815135017813,1373216.9021389484,99.92707818800812,1375530.5142173443,1367895.6602062013,99.99090892567179,99.9424259324698,1378034.9598573386,100.01779976907476,1377106.185645172,1365786.4023590419
60,1548265922.36355,261645,6388,0.024414760457872307,3.633500099182129,32,32,0.0006168619791666667,1614113.5135733844,100.69690843181178,1603110.190144557,100.54388665665341,1603219.001302951,1590986.1593208092,100.6264039492468,100.54271264622501,1606225.6426787206,100.6478534624685,1603873.088918906,1582560.4082636551
61,1548265922.39692,261230,6252,0.023932932664701603,3.614000082015991,32,32,0.0004752604166666667,1569196.7896534626,100.58426957924479,1541821.8694600556,100.38602637237773,1558350.7285629853,1535347.0176687962,100.51018767426058,100.42888790915029,1548584.6480904543,100.46119871292356,1554982.9724799176,1524657.9082483214
62,1548265922.43029,260418,2619,0.010056908508628436,2.7230000495910645,32,32,0.0,1736802.9380864562,101.01137564836363,1710748.282146873,100.89680240903431,1723838.4069413315,1707505.0262269047,100.95437678125562,100.91960476010209,1725099.0761511088,100.99004639844726,1723523.1369925034,1699226.210456548
63,1548265922.49703,262115,10557,0.04027621463861282,3.119999885559082,32,32,0.0006803385416666667,1768421.343158982,100.36409293002725,1748504.5356453268,100.08813804298684,1724425.0596400509,1694653.371665371,100.17345154822962,100.0857298352323,1718033.9719247692,100.10794818930012,1728791.0026850959,1695189.1052931314
64,1548265922.53040,261289,7711,0.029511383946511333,2.7009999752044678,32,32,0.0019970703125,2375686.658839388,101.4097007962748,2292675.079185766,101.03684813257135,2314597.843889529,2276956.728366717,101.23859317928921,101.09228021586716,2299877.5093799774,101.1013381500027,2314900.070006515,2269722.689084229
65,1548265922.59714,262522,11837,0.04508955439925035,2.9079999923706055,32,32,0.0015787760416666667,1871698.3903504023,100.46768121251216,1840988.9505582603,100.0929750989162,1800211.161155126,1724250.775864785,100.18517411839315,100.00231594290635,1829324.4689257662,100.27399214652581,1831567.5092702839,1741519.232935391
66,1548265922.63051,262549,17016,0.06481075913448538,3.299999952316284,32,32,0.011922200520833332,1779958.9625563684,100.42919750744927,1717928.9826107966,99.86592285070589,1751115.6157419665,1733233.0388494623,100.05449420119204,99.96822882492245,1751766.7122422212,100.05121999090014,1745514.1230806548,1709966.328094889
67,1548265922.69725,263454,11115,0.04218952834270878,3.3329999446868896,32,32,0.0008789062499999999,1830067.1994349216,99.91858037938997,1794814.8399271695,99.52969691661433,1786841.6640717331,1730477.328302038,99.68942985888438,99.56818401228787,1805471.547168169,99.68209703643552,1779180.1275479645,1717504.7362332512
68,1548265922.73062,262233,10715,0.04086060869532057,3.2690000534057617,32,32,0.0008902994791666666,1994658.8994456045,100.80836942387582,1971504.546252527,100.44601919118541,1963732.9566709464,1918543.6336234242,100.65411971654206,100.59148271911555,1908528.0296813217,100.62902290537151,1965376.6327442043,1930975.753469572
69,1548265922.76399,263295,7564,0.028728232590820184,2.6389999389648438,32,32,0.000107421875,1693310.4439058246,100.5512390913378,1668043.3937729222,100.0905448108456,1670484.804167187,1607638.5065260762,100.36674490869709,100.22629741457247,1591202.8000976702,100.23903821189202,1669085.2379267865,1609401.0534086789
70,1548265922.83073,263093,8481,0.032235749335786205,3.3329999446868896,32,32,0.0004801432291666667,1962536.5442200003,100.54284543069477,1931735.9131406439,100.20476831197483,1926597.761472273,1869255.533634615,100.34950644658065,100.23240803734599,1932200.362205495,100.44223944611565,1935006.9660020536,1879335.8468616153
71,1548265922.86410,263469,10129,0.038444750615821977,3.503000020980835,32,32,0.0014697265625,1814033.9682421216,100.32957051068655,1749634.669400481,99.87242784041324,1780066.1137786326,1722305.8707718272,100.168333145969,99.99853967314672,1801874.963538831,100.24571939062074,1766776.931436791,1735090.9013434148
72,1548265922.93084,264177,7844,0.029692213932325677,3.503000020980835,32,32,0.0,2018667.822113691,100.24639583067069,2001957.6279558386,100.0045957454742,2008872.5575538564,1973468.2124308394,100.18262364924999,100.07793843990473,2015887.8764400103,100.17954369188016,2002829.3733746419,1979002.347070533
73,1548265922.96421,264086,3054,0.011564414622509334,3.691999912261963,32,32,0.0,1910448.3873727103,100.22583025512708,1899652.7974032497,100.12333328835122,1899531.7531874184,1841682.895834744,100.18726844367771,100.11338367135107,1891870.5832437763,100.14448018431891,1903666.5525951956,1855759.4123654817
74,1548265922.99756,264435,79797,0.30176413863520335,2.3329999446868896,32,32,0.22281575520833333,1756598.7641753254,100.1109406447584,177117.53484969557,93.78122964771372,587403.876895985,484343.42702607525,96.26944916368528,95.81106764433734,545149.6226852054,96.02512278519322,610173.5565348212,444712.3379639533
75,1548265923.06430,264959,2435,0.009190101109983055,3.947999954223633,32,32,0.0002734375,1513407.9618697518,99.37563886347664,1494301.247595239,99.29226029503853,1497443.5693325754,1361923.562585007,99.30406952967286,99.08112015715797,1484570.3770579544,99.2839600553766,1497239.9639882888,1355645.9567826812
76,1548265923.09767,265722,7591,0.028567450192306245,3.614000082015991,32,32,0.0006331380208333333,1582687.3230613717,99.2083547594329,1559105.8172870362,99.09516412288153,1572671.9619859993,1505391.4852322831,99.16057220745812,99.01210002533652,1556109.167704522,99.10426420808953,1575742.1585270842,1523929.5154731644
77,1548265923.16440,266556,9479,0.035561007818244575,3.6530001163482666,32,32,0.006236979166666667,1543855.4800039905,99.18354788466465,1518010.8813936715,99.04642898871579,1514126.7321871477,1447519.3777368225,99.05205405249497,98.89247879675685,1394989.897192937,98.77838120775084,1493404.1875651334,1417099.4490985284
78,1548265923.19777,267260,4457,0.01667664446606301,3.691999912261963,32,32,0.0009065755208333333,1651840.6743232834,99.57591152328644,1620897.1199270652,99.40381332503252,1623944.6624129442,1547588.3391495035,99.46993918537459,99.34555262975171,1623894.8120773206,99.47483082646059,1626001.59919651,1565019.42596158
79,1548265923.26450,267420,10789,0.04034477600777803,3.503000020980835,32,32,0.0006087239583333333,1698261.674986542,99.57698726741495,1667860.443034689,99.40159015011234,1663456.348607625,1625365.2002922057,99.42103809962359,99.31300320048425,1651989.3586500844,99.37910071113551,1666466.0070729724,1643171.2182487848
80,1548265923.29785,267731,31606,0.11805132763856259,2.618000030517578,32,32,0.0453076171875,1797337.1679157123,99.90097792250666,1684827.2486874964,99.07982235669687,1703490.8668535599,1643338.8934801728,99.40630548967178,99.18440798410008,1715082.1801182595,99.35261698240858,1699945.768919761,1640224.5269693104
81,1548265923.33123,268084,13758,0.05131973560525805,3.5390000343322754,32,32,0.010100911458333334,1680501.7218338167,100.00406423425186,1625995.4322095038,99.75105008479153,1637993.0195271987,1576064.5386980008,99.78211456827052,99.64893098095905,1637798.3399891919,99.78457335718758,1632529.6307430035,1579862.4266228816
82,1548265923.39797,267656,37252,0.13917864721881817,2.5980000495910645,32,32,0.05743489583333333,1570684.2389272165,100.07664010826849,1417724.914519232,98.83184299468991,1471996.3930614,1379452.9512641889,99.37263590928603,98.9643393885583,1465900.098212979,99.18266319159535,1466272.449068035,1383969.643389708
83,1548265923.43134,268111,34610,0.12908832535778092,2.5789999961853027,32,32,0.05328776041666666,1598969.5700267742,100.20910978036562,1444258.017442589,99.00432298428095,1508219.7235638308,1452234.953002827,99.50588427694456,99.09330305783884,1473119.6491650501,99.46913980061925,1516978.7358409674,1457327.432390981
84,1548265923.49807,267821,17781,0.06639135840729442,3.0920000076293945,32,32,0.005735677083333333,1356592.9015256495,99.82823958311644,1249042.4854636793,99.32884908319762,1259914.7700311395,1068030.8134491078,99.43684215671882,99.13359657735043,1092439.1471035131,99.12467088695192,1260844.551202448,1024774.5712412554
85,1548265923.53144,267111,34939,0.1308032990030362,2.6389999389648438,32,32,0.050821940104166664,1242524.7885524773,99.84117002298234,1083684.523104431,98.60846586711767,1161092.089898015,1081803.837567181,99.12395672910124,98.63222088343053,1177573.7146258787,99.10560150032217,1146221.1084073442,1082361.9072183836
86,1548265923.56481,267033,28519,0.10679953413997521,2.5980000495910645,32,32,0.018841145833333333,1257037.9960238752,99.90186775707505,1196917.135167908,99.06417487565903,1191334.137653899,1103143.398882523,99.56979040431716,99.13577510850588,1229537.1473402267,99.59484594378289,1180829.7760668434,1106017.7707126692
87,1548265923.63154,265284,15233,0.057421480375748256,3.23799991607666,32,32,0.0023600260416666665,1298555.0162114503,99.97969035901248,1248792.839244753,99.68154296928857,1259494.8621980583,1216034.1593915503,99.75976572681742,99.60401576509042,1248862.498129506,99.72488559566594,1247732.2930613526,1208267.5748990898
88,1548265923.66490,264571,83729,0.31647081501751895,2.450000047683716,32,32,0.23477376302083333,1296865.7482794195,100.19290947263387,171073.2071292296,93.44805750864919,563274.1128405122,363726.46132197324,96.0716441999337,95.07062793320266,472148.69466896064,95.54479326456863,491739.3262714653,234803.02760212997
89,1548265923.73164,262698,22852,0.08698962306526886,2.6389999389648438,32,32,0.024977213541666668,1304674.064996602,100.04091010975108,1251625.6334224592,99.10617183672854,1267578.8230462964,1183300.138832051,99.5016370788068,99.21110267972762,1293675.7302739094,99.76951862833457,1247137.3698335318,1170848.2999377348
90,1548265923.76500,262303,19629,0.07483330346965152,2.6389999389648438,32,32,0.0242578125,1307392.0448564668,100.22553109852129,1263013.1134986966,99.32111196905623,1280591.5289812097,1153255.0649541449,99.62251339274181,99.36160753482815,1198762.3174432996,99.94571908308605,1245874.479341097,1136714.2909078586
91,1548265923.83175,262081,6416,0.02448098107073767,2.9079999923706055,32,32,0.0,1292615.6544500755,100.3588606839006,1271251.2216819332,100.15690000284329,1249152.820531242,1215852.0602136198,100.16505593181024,100.06396935906673,1220703.4814120508,100.1146937006942,1257967.9033938232,1227859.4704946731
92,1548265923.86512,262472,74310,0.283115913316468,2.484999895095825,32,32,0.20056477864583333,1319314.891841279,100.38025884591687,294278.62391904264,94.85894093947039,571498.272562423,371140.07417645823,96.68665438190523,95.5911501149265,518923.1232513096,97.02518487539753,528936.3505677519,371556.5131907058
93,1548265923.89849,262127,22063,0.08416912412685454,2.559999942779541,32,32,0.05570475260416667,1475112.730774418,100.88622076811879,1387790.9569180221,99.91954726736736,1404401.1001213174,1387541.6488618862,100.09795303737792,99.92402604230348,1414060.5656454237,100.22176482967885,1403836.2296208113,1386435.4331334224
94,1548265923.96523,261784,33351,0.12739892430400634,1.7940000295639038,32,32,0.029519856770833332,1552298.4829296505,101.22174693913084,259568.53789883948,96.49972261174536,1174693.2204303513,691672.2813094603,100.00470201278793,98.98473041393984,922332.5689639242,99.30670821634612,674165.0196188297,394356.47865758475
95,1548265923.99859,261107,41053,0.1572267308038467,1.8830000162124634,32,32,0.052802734375,1551405.6617695957,101.31334012488597,252492.83552246488,96.03404000920116,910435.1148530067,523968.56762223993,99.45118385104544,98.08260891655442,1456398.7629452841,101.0276693381195,632840.438542278,474440.6214080022
96,1548265924.06533,261047,38859,0.14885825157921753,1.843000054359436,32,32,0.03958984375,1688076.6551331857,101.3309238533981,258283.87909161078,96.14493515176544,1046485.5734449716,518294.2793170728,99.6371955217216,97.98504367553986,1602438.554840653,101.10423036504133,722331.4675822072,315327.1651638216
97,1548265924.09867,260921,33924,0.1300163651066798,1.7569999694824219,32,32,0.094111328125,1790025.480086338,101.71560970758324,296736.1909077052,97.2978953756678,756061.6974360852,467183.6027437615,99.4868429009008,97.99939758931538,671091.6548791259,99.34905596845738,709834.6741203389,360960.1313281536
