frame,stem,n_valid,n_removed,removed_frac,depth_med_masked,n_null,n_dmatch,overlap_med,lam_all,logdet_all,lam_gt,logdet_gt,lam_null_med,lam_null_q05,logdet_null_med,logdet_null_q05,lam_ctrl,logdet_ctrl,lam_dmatch_med,lam_dmatch_q05
30,1548339350.16285,260621,1262,0.0048422805529869046,1.4579999446868896,32,32,0.0,3848136.1550424052,103.43420167961072,3658931.2164271977,103.27054906436246,3840235.4006549614,3767103.5112874415,103.40943227736133,103.35255664804082,3846997.6875403025,103.4320707707129,3836705.0628797296,3804188.458961835
31,1548339350.19622,261170,1724,0.0066010644407856955,1.4149999618530273,32,30,0.0,4144695.748404038,104.03121144900318,3801440.5043801614,103.8324452211942,4123718.0518776,3864140.124603053,103.98627575658278,103.8904770451741,3919152.4313210114,103.91751098801028,4119842.09779719,4003155.568816959
33,1548339350.29633,262951,2498,0.009499868796848082,1.7130000591278076,32,32,0.0,3696242.2132593403,103.30917923113206,3458053.5119747915,103.13850430589,3671961.5226650448,3430247.7251754315,103.25080193830982,103.1348743199812,3614614.1815779298,103.25873958050079,3679718.645759885,3640724.423081268
34,1548339350.36307,263995,1615,0.0061175401049262295,1.6009999513626099,32,32,0.0,3698706.993690692,103.22659770510865,3543812.975650629,103.06360198559594,3686828.468522941,3660789.5034204517,103.19644165542572,103.17041939679629,3588881.337247681,103.13159185261776,3687621.1198533494,3651256.2018469404
35,1548339350.39644,263846,1158,0.0043889238419381,1.593999981880188,32,32,0.0,4057454.5536740883,103.60523546550394,3990110.0556211327,103.51171416819196,4047932.013850016,4004712.325138908,103.58590850383264,103.53957139500645,4052899.9216220374,103.5910375193797,4054156.513252978,4026371.7679363675
37,1548339350.49655,264306,2730,0.010328936914031464,1.8040000200271606,32,32,0.0,4874281.455989346,104.50392738345995,4515042.496831381,104.22920783833085,4845424.1930057425,4773543.74384927,104.45849740785371,104.39926352666613,4714661.6898431415,104.39931467554197,4845175.614466027,4729598.755356517
38,1548339350.56329,264487,2162,0.00817431480564262,2.5789999961853027,32,32,0.0,4744341.811874749,104.06247157147357,4667388.38847563,103.94160438920093,4730541.01504596,4689451.580419715,104.03526741912256,103.98297134377508,4732980.09088889,104.04158912620467,4686792.436028213,4597543.058443017
39,1548339350.59666,264047,2253,0.008532571852738337,2.503000020980835,32,32,0.0,4806711.7902613785,103.90229574200893,4736954.64904782,103.73343404248192,4783443.875205616,4574417.199884594,103.86484446470328,103.73187922343219,4801623.947593826,103.89778156598709,4764514.446696808,4661857.132873887
40,1548339350.66337,262204,680,0.002593400558343885,1.5499999523162842,32,32,0.0,5812740.400435833,105.38332622446109,5713400.071909294,105.31068814896773,5811049.947018127,5779364.636280925,105.37999331569111,105.33785323769963,5807428.656383239,105.36601912666467,5808878.081101328,5747753.372100245
42,1548339350.76347,264226,1106,0.004185810631807619,1.6089999675750732,32,32,0.0,4808642.389468865,104.19123568545558,4727000.786311635,104.13968926365229,4794784.47030404,4696603.890066482,104.16726115070935,104.12919734123093,4805327.535212251,104.17946454078833,4795712.710941598,4742540.5347654885
43,1548339350.79685,264971,2907,0.010971011922059395,2.559999942779541,32,32,0.0,4289483.613030982,103.62917802686188,4170822.515105338,103.4767358061498,4252746.439734859,4000127.179994411,103.55900586419835,103.43858931359327,4255389.798287953,103.55806141251571,4231792.970008908,4089086.4439726323
44,1548339350.83022,264375,169287,0.6403290780141844,1.5570000410079956,32,32,0.5399690755208333,4188663.2176772314,103.70507777396325,313649.1402333515,93.62806358446163,990521.8948132223,448817.01558972494,96.53055672512554,94.46176825759076,314535.0105478591,93.67882530729372,1120628.3423389646,491425.83165309555
45,1548339350.89695,263750,4391,0.016648341232227488,1.6390000581741333,32,32,0.0,4408539.265068508,104.14782173387266,4253181.580170341,103.97914160895124,4352508.641326671,4008955.777689777,104.03696173892843,103.92042916358137,4333001.00824699,104.00079068428505,4357380.727131225,3972608.4625784145
46,1548339350.93032,262930,186066,0.7076636367093904,1.6089999675750732,32,32,0.5861083984375,4692788.89834539,104.42683223996539,221066.609096956,90.85159616944887,936792.501922216,476742.41401761706,95.73363273819476,92.98126130428072,774655.1256414518,94.7840778094094,857027.8588923286,483257.3199767953
47,1548339350.99706,263055,4029,0.015316188629754235,2.484999895095825,32,32,0.0,4716416.335279154,104.49990179838792,4520215.782196352,104.2920117622982,4670648.901065238,4309226.857059867,104.41693475339528,104.33040516419076,4698164.852753519,104.4589113701794,4617094.528658258,4452105.051512316
48,1548339351.03043,262448,1922,0.007323355483752972,2.559999942779541,32,32,0.0,4775143.441658545,104.5938828338758,4738459.703121757,104.51457727825957,4758949.867672177,4571826.630052814,104.55504122324989,104.47357078070752,4718958.406938497,104.52216545376578,4755259.598601494,4713212.636833678
49,1548339351.09716,261584,8651,0.03307159459294146,1.593999981880188,32,32,0.0,4344027.274305499,104.01027863925555,3737794.96514726,103.59966606809203,4261579.187326547,3852309.160261054,103.81554755385162,103.71112118620024,4258533.339093015,103.76337765844582,4255209.832463351,3796383.1526296297
50,1548339351.13051,261893,223657,0.8540014433375462,1.6710000038146973,32,32,0.71703125,4006995.012173651,103.50875400026432,89356.31813904615,85.17326329265968,412664.02821647597,227833.36374541168,92.8386796171545,89.83230663998278,354433.5812489131,92.1832464309743,465833.1010517413,181888.59334772936
51,1548339351.19725,260944,961,0.0036827825127230362,1.843000054359436,32,32,0.0,3657147.609470899,102.6199342118366,3651659.024026852,102.60134838767453,3652263.3468208318,3643292.261532282,102.60777222146855,102.5788220157552,3654700.4402782796,102.6154062524023,3651240.305520217,3637677.5688304394
52,1548339351.23062,262141,6505,0.024814889696766245,1.503000020980835,32,32,0.0005240885416666666,3167191.840479516,102.04034536157874,2825175.6830877615,101.7398287326159,3041196.3361620046,2430901.5639408724,101.83173047506692,101.45591478190902,3071232.3811337147,101.90181984567552,2855479.7699770825,2414135.4489571173
53,1548339351.29735,259188,1825,0.0070412210441841445,3.009999990463257,32,32,0.0,3757056.090710632,103.05436236195813,3701756.1691128532,102.99190123956367,3708283.815458414,3564253.9102933113,102.9981723183983,102.94303535049585,3728621.1574790734,103.00872449835744,3729036.1842560116,3696120.931746636
54,1548339351.33072,259736,159019,0.6122331906243262,1.6390000581741333,32,32,0.40100260416666667,3645144.596131778,102.87993901112488,169542.52724884177,90.25225466736141,402978.9446644763,336048.37549465377,94.84229679653558,94.04993492061176,425773.4783468938,95.46651191961,417231.15006883675,333158.9370364783
55,1548339351.39747,258753,3370,0.013024003586431849,2.184000015258789,32,32,0.0,3202115.132454434,102.48788115977743,3172012.125115301,102.3828293206412,3174084.6387445163,3125831.416716469,102.39851725166463,102.34046641350503,3171090.6555173625,102.40065602178439,3174424.2578869546,3118810.284790649
56,1548339351.43084,257374,4685,0.01820308189638425,2.065000057220459,32,32,0.0,3351441.7980510714,102.81146037088313,3298235.425431859,102.62289679620156,3296496.2207513265,3282741.379823384,102.65795190077542,102.62871401279006,3297739.294796183,102.64531909783128,3301758.7036397024,3276249.2611203585
57,1548339351.49760,256188,5438,0.0212265992162006,2.005000114440918,32,32,0.00279296875,3199671.2806693427,102.768635780938,3158361.4387195725,102.6176892327088,3161059.8229983677,3144587.8878707616,102.61969314852414,102.57520455290356,3165257.518810789,102.61947508029246,3161733.4174077325,3147426.2813576404
58,1548339351.53097,254438,130009,0.5109653432270337,1.5290000438690186,32,32,0.39760416666666665,2820933.8426158787,102.08789597296185,256301.56440005847,92.95139785417533,447360.95378142456,420107.5312016005,95.1817969013819,94.78745172274034,436978.84311187424,94.61245778601658,450335.82790499524,314095.0296133265
59,1548339351.59771,252402,124689,0.49400955618418235,1.5230000019073486,32,32,0.3828499348958333,2626873.6276572575,101.9952600400254,272106.27600328997,93.34806767527047,554306.2808882475,372835.1369114405,96.29555568450736,94.3292645954263,576830.8841030207,96.34716237884896,540334.6386852923,406391.8653270208
60,1548339351.63108,252378,128799,0.5103416304115256,1.5429999828338623,32,32,0.4,2506625.0457441993,102.02316859406027,321380.8365334271,92.57063421586082,395595.8150636844,306190.4305811253,94.73055660779876,93.3039380856828,402304.0858392266,94.67546230906908,405024.35130642727,366079.1182296151
61,1548339351.69782,251638,95289,0.378674921911635,1.4329999685287476,32,32,0.27600260416666667,2230431.558290315,101.98537452868003,462318.06853492203,95.49035069774871,644728.5490176491,418412.33541965345,96.51389793958897,95.81032521892305,741904.7312177889,96.91476401084373,728178.8387308798,472384.70738260675
62,1548339351.73116,252795,97009,0.38374572281888486,1.4329999685287476,32,32,0.2740559895833333,2102918.2451100294,102.06067301531866,456889.1061697904,95.12891937960765,629804.9754639361,450821.8212900085,96.34246426886412,95.75441303633676,521202.96537544235,96.61279076822092,606140.7294115254,456154.5838018719
63,1548339351.79788,254019,1624,0.006393222554218385,3.2690000534057617,32,32,0.0,1833659.6019361594,101.88779169734595,1816045.8836490128,101.8294922136283,1827619.052220528,1812286.9670860076,101.86122645191651,101.8174203295705,1831313.7227399992,101.88003764470753,1828395.570041492,1819629.8935987295
64,1548339351.83125,256191,5502,0.021476164268065624,2.431999921798706,32,32,0.0003792317708333333,1702625.3156358888,101.69676110022851,1605254.596536322,101.34690001482099,1670794.5147870728,1625729.9478493866,101.55795936208288,101.3361977072809,1672468.1371536362,101.53337953065177,1668023.8164985194,1602325.8866796931
65,1548339351.86461,256903,5192,0.020209962515034856,2.4670000076293945,32,32,0.000517578125,1683639.313277104,101.6760706925325,1569218.8456981906,101.3829964486813,1656798.177640467,1603408.1687942832,101.52733987534086,101.39777868440966,1631175.4949149177,101.49338257361052,1651998.5657112035,1585674.67620274
66,1548339351.93135,259240,9479,0.03656457336830736,2.3980000019073486,32,32,0.0025878906250000003,1378645.6717719103,101.20761148624409,1310418.8010418708,100.71815802385403,1343215.9499017643,1326211.3214406408,100.97463052947333,100.81830823536689,1329801.4270705036,100.8153008008172,1337087.6142510977,1326358.8359250706
67,1548339351.96472,261058,28777,0.11023220893441305,2.005000114440918,32,32,0.05236002604166667,1453656.2979655084,101.639021119402,1287406.5740663377,100.60795111159038,1340959.274526103,1309273.2891759211,100.85562093362043,100.77408103671041,1327002.9349689197,100.78199703683406,1324202.9353430034,1308916.1532043873
68,1548339352.03146,262678,9632,0.03666846861937429,2.618000030517578,32,32,0.0089306640625,1536740.237030859,102.10051087162228,1469750.5572597233,101.69397345662483,1489431.4262799555,1470904.8828322864,101.7763649069946,101.66156341266272,1483579.8556769495,101.75315957880366,1486730.4262489188,1470820.1115293163
69,1548339352.06483,258635,12791,0.04945579677924488,2.503000020980835,32,32,0.004601236979166667,2041219.1177228075,103.59534065602745,1974139.547904217,103.0905903786001,1934935.482682319,1887949.966972954,103.2929386407931,103.16175058460729,1983179.4352970505,103.38512035600738,1959916.4695604169,1911264.9006882024
70,1548339352.13157,262404,7861,0.029957622597216505,2.618000030517578,32,32,0.0003759765625,1258189.3799457625,101.44884362928292,1233569.396968169,101.15032290636127,1228168.0311189455,1206004.734402886,101.27977112360973,101.12329715282169,1224135.2792051302,101.24221831376059,1229402.9174451993,1194591.1868393254
71,1548339352.16494,262953,2878,0.010944921716048115,3.3329999446868896,32,32,0.0,1340640.3893454452,101.72256460595068,1313800.1077803336,101.62151006569849,1327364.0907587346,1305023.3635560328,101.6718542618383,101.6084588011172,1317084.3780871492,101.66573960489012,1328177.1390975872,1318146.4978215636
72,1548339352.23167,264164,11640,0.044063536288063476,2.484999895095825,32,32,0.0054361979166666664,1079783.1579736918,100.70837050474775,1049078.3853112918,100.36787688647877,1041565.7965314384,988726.9243088331,100.45907094649814,100.30682672316156,1038062.1934534507,100.43513488710903,1042679.8549581881,995961.0720776336
73,1548339352.26503,263140,11090,0.04214486585087786,2.503000020980835,32,32,0.0033105468749999997,1164134.856452251,100.83716874138688,1107579.910471474,100.48495795187537,1107522.1166683543,1066957.0104541713,100.5588111223718,100.45935522526774,1099285.055630385,100.61663237022074,1118775.4623065116,1076121.510831961
74,1548339352.33176,262466,57147,0.2177310584990056,1.5230000019073486,32,32,0.0856640625,966145.7148610732,100.31211354098544,377701.8090486033,95.96899883561841,634275.730450609,507889.30108988704,98.74664803533129,97.07413934008157,718561.8889654285,99.0732705817911,558630.7666492832,453842.2570697516
75,1548339352.36513,263827,9721,0.03684611506782854,2.503000020980835,32,32,0.00220703125,905262.8238713183,100.00327498310214,875098.6113483433,99.72351321053523,876213.1831730201,843782.533114846,99.81608324692753,99.69081085345438,834737.5021692425,99.71126321137253,876019.4492359018,847659.4009272297
76,1548339352.43187,261927,6956,0.026557017795034495,2.512500047683716,32,32,0.0003548177083333333,897376.5456058825,99.7477755817023,874301.0988246878,99.49573423124988,873226.6826530637,828324.6476248377,99.5783133390303,99.46963863969259,877110.8511059501,99.64508996398456,875510.0269767211,856685.3233999489
77,1548339352.46523,262358,3497,0.013329115178496559,2.6389999389648438,32,32,0.0,881511.0873575233,99.73382345791829,862672.747302791,99.58331259281279,870439.8661489445,849140.3124318263,99.65072558807287,99.59303296121124,874135.657065085,99.70301323431012,873368.3661445901,846037.78694811
79,1548339352.56535,262905,558,0.0021224396645176014,3.063999891281128,32,32,0.0,844404.8035662661,99.2073044087341,838704.2334225128,99.18406583155048,842618.7086078385,837514.8824746412,99.19652562320803,99.16726489887188,837060.9659223694,99.18129400320177,843547.0095277395,840980.7100874506
80,1548339352.63209,264019,10153,0.03845556569792326,2.5220000743865967,32,32,0.0029003906249999998,955256.3102234773,99.96094342735128,895576.275585107,99.55968836931602,910865.8284155012,881510.128050122,99.70812157597453,99.61328146360627,915433.9047448701,99.69099472197766,901673.5689857352,879928.9155162727
81,1548339352.66546,260930,9854,0.03776491779404438,2.5980000495910645,32,32,0.0004345703125,1030471.4915069854,100.52962298289816,987243.2341239268,100.1644054864854,987612.1846496691,958014.9830721011,100.29331235379675,100.19649142647431,983542.6021824281,100.31528039829884,984232.8665047279,943931.60890054
82,1548339352.73220,262663,9260,0.03525429923514161,2.5409998893737793,32,32,0.003251953125,958342.7828903825,100.28175163677426,899130.8088944642,99.86881986390341,918360.7238912056,855630.8565742279,100.03088463597346,99.93745490755056,920085.7416317653,100.09536432240981,922058.3689090543,885966.8912430104
83,1548339352.76557,259145,7740,0.029867448725616932,2.5409998893737793,32,32,0.0014778645833333334,1024163.2639425704,100.73070122362637,970073.1845972528,100.3239389322412,985334.4877311273,965952.4443364928,100.52831360372815,100.40875852885036,986762.1963419125,100.46409138228626,987599.5008430482,974130.3431758691
84,1548339352.83232,263004,2753,0.010467521406518533,2.7230000495910645,32,32,0.0,847693.7339381804,99.72954138930493,824065.4230594852,99.50479094391552,841734.8097504585,834896.3621503772,99.68019629710577,99.62844334515891,839805.0332899069,99.68794059536238,843233.0616831579,832630.401137023
85,1548339352.86568,261151,1910,0.007313776320979051,2.74399995803833,32,32,0.0,899332.198102443,100.0983031449515,889922.6301742566,99.99667405380987,893759.2871014713,883516.4684537814,100.06446922844427,100.02864523286432,894817.0506487251,100.05946979166345,893247.4355183016,878568.8300036921
86,1548339352.89905,262494,9571,0.03646178579319908,2.5220000743865967,32,32,0.004158528645833334,769908.9919716178,99.35100107195126,699637.3665154384,98.83153560708217,734769.5127575966,709250.2704225067,99.10250439159077,98.99693031641345,737484.7241387793,99.16443908780413,728693.373852009,716088.1248797289
87,1548339352.96579,263851,8218,0.031146366699387154,2.431999921798706,32,32,0.0,700839.2932341467,98.94556794948427,639493.659686546,98.42881437492088,680189.793391836,658790.3366940012,98.75089292858065,98.64874514591835,674284.7157736267,98.71122910589298,681404.5632594154,664048.4066483326
88,1548339352.99915,264470,12370,0.046772790864748365,2.503000020980835,32,32,3.2552083333333335e-06,648564.7138265232,98.56528317133524,574092.3188858664,97.80261377055768,620355.9979425318,596388.9951010564,98.33935664916646,98.06095538928024,628006.24534002,98.38396560990913,622119.218649934,604095.0125930565
89,1548339353.06589,262809,20718,0.07883291668093559,2.450000047683716,32,32,0.015864257812499998,620039.0016897699,98.62407556468227,489208.8790300798,97.18351821313962,546766.4253414948,511200.1696433806,97.9451298173828,97.48820351189114,588028.1672694247,98.3074169369871,542574.1671101273,510078.35497138364
90,1548339353.09924,264863,11949,0.04511388906717813,2.484999895095825,32,32,0.0025390624999999997,536202.6316410475,97.67328506856919,473946.70804897265,97.1404514003774,511347.058623892,483327.21717442217,97.4456988463734,97.28578450689169,521309.259154603,97.54294117075364,504703.9986989014,485173.8165082341
91,1548339353.19934,264211,22215,0.08408052654885678,2.431999921798706,32,32,0.012459309895833333,548347.2915575049,97.83832298141024,391827.29947195767,96.31007354786593,484961.5085065535,414712.1298605443,97.13862410984035,96.52171381022828,512570.7343501701,97.3941490340092,468249.0015349767,420066.38346198737
92,1548339353.23271,264371,4854,0.018360561483672565,2.7230000495910645,32,32,0.0003645833333333333,566467.2720644617,97.32025030961262,492475.57371258526,96.89571000676386,558151.9927693568,544334.7887689966,97.20447486993538,97.10708536979313,558409.9028286333,97.20145882555923,558453.6794779178,532311.3053099874
93,1548339353.29945,260610,26320,0.10099382218640882,2.3489999771118164,32,32,0.0576953125,1050210.6904783768,99.17037610336594,390477.8580496555,95.84575044878741,776840.8088945276,541320.8897935523,97.40996504932687,96.43693437884387,701321.4078401042,97.26123252113297,737827.2576098592,479713.2717442033
94,1548339353.33281,259849,24837,0.09558243441383264,1.2059999704360962,32,32,0.0536865234375,1240237.3695412965,99.81011886515438,432668.09506628144,96.47975551365474,657266.6372658566,468559.00138766255,97.71202728724502,96.70627366769043,657115.7970624296,97.79481745148121,609503.9840679071,477678.1635847016
95,1548339353.39954,258135,43076,0.16687392255990083,1.180999994277954,32,32,0.11494466145833333,1439871.5259837173,100.50726286391354,393097.85473937314,95.88109748516072,713922.9151409316,441230.90777717356,97.32130408838597,96.22650967161469,596001.1007386607,97.0732914879807,697729.0090916287,479125.5542157146
96,1548339353.43291,258823,49625,0.19173334672730014,1.1690000295639038,32,32,0.12837565104166665,1514976.0719788745,100.6464082831582,393892.42495391826,95.98512728705677,773990.8727264577,580105.4662703905,97.48906734041086,97.02560322588616,1063786.5272230282,98.49915866402428,731308.2052546856,553139.2815591876
97,1548339353.49965,257905,57253,0.22199259417227274,1.1490000486373901,32,32,0.16586263020833333,1595549.6994773159,100.84934217913488,368836.0726229412,95.63221252633969,760816.2814059416,556137.8718876498,97.4022875425448,96.56136489826996,784075.738429375,97.50520634154417,734445.7397782635,454256.70804025437
98,1548339353.53302,257242,59590,0.2316495751082638,1.152999997138977,32,32,0.14472493489583332,1897705.7745184093,101.57730048339486,422539.79202593426,96.64758461924363,947843.5444157762,492704.495688375,98.64304069777259,96.93828443313467,668872.8929426728,97.65048744516008,961979.4244017355,784559.5950132739
99,1548339353.59974,258140,69891,0.27074843108390795,1.1649999618530273,32,32,0.21482259114583335,1876486.3009085145,101.23752826256232,392948.2567617592,95.51536968280732,748329.8621245287,505083.07731185405,97.22835274333417,96.23355075193605,491811.4893543297,95.91882881346265,737134.1342345967,444440.0669932569
100,1548339353.63311,256760,70865,0.275997040037389,1.1690000295639038,32,32,0.2051708984375,2322705.919508707,102.22395909866955,444532.38814421813,96.58837399322925,911870.7356723577,640325.1211870521,98.42687862591208,97.48546013507071,967673.4425010321,98.71475302273987,803421.0698154934,617720.3670253643
101,1548339353.69986,256353,80260,0.3130839116374686,1.180999994277954,32,32,0.23480631510416666,2589737.5811036634,102.00104218256749,422201.0568626449,95.57998554266399,962797.9767329241,574983.8931361631,97.84003589072842,96.70913186243384,777354.4812294882,97.43879894006162,931754.4524136097,612053.1796836597
102,1548339353.73324,255859,75168,0.2937868122676943,1.180999994277954,32,32,0.22726074218749998,2985473.690738264,102.4028509033574,631554.6486191554,97.30772819917686,1277184.2992276708,857409.0397309125,98.77933069907901,97.94110221289637,1312789.0704569672,98.97537480271609,1360564.0424130645,807624.5033018853
103,1548339353.79998,256489,84904,0.33102394254724377,1.1770000457763672,32,32,0.25615234375,3354916.028286288,102.83480813822567,376666.7595284458,95.9000049045494,1190955.6728992285,665735.3276363233,98.67416347081286,97.18109776933329,1104429.3913499098,98.36979972922772,1224068.297999096,548937.041540807
104,1548339353.83335,255342,88302,0.345818549239843,1.1770000457763672,32,32,0.26717285156250004,3343990.4637261145,102.80560575954158,383686.8547522799,95.91534642331811,1240724.8673426975,535519.1980920582,98.80913109489339,96.55211943892593,1704633.383789909,99.63147525844892,1285990.815709886,463008.6134800386
105,1548339353.90008,258327,98778,0.38237582598799197,1.1690000295639038,32,32,0.31170735677083333,3413759.1100376365,102.91287641703788,332449.44244168844,95.17414462353801,1368478.5122504584,341991.64066996233,98.47727003664673,95.2043825113372,1383332.0215039924,98.2636672503852,1235077.6880172635,495178.40574429
106,1548339353.93345,257428,102275,0.3972955544851376,1.156999945640564,32,32,0.3245182291666666,3512956.1679367726,103.27855166480325,337532.5568058875,95.25410857110242,1173853.5429363796,663064.902277278,98.28748112839371,96.84615591905349,1118686.354057936,97.89986861438197,1226322.849747936,1004864.6811530793
107,1548339353.96682,257932,107769,0.41781942527487864,1.1449999809265137,32,32,0.33342285156249996,3721883.263080422,103.48981718709184,306457.4034698438,95.12354345928709,1473879.921675789,792094.8716157735,98.65324962386492,97.2503162865667,405820.6500464519,95.4065947160168,1712837.2629287923,842923.6851704764
108,1548339354.03355,259139,119543,0.46130840977236154,1.1080000400543213,32,32,0.376435546875,3911133.893183933,103.29544185584885,282468.157632145,94.38198449865268,1235100.6261280277,470356.17597463646,98.0240512429128,95.544022882224,1215691.725262183,98.10387034348545,1299691.8446496187,954536.0709975655
109,1548339354.06692,259694,125852,0.4846165102004667,1.090000033378601,32,32,0.39244954427083334,4070048.541679145,103.3321525516205,250689.89904699044,94.06435314192589,1248516.5592228593,314862.2113922869,97.96491507288707,94.28350682200109,2594030.589555853,99.3866969579662,1760533.9285041778,592186.0385539981
110,1548339354.13366,259061,134721,0.520035821679064,1.0540000200271606,32,32,0.42211588541666667,4345029.9691751525,103.32387975595356,244156.26085781163,93.81821387079967,1632945.4689978743,726366.1479668963,98.28857725906593,95.81859200084759,424286.5339374156,95.12760793937629,1620864.836472752,566251.9929335297
111,1548339354.16703,259408,134287,0.5176671498180473,1.0379999876022339,32,32,0.4280712890625,4510450.75324147,103.3202934823901,294449.31255187583,94.38119346698362,1448806.5184359783,962052.523708391,98.4782096292488,97.14050948228972,2745092.082098651,99.71307008761806,1373408.287196948,297279.05398234277
112,1548339354.23376,258387,110002,0.42572575245658645,0.9639999866485596,32,32,0.3372119140625,4890665.728259529,103.31517269967605,1044918.859549765,97.95065312002768,2595689.424077865,1241437.6451375284,99.69975566234409,98.29932714766379,2383773.3311448796,99.58132745973553,2575475.737294896,1404657.947392297
113,1548339354.26713,260800,149934,0.5749003067484663,1.0010000467300415,32,32,0.43599609375,4920579.129344923,102.77669890545594,397847.8482319804,94.01624477617246,1737405.006945475,1340029.9626858225,98.1366151923142,97.27028772337852,1741686.6550931842,97.88820086657212,1720295.6481578592,1106748.9999089835
115,1548339354.36725,260359,1522,0.00584577448830269,1.277999997138977,32,32,0.0,5360221.393423204,102.58203205502004,5347394.748105574,102.49433828642577,5335109.859568917,5256581.8356658975,102.52785306792087,102.47395263512364,5337138.800926692,102.5582003460393,5335969.018538833,5188845.981191224
116,1548339354.43398,260126,37829,0.14542567832511938,1.1490000486373901,32,32,0.034830729166666664,5704604.963320767,102.98066658810137,4460392.017878694,102.15584763019666,5071617.934479017,4567523.374061088,102.31664118201536,101.99621536936272,5155641.724650012,102.32777756812527,5034016.472696475,4610889.217137882
117,1548339354.46732,261424,38715,0.14809275353448803,1.1410000324249268,32,32,0.020865885416666667,5705499.388600371,102.89578965336034,4536656.463501867,102.01482108773158,5106009.952936238,4746803.88615621,102.21861799369967,101.89668243254195,5176784.882398645,102.63628599024295,5205722.0203364715,4906476.337638373
118,1548339354.53405,259266,36698,0.14154574838197065,1.1299999952316284,32,32,1.6276041666666668e-06,5991516.12921027,103.3569726074124,5003866.1538850535,102.63003746118201,5544824.629146194,5250120.440671487,103.11147388107088,102.35667113667819,5412378.499519473,102.78480710276595,5437254.910267027,5204748.6936848825
119,1548339354.56740,259672,35892,0.13822052435380017,1.1230000257492065,32,32,0.002421875,5824814.814958517,103.09240324044114,4877376.878417169,102.39152889507925,5148068.479870344,5009994.1452931315,102.41901403084857,102.11578056158719,5028863.333657399,102.01335923587493,5134309.636475939,5045806.5673072105
120,1548339354.63413,262008,34095,0.13012961436292023,1.1119999885559082,32,32,0.0,5527385.431283826,102.32261630582286,5068315.434669632,101.75949557123135,5032396.308695974,4199030.454949023,101.76873508943726,101.29790311947242,5199245.845714942,101.78918416451792,4740936.041419175,4101749.0922772917
