frame,stem,n_valid,n_removed,removed_frac,depth_med_masked,n_null,n_dmatch,overlap_med,lam_all,logdet_all,lam_gt,logdet_gt,lam_null_med,lam_null_q05,logdet_null_med,logdet_null_q05,lam_ctrl,logdet_ctrl,lam_dmatch_med,lam_dmatch_q05
48,1548266471.58399,259869,28695,0.11042101982152545,1.8630000352859497,32,32,0.0386962890625,1602699.0129904423,101.71589245992695,496477.26060030033,98.75508062022678,1253798.7052543466,908030.2637387426,100.67498199347288,99.96105428895942,1001949.0577121358,100.14738195337488,1249739.1281457625,824768.8635737508
49,1548266471.61736,258757,25215,0.09744663912473865,1.8229999542236328,32,32,0.011424153645833334,1563771.5055276412,101.74828662146311,517021.0289355938,99.16441960597587,1395752.7187528505,1071090.1186840695,100.99923312634043,100.57594222675141,805065.3138776121,99.96112063028929,1221067.920351989,909017.5419839656
50,1548266471.65073,259950,25162,0.09679553760338527,1.8229999542236328,32,32,0.012560221354166668,1587497.1463404677,101.89405668899786,540333.1587285602,99.20691743842451,1400495.792941728,1091511.7763538894,101.13666110019224,100.79957129607153,1499240.5330863222,101.26868693076025,1209021.1015277992,914309.187353354
51,1548266471.68410,258548,5322,0.02058418552841252,2.9579999446868896,32,32,0.0006852213541666667,1343642.172931155,100.2706345198761,1317352.8903312397,99.98703357844616,1330816.4780148068,1289923.9688233763,100.14508466924025,100.01774788121057,1324843.27281683,100.05970858646134,1326116.7201692548,1296027.7241735705
52,1548266471.75084,262742,4357,0.016582807468923887,2.882999897003174,32,32,0.0002880859375,1332325.3247826558,100.94993837281062,1294227.6703134694,100.71810401828775,1322070.6242788536,1296411.8184552805,100.85629082612257,100.80857570865004,1328908.8963197055,100.89820604529231,1319750.2291562045,1294997.5802373206
53,1548266471.78421,259571,2099,0.008086419515277131,2.7890000343322754,32,32,0.0,1339409.7487058819,101.15709209293497,1331089.4348870874,101.04936958172115,1334365.2710745651,1319574.9774506208,101.10567933916593,101.0728844219575,1332715.1644079366,101.13003289653909,1334871.9145097365,1316176.1564920293
54,1548266471.81757,262936,10998,0.041827669090577176,2.5789999961853027,32,32,0.0010856119791666668,1042077.1727323434,99.29358313649426,989846.6503573668,99.00744794888308,1011400.6727750633,911776.3448111076,99.08468327896472,98.94051757303438,991364.0522204788,98.9940945012988,1028868.9443861651,958429.198604317
55,1548266471.85094,263690,111006,0.4209715954340324,2.240999937057495,32,32,0.34621256510416665,1029994.0583702583,99.20853280824413,204216.0022505208,94.1460937756429,373758.47124617535,243996.44445756217,95.81749994314093,94.64923106402922,390000.18777865544,96.07774418269857,370948.29817473225,285908.6746913907
56,1548266471.88431,260962,103995,0.3985062959358067,2.2119998931884766,32,32,0.3229801432291667,1142486.8378835344,100.28727914633136,238913.608723993,95.3110609893152,432986.6384382455,279109.4044497774,97.13337560105974,95.76667515686815,321002.9749604457,96.09099979663375,439948.07597984106,282268.91188713425
57,1548266471.91768,260457,2484,0.009537082896600975,2.9579999446868896,32,32,3.255208333333333e-05,1103333.4533602342,100.17384247581711,1093204.6351966283,100.04491555928337,1096184.0038143056,1085321.9769352297,100.12552802713442,100.09235184714242,1100967.2942244767,100.14310590525557,1094520.4263075641,1077533.910832007
58,1548266471.95106,261772,103585,0.39570695108720566,2.197999954223633,32,32,0.3218196614583333,1146387.8095244225,100.26316897799116,255078.97901996988,95.56551357657142,444471.5502076011,320124.89613409236,97.05597506246806,96.2186359276954,465599.7708486145,97.11439189323686,427004.19888053555,333275.28840404423
61,1548266472.05117,262009,1608,0.006137193760519677,3.1489999294281006,32,32,0.0,1216613.355840564,100.27258305449624,1196853.594938066,100.15553223768286,1211101.74352392,1203024.0700710928,100.23862866483852,100.21280531967841,1210103.5430973084,100.26082624021227,1212758.5163768432,1198171.620098061
62,1548266472.11790,260298,2076,0.00797547426411267,2.8350000381469727,32,32,0.0,1261001.8632921951,100.89498534352543,1247379.1825526883,100.79532590890554,1255264.4552110764,1244031.7798335648,100.84633221659738,100.79327782862319,1258797.8823228788,100.84337991582173,1255791.7402798594,1248542.0143732144
63,1548266472.15127,263168,2837,0.010780186040856031,3.177999973297119,32,32,0.0,1167452.1005221219,99.96386684912282,1154312.1902852487,99.82457046513377,1159137.200060896,1149397.683860881,99.91668041540197,99.84051503813679,1157381.7250737546,99.90801877156395,1158666.2537818758,1144030.7349275097
64,1548266472.18464,263235,2516,0.0095579995061447,2.9839999675750732,32,32,0.0,1205268.3055142667,100.64323625767898,1199672.829857099,100.58031586013007,1197422.6215323433,1182591.6256613461,100.59782906831305,100.5735537782062,1204081.5093610205,100.62850338436155,1200219.9700914023,1184971.8076638149
65,1548266472.21800,261885,5598,0.021375794719056075,2.8589999675750732,32,32,0.0007389322916666666,1178778.269412329,100.74460518741876,1158638.3369229436,100.51165662028757,1158810.99145188,1151335.1827062385,100.59415841054589,100.53669187310777,1160268.5929870906,100.55710226584566,1157359.3587089768,1153433.348080421
66,1548266472.25137,262236,3423,0.013053127717018258,2.812000036239624,32,32,1.7903645833333333e-05,1049477.5622284738,99.47143482381469,1039158.0449862196,99.33314211478871,1041706.7478792008,1033099.788630958,99.38783756649525,99.3345956286871,1037273.4935687883,99.34983268525542,1041313.9537197964,1027087.4166066989
67,1548266472.28473,263707,3226,0.012233274050366505,2.8589999675750732,32,32,0.0,1124267.6825890415,100.20094662148344,1111046.2490670616,100.05682570463954,1117225.548029812,1100158.4066562206,100.14284202032604,100.09718120046531,1115710.8525710427,100.14343007061635,1117770.768046129,1101170.593539003
68,1548266472.31810,261433,2750,0.010518947493239186,2.8350000381469727,32,32,4.557291666666667e-05,1133856.4901504295,100.4675692491353,1121621.9285797745,100.32627522540895,1122250.5368514825,1113384.0847344073,100.38101789478698,100.33527322531407,1117634.9559948,100.32601343708055,1124498.5898874784,1114664.8670999603
69,1548266472.35147,262674,4698,0.017885287466593573,3.119999885559082,32,32,0.0003580729166666667,1041939.47277711,99.276774155114,1019675.9861369772,99.14149816133977,1023778.4353089051,981416.5879552595,99.15847434246719,99.07297624626224,1025556.0971455842,99.1683510014493,1016884.3685375557,976671.7074679737
70,1548266472.38484,264609,9604,0.03629506177038574,2.618000030517578,32,32,0.0015983072916666667,1160495.594271189,99.96955919808256,1136821.7300773177,99.80661647198502,1138912.0756989107,1119701.3063695189,99.81327644700255,99.63401407650872,1152491.1728355105,99.92113503003546,1141442.46521272,1115506.940544262
71,1548266472.41820,262029,5967,0.022772288563479615,2.882999897003174,32,32,0.0010904947916666667,1183684.0285713596,100.45954205839084,1147435.5229243597,100.2082836134571,1170105.6349082747,1155209.9127484753,100.32390623927805,100.24051072160584,1171583.7497898631,100.29259357738108,1170596.5874226,1158650.7961704773
72,1548266472.48495,263933,10840,0.04107102939003459,2.6589999198913574,32,32,0.0081640625,1190705.925203653,100.37118959761692,1147234.3079317654,100.08348783705452,1167602.8424204118,1150293.5528580474,100.1692871171845,100.09744893176321,1149768.6440883067,100.06283048652502,1167476.2961656498,1151635.1392500938
73,1548266472.51831,262277,5004,0.019079065263061572,2.8589999675750732,32,32,0.0004703776041666667,1100531.0001869546,100.23407646207087,1086086.59076814,100.0779376111132,1092215.5850602705,1078219.678317524,100.16016016328388,100.1037506855519,1092142.9558966188,100.10472277965144,1091448.2457990379,1066231.8309168734
74,1548266472.55169,262124,2179,0.008312859562649738,2.882999897003174,32,32,0.0,1219758.898684763,100.60050624596789,1211500.1385842757,100.51476565244246,1214504.943003972,1200022.5534550266,100.56363826046666,100.51548571345269,1214224.095021036,100.55505029040528,1210671.6822009499,1185160.8359844752
75,1548266472.58506,262635,5533,0.0210672606469054,2.8350000381469727,32,32,0.0,1217461.4268642466,100.33573011137906,1117013.5542420263,99.99124171601676,1188691.447154934,1123602.1178078554,100.19097625141842,100.0497677977565,1173735.381304686,100.16711000768632,1190311.060113682,1135652.6867912835
76,1548266472.61843,263456,2504,0.00950443337786955,2.7669999599456787,32,32,0.0,1173523.874883527,100.39796847080923,1162942.1366952793,100.30637518605053,1168124.2297217245,1138228.2666451226,100.36465396619846,100.28678185493672,1164655.5102680672,100.34301034222679,1167086.2876132387,1140537.8529375233
77,1548266472.65180,263584,8999,0.03414091902391647,1.6089999675750732,32,32,0.0003971354166666666,1137131.5621670121,100.18052267220625,1012153.3811329218,99.6795322389155,1087237.736410271,1037946.960882374,99.97319164477241,99.78381082371419,1125152.1101131923,100.0831250386349,1048468.4713091452,1012254.6216904613
78,1548266472.68517,263915,15079,0.05713582024515469,2.078000068664551,32,15,0.010480143229166667,1191419.6031536518,100.032534449651,950183.4290435902,99.21142722632206,1069519.8807360022,999402.2655147802,99.62205435700487,99.44123337837048,1121667.8326033659,99.74074887372869,968454.5564512188,956283.7696987062
79,1548266472.71854,264034,10967,0.04153631729246991,1.6160000562667847,32,10,0.0030094401041666666,1290475.9710809467,100.52078859322832,1108715.2127376907,99.89344679295763,1247295.9335594564,1147685.8812200306,100.31108176936257,100.01636780284512,1200167.8881775194,100.1934145887827,1155257.304141081,1142301.726206484
80,1548266472.75190,264597,16787,0.06344365204442982,2.5220000743865967,32,32,0.022932942708333334,1172803.9575097733,100.29913770534455,997819.5053530545,99.62043158900792,1088546.6049445332,1059839.0263867339,99.90713806439305,99.79749804641504,1043525.3854348573,99.77833394207133,1090060.70696057,1054208.8513945737
81,1548266472.78525,262354,12094,0.04609802023220534,2.078000068664551,32,26,0.0012744140625000002,1333228.7335988586,100.6465913570911,1099990.6774002719,99.98857106919701,1235624.6657846314,1179176.411028914,100.36092729697616,100.113677436418,1208742.1150077574,100.28664496490825,1207939.450564677,1107079.8086256196
82,1548266472.85199,264387,9419,0.03562580610998271,1.6629999876022339,32,19,0.0014567057291666667,1080023.492465339,99.73422820184783,913025.0479183716,99.17360467204605,1036301.4197120024,985670.497449958,99.54234019609873,99.400276651254,1053547.9187461557,99.6142530607951,1026602.0986324683,945875.2792733249
83,1548266472.88536,263394,11525,0.04375574234796541,2.74399995803833,32,32,0.0024202473958333335,1329240.1696087578,100.91034526889749,1131011.9991998284,100.32442853323849,1269746.8382892786,1200817.7326756842,100.68438964942123,100.53183357973668,1278008.8172467342,100.60458942087655,1253317.0224867295,1186732.0643279944
84,1548266472.95207,263876,6169,0.023378405008413043,1.6549999713897705,32,32,0.0,1322487.7933983873,100.67481675950475,1081846.233681638,100.19631840042331,1263231.2329879426,1217026.3037509776,100.49356701649273,100.33667124458314,1318041.3597004788,100.65242794771413,1262391.8279417777,1184319.1906321468
85,1548266472.98544,264307,56353,0.2132103954870662,1.8630000352859497,32,32,0.10636881510416667,1195233.2603294975,99.96730793372387,231978.14152831765,95.45527433652023,753656.0861338258,528203.786559843,97.91816575292304,97.4237018192733,799828.4023673163,98.09429921844617,638330.4144139306,417411.37899236084
86,1548266473.01881,262585,9792,0.03729078203248472,1.7569999694824219,32,24,0.0008902994791666666,1351296.0089446856,100.63502450670657,1061916.3874418777,99.93215864105474,1303510.2078794113,1158308.5871855055,100.44115917261988,100.14981891792603,1213433.573156595,100.23028985210247,1248765.7283792158,1163888.5534412581
87,1548266473.05218,263325,40935,0.15545428652805468,1.784999966621399,32,32,0.084755859375,1443906.1890625213,100.8245302724517,268253.65876827337,96.58154397085616,879044.4113538314,708128.1406289054,99.02662309724943,98.46699963025142,766395.119242355,98.6613667729589,885344.3360491409,467683.426580883
88,1548266473.08555,265024,42758,0.1613363318039121,1.7940000295639038,32,32,0.09261555989583334,1251815.494652189,100.12819075628386,258314.46498778777,95.97793470816461,717781.2715972312,554095.2566547267,97.99191558042926,97.4718971624478,831518.8644467889,98.4118109581013,658383.3666304934,481292.4480187823
89,1548266473.11892,263309,41715,0.1584260317725562,1.8040000200271606,32,32,0.060063476562499996,1277589.8659551905,100.1984014527379,324201.98503331415,96.69539178952985,838300.1348717619,604371.6080768842,98.76093940416143,97.99204693956236,566171.4393008129,98.20641030847966,688909.2227040255,485964.98468950915
90,1548266473.15232,262595,37184,0.14160208686380168,1.7569999694824219,32,32,0.07697428385416666,1444886.0747600496,100.7315271564779,330404.6306473095,97.1208555042073,915092.5931201145,687838.8454741305,99.08649477850369,98.48288949284166,940547.233640749,99.40234709408708,869111.4844449841,674572.9125563517
91,1548266473.18569,264604,41305,0.15610119272573356,1.812999963760376,32,27,0.019625651041666668,1494581.0641785339,100.74987401255424,325281.0449004402,96.79716991464214,1121052.2688987362,833981.688331707,99.76647589554707,98.83251079047405,1187713.34642505,99.93243414831011,853570.7673095661,589733.5380306358
92,1548266473.21906,261831,34828,0.13301709881564827,1.7660000324249268,32,32,0.054093424479166666,1394932.688255876,100.67356663280503,357844.67220629146,97.22900890955691,983076.1584881155,685259.1826020064,99.5443159514495,98.70493101021248,896136.580603704,99.26855086023652,893342.7960513746,723760.895487342
93,1548266473.28580,264119,5817,0.022024163350610897,1.6629999876022339,32,32,0.006751302083333333,1526643.190588246,101.00612315391778,1353881.2904031433,100.69283050854312,1455590.6312444117,1395213.9173895642,100.8164625264854,100.70040680101172,1487838.1684647868,100.87793174484898,1428203.2111712182,1389221.1689408172
94,1548266473.31917,262485,5599,0.021330742709107186,1.6549999713897705,32,8,0.0,1377811.3493249002,100.6989445543959,1211103.5623036867,100.35982119997549,1368567.1088740528,1317747.3352965072,100.65019295935421,100.56099608094344,1346528.831412357,100.60787409873771,1291049.3791207373,1251516.6323041094
95,1548266473.35253,261226,4813,0.018424659107439536,1.6549999713897705,32,31,0.0,1508195.630936549,101.06953371096935,1357113.6217310103,100.77252893787482,1487576.1388155357,1343448.1128052413,100.96723756779791,100.77226139763674,1496077.5128930162,101.02805988049917,1425366.0414502835,1269726.994986946
96,1548266473.38590,262139,8143,0.031063672326513796,1.7130000591278076,32,1,0.0010807291666666667,1469376.5632714885,101.00692183547574,1321023.8680233709,100.56275413988192,1441369.8726133846,1388610.358701075,100.87782474897487,100.7574838335669,1387513.3327900677,100.73331385448358,1350926.5688051789,nan
97,1548266473.41924,261523,8753,0.03346933156930748,1.722000002861023,32,3,0.009498697916666667,1406708.205863833,101.01420355717354,1271156.238523027,100.57009207523849,1317759.1721584802,1300770.3173305022,100.71842148882467,100.66699557793659,1326655.8315569577,100.70981271177781,1275275.4363171232,nan
98,1548266473.45259,263347,12356,0.046919083946276204,2.618000030517578,32,32,0.0019580078125,1415977.663643845,101.00691317364604,1232175.1583072755,100.27235385744484,1371293.201252287,1285047.7781048352,100.7600739242799,100.4832784693482,1260348.1029708341,100.40854193735825,1385051.7314842672,1335236.4624999235
99,1548266473.48601,264931,9061,0.034201358089464805,2.5980000495910645,32,32,0.013899739583333334,1170699.3806236563,99.9102610283917,1038550.35074573,99.34775978901459,1095258.6887727187,1044207.4666621764,99.54195215651323,99.41282604289178,1108924.966157335,99.62136906014892,1088914.8928930168,1043579.9406197313
100,1548266473.51934,263377,10039,0.03811646423188054,2.618000030517578,32,32,0.017516276041666667,1262058.4092416384,100.62534605287254,1117497.0883610048,99.95927895797784,1174863.4910092475,1123792.2936084226,100.1820058015598,100.06614259648448,1172672.658584819,100.09675072154921,1173276.124247018,1116067.889899023
101,1548266473.55271,263787,11222,0.04254189933544868,2.5980000495910645,32,32,0.021909179687500002,1323941.914529121,100.55120676245753,1136676.428235625,99.76321235555992,1203470.0101596308,1140814.1068715253,99.99466566418329,99.87652985210478,1152832.4823100772,100.05896962328868,1206725.3789143544,1131419.5559272156
102,1548266473.58608,264029,9174,0.03474618318442292,2.5980000495910645,32,32,0.0005452473958333333,1248020.5580649823,100.39787777975727,1135718.8617356678,99.87610565195959,1228413.5752072944,1179015.081321473,100.2426623087004,100.03904461467525,1214590.273014675,100.14495212786338,1213021.0953006418,1164301.3788996213
103,1548266473.65280,264117,3509,0.0132857786511281,2.240999937057495,32,32,0.0,1234513.8476631716,100.4879148776723,1195995.009191619,100.35250825259587,1221244.4897752802,1160229.6730324936,100.41751828492241,100.33659719175928,1142670.4092930837,100.30532346251141,1201384.8847939912,1109733.3508801183
104,1548266473.68617,264414,27192,0.10283873017313758,1.7309999465942383,32,32,0.04570475260416666,1311043.0617795319,100.60109689584124,430675.54288984893,97.84937530844803,932181.3823767302,647192.8020028184,99.4150929104715,98.64808069329423,1040237.0862554781,99.56748844630067,801746.2220979518,668828.1580850437
105,1548266473.71952,263385,30278,0.11495719194335288,1.7389999628067017,32,32,0.05419921875,1312881.1634534283,100.73157158473694,404511.2922290747,97.84701852518131,876731.107636261,710489.3673784363,99.27661796227274,98.8710188837455,793212.5156253283,99.08199435944128,767392.819212624,610241.1085857179
106,1548266473.75291,264502,6910,0.026124566165851296,2.5409998893737793,32,32,0.0,1353694.8420351963,100.65658995972501,1248682.3695233036,100.27041346674183,1294666.1292828752,1195697.3026483373,100.45997787582789,100.2950340341463,1244887.5971907654,100.3499989999355,1314846.3488650776,1214471.183765842
107,1548266473.78628,263313,8013,0.03043146369529799,2.559999942779541,32,32,0.0,1308945.4725629394,100.6155990190268,1201044.20427823,100.20997969407816,1250556.6766664046,1152007.6579812318,100.39685497404565,100.26152499577859,1280534.6537146324,100.41878193158126,1267814.7941343356,1200961.5378304804
