frame,stem,n_valid,n_removed,removed_frac,depth_med_masked,n_null,n_dmatch,overlap_med,lam_all,logdet_all,lam_gt,logdet_gt,lam_null_med,lam_null_q05,logdet_null_med,logdet_null_q05,lam_ctrl,logdet_ctrl,lam_dmatch_med,lam_dmatch_q05
101,1548265887.37703,264333,7024,0.02657254296663678,2.9079999923706055,32,32,0.002088216145833333,1057444.4179582933,100.87809243029957,1036538.1690943773,100.70059437547295,1045185.5835720813,1030950.3984778561,100.72527691256943,100.67061690500869,1050872.3603874717,100.81663455785957,1046344.1559970869,1033838.776104968
102,1548265887.44376,264181,4890,0.018510036679397837,3.947999954223633,32,32,0.0,1156368.8568661162,101.3289596263624,1104382.6572610638,101.12477929148716,1135485.74228305,1074598.1573542762,101.22900921140919,101.1121145343998,1154628.7352133163,101.3180767805253,1135882.9890817138,1066802.3535966906
103,1548265887.47713,263468,70134,0.26619551520488255,2.365000009536743,32,32,0.18961751302083335,1160022.3673333717,101.28577888600367,268530.15466736455,97.00732058835882,549246.6188081991,366809.27738870267,98.7239431123053,97.76097761014123,594921.663745753,99.0815841013926,528378.3330750403,401953.9483241998
104,1548265887.51050,263118,79458,0.30198618110505554,2.3980000019073486,32,32,0.20957356770833332,1229589.264481482,101.1765475386538,226738.45642675253,95.97928119872198,577875.4350340938,376732.3853800957,98.44813153820542,96.85286920645568,580679.3368147899,98.46674897038397,565735.9867857057,293800.763649995
105,1548265887.57724,263237,5476,0.020802546754445615,3.5390000343322754,32,32,0.0003759765625,1156903.672354105,101.39953941477606,1098483.9568791455,101.17907774870287,1136125.335487525,1105623.5070919136,101.2886589998209,101.19342179041651,1136021.0084661979,101.28956669114538,1136451.393566493,1114813.7748562875
106,1548265887.61061,263684,1640,0.006219565843964746,3.299999952316284,32,32,0.0,1186722.5061140596,101.27039211752528,1169312.1389112887,101.19528569814722,1181187.090102266,1173553.8701894297,101.23723150148814,101.20764249430857,1184892.5584065632,101.25520616200366,1183036.7439350924,1171664.6236757266
107,1548265887.67735,262860,757,0.0028798600015217226,2.25600004196167,32,32,0.0,1082682.8690042952,101.18163571969501,1068056.3652639133,101.12263959953336,1082217.2262463984,1072720.1359611764,101.17388132169484,101.12514415415708,1082622.3219605843,101.17478425762431,1082230.041280555,1061811.4845990513
108,1548265887.71072,263253,956,0.0036314875803884475,2.240999937057495,32,32,0.0,1187292.6491056804,101.60043957479877,1168494.8199226663,101.52265628885107,1186856.6334698002,1165360.2645288964,101.58918873018189,101.54077523891932,1186206.666889609,101.59032043723346,1186424.877985584,1162954.1514305533
109,1548265887.77746,262420,1526,0.005815105555978965,2.2260000705718994,32,32,0.0,1207278.0990978125,101.38935352515367,1173181.2912133757,101.24852002415945,1205381.2113907223,1173407.4044258955,101.37358162983028,101.26108603592621,1205818.9529776007,101.3615440241293,1202769.7711722308,1170979.8068775167
110,1548265887.81083,262566,1390,0.005293907055749792,2.2119998931884766,32,32,0.0,1241827.922121258,101.63346615942262,1211242.9445144893,101.52048801321844,1240801.6239187864,1215139.622678398,101.62002643487354,101.55603501428791,1237832.2315126287,101.61257068125624,1240986.23196551,1179215.8640814302
111,1548265887.87756,262590,76425,0.29104307094710385,2.3329999446868896,32,32,0.21988281250000002,1217358.275507636,101.55363214633623,237030.13285148042,96.37375704427348,521565.6322868637,394408.6086203212,98.23621341959021,97.50313585026969,531822.7410861138,98.51555509140117,531242.7267319337,375684.1999883309
112,1548265887.91093,262746,2617,0.009960189688901068,2.882999897003174,32,32,0.0,1218125.4559489402,101.41791416040195,1174995.4143347403,101.22908009243739,1210814.6519275936,1190304.6281555002,101.37882248681788,101.29182356539279,1214382.5436312642,101.38742739213257,1212358.4046411798,1185706.5331664751
113,1548265887.94430,263408,4671,0.01773294660754419,2.7230000495910645,32,32,0.00023600260416666667,1244650.5544728027,101.39034825943443,1189528.0831721066,101.10549069993098,1230931.0940603164,1216416.387992387,101.29119699210965,101.23950314596719,1233113.9323861757,101.30961701419523,1231766.6797533012,1222979.1029882724
114,1548265888.01104,262563,79595,0.3031462925088455,2.3010001182556152,32,32,0.23050944010416669,1194232.5483178017,101.32070295277893,219256.87588478753,95.86269534005919,540865.0073623299,376547.74018435244,98.0543140061898,97.10205960504337,482409.8174105942,97.30133544260947,508537.9437821674,394879.63850831415
115,1548265888.04442,263139,75583,0.28723602354649064,2.2860000133514404,32,32,0.223017578125,1118991.6599894434,101.22654355954722,254740.6344693983,96.6969407282038,477013.4257364029,328386.08203155914,98.2439713706251,97.2809287822213,424822.2413935516,97.69580246325306,494451.43715286144,317851.21686354786
116,1548265888.14451,261772,78410,0.2995354736182632,2.2860000133514404,32,32,0.242255859375,1128130.7688826104,100.34858015031213,161426.0635600321,94.35180596721442,441109.352234081,161459.7745727135,96.76647737223843,94.28442314276681,446597.63682124537,96.84250350102876,450878.5128770162,217135.69980679467
117,1548265888.17789,261957,78360,0.29913306382345195,2.2860000133514404,32,32,0.23844238281250002,1120290.5528387718,100.24712046902306,194981.02056438362,94.47761582517086,438523.56635130884,302989.5327688036,96.59178978945172,95.34413721797382,446378.35078298487,96.50445029354023,470097.10323452915,265268.0890662553
118,1548265888.24461,262624,1685,0.006416016814914098,3.6530001163482666,32,32,0.0,1122127.977462113,100.6974897881656,1106320.5266815275,100.613027464515,1117975.1742632396,1096971.3399313122,100.6654338036551,100.62108929402177,1120371.1472340561,100.68710130874052,1118815.7253262273,1107305.8190782107
119,1548265888.27798,262437,81039,0.30879411058654077,2.3010001182556152,32,32,0.25371907552083334,1111405.509640737,100.61778631070877,169629.5016475336,94.41318127667543,366300.53106517915,258902.66092953522,96.38706200105304,95.55445927410892,405610.73646843387,97.38483401410721,395309.1153620306,316901.8412798304
120,1548265888.34474,263918,2475,0.009377912836562871,3.503000020980835,32,32,0.0,994117.1068840496,100.27952144256884,988062.7325628935,100.21272804194882,992759.7324086475,976413.8908196632,100.26167041348437,100.2115861978083,992318.1432741984,100.27335278376248,992279.6258463475,972646.1672073923
121,1548265888.37811,263694,80538,0.30542219390657355,2.3010001182556152,32,32,0.23886718750000002,1102032.0619970602,100.47350816195363,139388.7541838059,93.96925265656209,391108.7496947857,250381.13212042884,96.51260015252737,95.38337047902124,529505.8874241941,97.6450040817862,407552.68040511943,234943.43835556015
122,1548265888.44485,265001,1811,0.006833936475711413,3.503000020980835,32,32,0.0,1085369.0867038518,100.53998441878771,1076659.7724089404,100.43277792810628,1083501.5968317965,1054734.064534964,100.52735049664528,100.43688686423557,1080835.138604648,100.52157110158089,1084383.7848685246,1071367.6055084649
123,1548265888.47820,265052,63373,0.23909647918144364,2.078000068664551,32,32,0.18694986979166667,1244523.7493468185,100.53922831203356,225220.7060369304,95.70161855951275,506137.9550018265,324444.2806318579,97.4897906164421,96.55584955488898,493471.2968006409,97.41674252119314,522957.79517374636,286333.215432809
124,1548265888.51153,265719,62717,0.23602753284484737,1.9040000438690186,32,32,0.150810546875,1146381.4979581842,100.84326324748895,233012.18821644143,96.70254036379674,529393.7481692773,383009.5855732827,98.30085791529896,97.7175264425217,443141.9928999177,97.95243570716565,473713.6823799568,320261.6400784777
125,1548265888.57826,265434,51785,0.19509557931538538,1.722000002861023,32,32,0.14998697916666665,1282849.0620968542,100.77581640153525,246604.05633670275,96.73455534907703,614055.9940147675,384827.104332927,98.18475295474536,96.80812602250177,414313.73787522456,96.762633728291,596384.4273539645,398815.71360739233
126,1548265888.61163,265696,82308,0.30978260869565216,2.2709999084472656,32,32,0.243720703125,1308129.929484025,100.87509015853897,174459.77040525936,95.4982844431409,387449.5092729565,345131.8613067015,96.68751361157058,96.18005313119488,412832.48484362924,96.52104171570245,429371.31916013453,359157.5946670468
127,1548265888.67836,265572,40564,0.15274200593436055,1.5720000267028809,32,32,0.0824609375,1445021.5814833657,101.01835808996299,246462.56679269928,96.23583793236486,953713.465142681,431230.39262361504,99.597650311971,97.49423780046197,932219.9048488666,99.549094116109,718055.696732705,401837.9005429002
128,1548265888.71173,264586,46304,0.1750054802597265,1.6160000562667847,32,32,0.124677734375,1457095.9403706542,100.94994461710445,199041.28653540855,95.1800329250334,769554.3473506062,476789.20877558645,98.82816770905418,97.11908474283568,825746.1512750871,99.02394004284962,574989.9409455229,218368.93704197838
129,1548265888.77848,264764,48040,0.18144460727289208,1.6160000562667847,32,32,0.12139811197916667,1492373.056937866,100.82833430440077,185037.23441379718,95.56382621783456,615213.6413641927,538362.4115501794,97.98513495448381,97.6587705249553,567543.8930395845,97.83636750511526,591853.5404440137,477499.34927546367
130,1548265888.81186,266064,51404,0.19320163569667448,1.6469999551773071,32,32,0.12729492187500002,1319891.967223497,100.1485539828862,152541.26479788814,93.9593827787098,616518.3169983733,457372.58968244743,97.48249087137175,96.63945598754057,730993.0186211723,97.72154545868733,637638.436034169,479212.89336166345
131,1548265888.87860,265020,53007,0.20001131990038487,1.6629999876022339,32,32,0.14166178385416667,1489481.1169416753,100.59966945781483,157104.65592636634,94.442638225071,586036.9446159587,412813.98982102616,97.39701875070055,96.32453355648522,756781.8588178611,98.23792056385392,582233.2456883031,398281.1377362057
132,1548265888.91196,265696,52355,0.19704850656389256,1.6629999876022339,32,32,0.14705891927083334,1317423.1098445158,99.82728726725271,133132.0474599688,93.47765391454413,471695.9732594673,254266.14118433863,96.43989354876601,94.95714659145926,423298.384046051,96.20240523292267,502602.62023834663,300414.25508432393
133,1548265888.97871,265344,46280,0.17441509889049686,1.6009999513626099,32,26,0.0204736328125,1332643.490118173,100.13434630513947,227683.76159065793,95.26640672652195,1234454.0765814404,683034.717019316,99.64886377258891,97.88580565980584,1184174.9709059258,99.47909654022102,631384.8114213173,406817.9010313274
134,1548265889.01208,267089,11434,0.04280970013740738,2.618000030517578,32,32,0.0015478515625,1222867.422761104,99.41777226657175,1190223.0552069165,98.88820930057487,1177642.222498301,1135423.9648751768,99.18285318563377,98.98508035115368,1148123.222323787,99.19379376086971,1188001.6195796963,1119815.5923846036
135,1548265889.04545,266817,9839,0.03687546145860271,2.812000036239624,32,32,0.0,1316123.0390995317,99.78142920331825,1291802.433346032,99.49529162986883,1293420.9132900692,1209239.1948763975,99.66388119657756,99.47657641108069,1173657.2708420255,99.50596457245322,1283700.5475489493,1181314.8019715208
136,1548265889.11219,268247,43460,0.16201485943924815,1.6009999513626099,32,32,0.0022981770833333335,1204928.641998563,98.96029466139072,187831.91604388074,94.09245137389607,1157768.3098037338,669044.3217547785,98.56509163288362,96.79614977892444,433115.546063385,95.94550044732969,590655.3724160421,321277.1465050412
137,1548265889.14556,267383,29150,0.10901964597599698,2.431999921798706,32,32,0.018946940104166667,1415336.4625997131,99.84319850754883,1325303.5756008523,98.47608439458381,1261079.6035928596,1130576.9544243766,98.92127888537357,98.54859825841977,1325301.6138968065,98.80647447656986,1237472.5226656473,1132184.137159522
138,1548265889.21229,267101,37966,0.14214098786601323,1.593999981880188,32,32,0.0124609375,1346657.4176815664,99.75074130807937,241922.38797731863,95.52892168163214,1273041.5632533315,496323.382751724,99.29468267932631,97.13995655249104,1294999.7164711622,99.33407638947389,492589.2404773283,409397.9258969917
139,1548265889.24566,266986,36211,0.1356288344707213,1.593999981880188,32,32,0.030418294270833333,1254995.377452876,99.962788272412,186550.82874597478,95.08918526958084,1025538.6197335973,448454.11303715734,99.04882799321555,97.15576461672822,966098.0692952357,98.92362041800155,466561.4285607785,381329.08082616114
140,1548265889.31238,268097,39717,0.14814414185910324,1.6629999876022339,32,32,0.05265950520833333,1102580.8044648685,99.5756342679847,153491.50585681575,94.40211828261812,720695.6137558225,372828.75853184954,97.9883349063244,96.52141715758178,684478.2981042677,97.94052830403454,483574.5173543548,366428.4618373878
141,1548265889.34575,268415,38627,0.14390775478270587,1.6629999876022339,32,32,0.05425618489583334,1037367.3456354883,99.98167253032845,202954.6965461184,95.6743739893736,680487.2787467758,422852.87632204406,98.4141489926024,97.31849490056094,808986.1805825456,98.90857776082413,555130.6851730989,411544.9755893059
142,1548265889.41249,266783,34019,0.12751562131020341,1.6319999694824219,32,32,0.009222005208333333,1402345.0745591584,101.5850432523253,290756.5453936454,97.85428017921993,1278647.6040677663,537173.8818118828,101.05765629968309,99.09634098372604,1084752.5653837423,100.66832086312711,794760.3275034789,482180.0545465054
143,1548265889.44586,266867,34563,0.12951395264307689,1.6390000581741333,32,32,0.01162109375,1314429.5667445639,101.98290745568474,290347.1795201652,98.53560503623147,1208928.5940551334,481707.60767009045,101.47044152704953,99.39652257231005,847153.249373205,100.6557130419165,787659.5783634755,475312.2539150053
144,1548265889.47921,266184,30936,0.11622035884951763,1.6239999532699585,32,32,0.017180989583333334,1664204.747577958,102.14158520701457,334477.0948004456,98.56678994997401,1480863.558073665,693444.3003628881,101.56039235431689,99.84029920217208,1601398.7483188382,101.90553800885621,855712.4533505872,524792.8221197927
146,1548265889.57933,266982,41869,0.15682330644013454,1.6959999799728394,32,32,0.034638671875,1625094.860721286,102.24755824154846,181545.3949779225,97.15055759592096,1384864.5332088103,512917.1416577042,101.36930524383857,99.06796132915653,1329659.3749000798,101.19173900250847,817311.3943701829,419627.51883940445
147,1548265889.64605,267321,42652,0.1595534956101466,1.6959999799728394,32,32,0.038235677083333336,1736987.2029076093,101.6292389230543,160918.438003329,96.00723163925937,1467730.9507580902,898549.5136950042,100.65340193745635,99.28741012382005,1420237.4890474149,100.52810505514378,1036800.0776815796,497445.77317198686
148,1548265889.67940,266496,46673,0.1751358369356388,1.7050000429153442,32,32,0.0610791015625,1712960.3515220757,102.223504530921,166793.34271996692,96.7842680350424,1294143.1528967507,527213.3372733082,100.95395395032072,99.13774244538317,1323240.7565767642,101.30241186845856,864213.5731801251,497803.5331435779
149,1548265889.74612,266422,44333,0.16640142330588314,1.6710000038146973,32,32,0.040784505208333335,1770874.5158709316,102.13633543110541,170730.5557941553,96.8642813051307,1389753.1532311342,558395.8116639266,100.91955521163996,99.07686628763275,1648699.4713964437,101.70937660566406,1140643.9711284593,535165.1674283368
150,1548265889.77951,265642,45631,0.17177630043441924,1.6710000038146973,32,32,0.039042968750000004,1834894.634101668,102.77219025832271,216412.29930384443,97.90676106522872,1599172.3967791628,994694.3630513526,101.85207814542028,100.52911691006945,1705425.1481793814,102.25408563306485,1006601.7697890397,503503.60521987535
151,1548265889.84624,265524,42031,0.15829454211295402,1.6319999694824219,32,32,0.0625439453125,1861907.6741160492,101.89239727178233,383628.51908512984,98.4020074194707,1394359.8194471975,591529.8730771135,100.57083840780983,99.23087491627393,1722320.0302395534,101.17707510233191,1069411.7964920383,605597.4314628134
152,1548265889.87961,265503,54361,0.20474721566234658,1.7389999628067017,32,32,0.09165201822916666,1987136.3333133624,102.55722520414693,469025.83819882263,98.89233089076109,1305355.6848280216,888813.0811840318,100.93887558536707,99.9443096142994,1584224.340427511,101.435987105761,862655.3341552165,515994.347519088
153,1548265889.94636,264739,42430,0.160271059420788,1.5570000410079956,32,20,0.0,2068095.6011880594,102.27487358543019,274063.29105644533,97.7595105875095,1979337.12261403,1179872.7891175658,101.72494378039244,100.41787214505042,1976341.7091481055,101.74234201309187,1399616.3094935066,704884.3884136408
154,1548265889.97972,264291,39946,0.1511440041469441,1.5230000019073486,32,32,0.07120442708333333,2172142.359764759,102.65563999188676,377739.82883529144,99.00425795302894,1493875.7963220417,619666.1102084235,101.39167804000233,99.82314750549286,679544.9887439782,100.03554335235071,1308297.6959257596,663943.4828153593
155,1548265890.01309,265168,12295,0.046366831593555785,2.4670000076293945,32,32,0.0018668619791666666,1850791.203725736,101.2739842840903,1782518.8686447442,100.7365317961824,1808403.7567492062,1723363.5333587385,101.08321741033342,100.82623211336646,1791328.6683118027,101.12088501169586,1801921.691545686,1747014.4588097003
156,1548265890.07984,264776,53491,0.2020235973048917,1.5789999961853027,32,32,0.12250325520833333,1984059.3329841185,101.90983503908842,301901.33783423196,97.36185593399811,1370646.12689044,596967.789861802,100.34409527513654,98.51953117963828,1337514.0346457302,100.23971619649099,1255720.8186107199,653697.0963434766
157,1548265890.11321,266280,9982,0.037486855941114616,2.618000030517578,32,32,0.001650390625,1913720.7370975895,101.39188673977097,1860391.7963977002,101.03361099918311,1855262.4912842326,1755618.3037383421,101.09699863191746,100.95102444997362,1812208.1802476877,101.00371571313315,1888527.2421055506,1721351.5971396908
158,1548265890.17995,266378,55765,0.2093453663590837,1.5720000267028809,32,32,0.03936848958333333,1963015.7344746566,101.1521251275555,238148.4177579173,95.66859035112066,1752144.0018688426,697637.803513145,100.0767892773753,97.66056008232198,1799913.0372614632,100.14505589501707,666841.1330720263,305565.2649230617
159,1548265890.21332,266049,55381,0.20816090269085769,1.5640000104904175,32,32,0.062783203125,1890293.8842964463,101.13697006344839,207971.58226952227,95.37764141194273,1623539.755934232,732959.9225735435,100.0270357881702,98.117960938299,1395129.6681855782,99.69517376520221,1056724.337749074,532550.4677151614
160,1548265890.28006,265454,2539,0.009564745680984275,2.680000066757202,32,32,0.0,1955356.9275617867,101.51298141892005,1935037.7743235156,101.40533742436335,1936296.873563847,1835391.983691005,101.44341646698672,101.28758130570898,1937223.692710894,101.40710988900534,1934318.097808717,1765926.8629495644
161,1548265890.31343,265609,26769,0.10078348248741571,2.503000020980835,32,32,0.027958984375000002,1950030.4493596877,101.50496023006212,1819738.1646537904,100.59623589651576,1723378.4997533583,1560033.1143875201,100.6851089504493,100.31827762723519,1619919.6284727803,100.53381895538988,1682831.6930339995,1576449.3673665968
162,1548265890.38017,265938,22439,0.08437680963232032,2.5980000495910645,32,32,0.018990885416666665,1938453.6110219748,101.22634366545915,1864330.3278659803,100.77347604367992,1875864.3582994554,1769710.9829141635,100.81838200130602,100.71099899722793,1839169.417813845,100.81417328100795,1871415.0851340038,1752777.0655329712
163,1548265890.41353,265932,66171,0.24882676774513784,1.6469999551773071,32,32,0.1142626953125,2069748.5570833657,101.55175262017761,250635.53266605406,95.95650211317094,1462375.930272764,851044.8355228001,99.85438355308202,98.39294375943246,1776255.7460409375,100.09146467042328,884949.0319878953,465376.1903252071
164,1548265890.44690,264318,17896,0.06770632344373066,2.4670000076293945,32,32,0.00462890625,2309584.878985581,102.1461978301676,2213020.036303485,101.66966670346707,2182765.429358865,1849851.4365360416,101.74367964077291,101.28528274240261,2066394.8661976228,101.53887342447615,2217150.5911315437,1867218.292094335
165,1548265890.51367,264551,47556,0.17976118026391888,1.5499999523162842,32,32,0.058157552083333335,2063340.1958695988,101.76995144267566,391034.79724882153,97.77358158275146,1642548.0774521513,794483.7153341183,100.75898603597827,98.71577068629284,1555808.7589084131,100.62397392805698,1035157.9975485634,750778.3628300377
166,1548265890.54704,263953,59522,0.2255022674491292,1.6319999694824219,32,32,0.0734130859375,2134074.2309084367,101.84991631556663,355373.4082453416,97.07670195404464,1804562.4580879388,806475.9739851856,100.5931347152845,98.76942202892658,1250537.2575273418,99.90638766330763,1226163.9360364522,693565.0936269377
167,1548265890.61378,264097,5854,0.022166098062454325,2.680000066757202,32,32,0.0005338541666666666,2068128.7923207628,102.15819940439967,2009260.6070070371,101.87029062678619,2044483.5850275643,2021074.901947233,102.04359643098701,101.97341548968367,2056452.7671478656,102.06161907894743,2049685.2460202184,2023597.4118980232
168,1548265890.64715,264053,7255,0.027475544682317565,3.0920000076293945,32,32,0.001513671875,2094377.4376768756,102.08092904207382,2046864.2792912761,101.84355769677315,2058640.0646588258,2030630.85884763,101.94257590549915,101.84304497042407,2034379.1498953726,101.91120948906214,2058513.3771605087,1990389.416274536
169,1548265890.71389,264235,4319,0.016345298692451795,2.74399995803833,32,32,0.00019694010416666666,2192080.7361566345,102.30717503187493,2165086.3815448196,102.12675330044343,2170083.6022252254,2105467.0410924023,102.22037065747017,102.15437084583907,1984123.8985544932,102.07363760248812,2172041.4055206864,2126220.568931809
170,1548265890.74726,262946,11731,0.04461372296973523,2.9079999923706055,32,32,0.0030875651041666666,2082177.4155185819,101.9718445379903,2016771.7111049765,101.60391303626585,2017571.3823056286,1898795.5259350461,101.73011752865324,101.58326326878681,2059003.7108624869,101.86052203847204,2019914.4516653675,1789852.0227959563
171,1548265890.81396,262288,9770,0.03724913072652962,2.812000036239624,32,32,0.0012662760416666669,2115883.7359609436,101.92998893587134,2053507.2791496732,101.57295103986644,2060141.4147618387,2012708.32796025,101.69480835836382,101.61810412125588,2060055.6055748602,101.62696951679374,2056673.0776541256,1999175.7981143787
172,1548265890.84733,260643,10631,0.04078759068918022,3.0920000076293945,32,32,0.0022184244791666665,2197390.17310391,102.81874173389913,2139862.21018651,102.46089835412313,2104108.638109537,2025974.7891942412,102.53444279210362,102.43624482771467,2157143.6505747503,102.59873746564038,2120430.993290287,2024895.517403999
173,1548265890.91406,262436,12742,0.04855279001356521,2.9579999446868896,32,32,0.0027734375,2251667.51952904,102.99982507278446,2164641.012424167,102.54390509861909,2139350.8555761958,2037377.7925596416,102.60749763143866,102.44114102251075,2152809.357294409,102.63073843451907,2153997.7608739245,2033277.060972674
174,1548265890.94743,262940,12602,0.04792728379097893,2.9079999923706055,32,32,0.0059521484375,2461047.4958856497,103.41415829955582,2372890.060043427,102.9961178760877,2368093.2088352935,2243198.363653595,103.0103377200126,102.90049905827986,2394053.237493597,103.127169751766,2364980.2497285376,2287514.5207440914
175,1548265890.98080,262360,132986,0.5068836712913554,2.184000015258789,32,32,0.40534830729166665,2308578.2738990798,103.67658467930679,332329.9823534594,96.8434616616444,823362.058252027,523739.16214793036,99.20633410790353,97.91841889009675,789594.8797918303,99.1158928041819,777296.892344714,357077.6933305899
176,1548265891.04753,262596,6662,0.025369769531904524,3.23799991607666,32,32,2.2786458333333334e-05,2552997.3706062534,104.41920441738861,2509774.888249322,104.20267754884986,2497202.481294059,2400645.08615923,104.26399456263087,104.17135179696389,2511530.111293547,104.28482421468286,2501732.524899481,2394357.779999778
177,1548265891.08088,262088,5067,0.01933320106223864,2.7230000495910645,32,32,0.0007080078125,2522702.3837130256,104.67543188115548,2482350.375065314,104.45555916795945,2495288.870539205,2476716.099616092,104.55093054810737,104.508368676717,2474808.5708860387,104.50802517379734,2499702.86655752,2470988.8765754313
178,1548265891.14762,259424,119195,0.45946018872579253,2.1559998989105225,32,32,0.3747021484375,2851695.172611839,105.34000872898207,618301.9799374243,99.89056722644243,1107053.0573112676,851598.2411237048,101.4597409332772,100.64524360191534,1167042.6577286557,101.65680381604798,1170718.1317636822,778835.7240431794
179,1548265891.18101,263634,122371,0.464170023593315,2.1700000762939453,32,32,0.3827945963541667,2777910.9564088066,104.61180207059834,480623.3774905727,98.44584962991408,1041461.3021941197,532768.0794540878,100.4626320082348,98.68376802422591,854461.8059272019,99.78974788037686,983059.0661850526,485210.4624279317
180,1548265891.24773,263190,7331,0.027854401762984916,2.6389999389648438,32,32,0.00115234375,2764629.96002479,105.2941751126156,2697863.194373935,104.94974491948433,2726529.669462345,2664283.823294015,105.13131946915416,104.92308655128178,2759963.966934533,105.24366328850806,2729225.2960552257,2692152.1882328806
181,1548265891.28109,264293,10852,0.041060489683797906,2.74399995803833,32,32,0.0013020833333333335,2629807.201797776,104.4824592603707,2476805.690906536,104.00308438285278,2512383.102598469,2461407.8341073557,104.18516799022527,104.0786296489,2501884.445814064,104.16996255475338,2545642.4579750123,2437477.6796990978
182,1548265891.34783,260915,10852,0.041592089377766706,3.691999912261963,32,32,0.004541015625,2740280.78901487,105.03485308912083,2659931.2612106143,104.63797009770255,2594360.6562475814,2539642.7016428965,104.69928090033314,104.58295247886616,2678460.891655038,104.87425153056887,2544868.908032681,2433535.7535261516
183,1548265891.38119,264673,7359,0.027804120556309105,3.5759999752044678,32,32,0.0,2411592.6221652646,103.8508266333776,2366284.2787770834,103.59384776516919,2377159.6879947037,2318756.4165185275,103.7565192060456,103.59752450728422,2374717.8342146985,103.66616184115506,2345023.8848383306,2311305.2916828827
184,1548265891.44793,260127,5687,0.021862397982523922,2.618000030517578,32,32,0.0008007812500000001,2700715.829186948,104.8678744265539,2644646.4607030856,104.54277408697806,2662057.9430727744,2609030.6025158176,104.70932187383785,104.54743483371726,2606986.637488998,104.60093687151081,2660857.399962154,2621692.4324376406
185,1548265891.48130,262490,8791,0.03349079964951046,2.6389999389648438,32,32,0.0023404947916666665,2533424.7365316814,104.48709065327745,2443957.3232094604,104.00128621102924,2459810.794978385,2290318.8027117406,104.24145121899095,104.05347304006897,2486333.9814847247,104.3516861217815,2453542.0691648955,2244221.7368101655
186,1548265891.51467,257406,6075,0.023600848465070743,2.6389999389648438,32,32,0.0005110677083333333,2528929.1893486567,104.957200609869,2459309.426301395,104.580777566844,2503069.8753791666,2428667.2641992983,104.83591677822538,104.64885282062109,2433782.517230376,104.66028221641622,2503116.634261477,2418941.897024251
187,1548265891.58140,262704,3270,0.012447469395212863,2.6589999198913574,32,32,0.0,2234622.9863633728,103.80788767865911,2210142.614338511,103.67689576760073,2223770.8465874614,2202455.1329150028,103.75882451556734,103.67335380879227,2211692.780190312,103.71176630557198,2221618.78411278,2206797.544809279
188,1548265891.61477,260248,5125,0.019692754603301468,2.7230000495910645,32,32,0.0006298828125,2316613.238018122,104.22076283561897,2271753.5462910538,103.96451176022805,2273847.453844519,2251331.4184544994,104.06144147484325,104.0049475656039,2278473.3470361503,104.07818474439279,2278817.4040228864,2256019.708186549
189,1548265891.68151,258043,11002,0.04263630480191286,2.5789999961853027,32,32,0.003173828125,2714801.7408981402,105.11733395065204,2605821.1647296613,104.56375629294656,2660662.534108729,2611547.884945279,104.88756426410455,104.68663062637451,2664142.4162918627,104.89871816882795,2635547.1063918956,2614573.081140579
190,1548265891.71489,263886,138331,0.5242074229023139,2.1700000762939453,32,32,0.429736328125,2253810.3265783926,103.39758763578621,370034.99272089626,96.91961371856897,828260.1439696408,402826.2419596891,98.89222909806118,97.19337920496777,953592.929382448,98.94910838944786,917685.4113222149,389050.0189212996
191,1548265891.78163,262177,140861,0.5372744367354878,2.1559998989105225,32,32,0.4398372395833333,2654724.3139288574,104.55263648542416,415613.6880891672,97.65558981595032,1004362.5618492716,503614.3674220251,99.71667922423663,97.99605738745316,932765.6613431863,100.05521380506208,1062255.7439402614,650289.3480458753
192,1548265891.81499,266212,147627,0.5545467522125224,2.1429998874664307,32,32,0.4600048828125,2353690.8377772183,103.0465446158359,309652.88435367343,95.97098964700926,829538.2421311804,582645.7524981517,97.95031423911014,96.96213955471947,738243.8765539145,97.87450074155294,797052.4355960656,578690.490148221
193,1548265891.88173,264463,148447,0.5613148153049765,2.115999937057495,32,32,0.4690022786458333,2704573.577147596,104.08878231356985,319449.6207747929,96.42530271006189,888146.7446709094,448786.82274238614,98.58396735646664,96.94009484712109,338892.97494372464,96.78236924736662,955383.5801548152,428032.84227031685
194,1548265891.91510,264285,152433,0.5767750723650604,2.1029999256134033,32,32,0.4737109375,2457650.88096965,103.51572943636451,275820.0238789436,95.53809423015373,859577.4205940038,383879.85607847973,98.03557028513606,95.98202113743768,949951.4838105754,98.07396476636632,806760.8487145392,344988.54079033766
195,1548265891.94844,263576,8557,0.03246501957689623,2.618000030517578,32,32,0.0006070963541666666,2340672.7540839612,103.66411612693676,2273542.9717208324,103.34829136299098,2295283.344306121,2208572.4798579225,103.51939152417177,103.38201753095436,2316487.431667844,103.5438884604242,2272862.03246178,2215959.5330288135
197,1548265892.04854,260998,4632,0.01774726243112974,2.618000030517578,32,32,0.00010253906250000001,2369370.768530012,103.97234971007106,2318908.7908450942,103.76817168854024,2319879.870642883,2290286.0947341113,103.83876636460509,103.78017236369017,2326087.3705174783,103.8454604269418,2315196.5611270173,2280216.6362214102
198,1548265892.11528,262832,4609,0.017535916478967552,2.9579999446868896,32,32,0.0006722005208333334,2296182.891970436,103.93988350935413,2246986.971207787,103.80333070772397,2261194.9440017496,2217990.599202412,103.8419644677601,103.77629677685796,2262710.7745194864,103.83593421218526,2266860.6882306,2214874.0457241936
