frame,stem,n_valid,n_removed,area_frac,resolution_mm,oracle_mm,oracle_mrad,res_all_mm,res_robust_mm,res_oracle_mm,res_mrcs_mm,res_shift_mm,oracle_x,oracle_y,oracle_z,robust_mm,robust_pi,mrcs_mm,mrcs_pi,shift_mm,shift_max_mm,shift_pi
90,1548339351.69782,186930,68017,0.3638634783073878,8.932522317852097,21.829399394460204,8.32378361947552,0.24583170914913835,3.576276136312559,8.932522317852097,0.05624947282767379,10.549586165452581,-16.93772398164162,10.246347936008316,9.200464021930632,0.8122678070310265,0.027934347145311123,0.692805757647767,-0.006354698600687576,12.114923732822591,18.78248908442453,0.5310507043742994
100,1548339352.03146,192547,5325,0.027655585389541253,0.00012752376204471042,0.04688955513277025,0.031011650323415532,0.00012752376204471042,0.08374372048370957,0.0001230680953951334,9.146336847206107e-05,0.00010158957577488113,0.04303758177680304,0.015812202124469533,0.009816883381654986,0.7095941428903295,-9.01675522586824,1.1350450116982085,-23.244152592521562,0.07889000887563499,0.17094565082789887,-0.6024506073920994
110,1548339352.36513,193991,3997,0.02060404864143182,5.816903940383767,1.2064653912073076,0.5425022088805085,5.151670618969473,19.35068885759194,5.816903940383767,4.812557300179447,6.51055178458198,-1.1386180697552235,-0.2975393780283984,0.2656651086054853,37.413350798940314,27.67880536449694,2.8585522507259427,-2.2009663491707996,1.4981189561454764,1.7444633286500133,1.2093138426646308
120,1548339352.69883,196473,2683,0.013655820392623922,1.426900822512408,1.1323413510805604,0.33811713739158505,1.084012203982082,5.436537399798551,1.426900822512408,1.3497361096448246,1.7391119490554767,0.8735011271822826,-0.6754000205762316,-0.25105283982432175,5.401692344868984,4.207883513623474,3.4422296091068993,-0.44502017265525623,1.0099350024599598,1.3055623293655123,0.8833932709806561
130,1548339353.03252,201358,6575,0.032653284200280096,0.00030306203928697574,0.1380160835223041,0.052558564204605744,0.00030306203928697574,0.0211795055600123,0.0001400842266203894,0.004490752746850772,0.0001498309106890251,-0.025618011223294893,-0.07353679706089392,-0.1139495339605374,1.2276393160060508,-5.597992630401653,1.6689605829215777,-8.938855422440671,0.13158405667877693,0.26477575131936987,0.43116655597295717
140,1548339353.39954,196640,27924,0.14200569568755086,0.16345280823441347,23.07273872865929,7.644242340188358,0.16345280823441347,2.6816640135073477,0.007664661243250748,0.007585455355839381,0.06546345261572176,-22.86106062912611,-2.4661100749212594,1.9082663469144574,8.745026229267951,0.36233936338833317,21.953441963508517,0.9504227046591956,22.713211552263637,23.076205286033222,0.9843661065340754
150,1548339353.73324,187898,52185,0.2777304707873421,0.009890543330491969,14.309760018042223,4.706305955743094,0.009890543330491969,0.3641134089529303,0.006280593661774637,0.000901682896221017,0.16754505944611922,-12.343856896399254,-4.331456899177771,-5.799733599549346,1.7258819693899905,-0.09996194581276753,3.6118073915236617,-0.17540621571975665,11.346416269711163,15.65770789677514,0.7807335313023067
160,1548339354.06692,199034,99160,0.49820633660580604,1.0713106360396272,39.85406272744209,13.96791447620349,1.0713106360396272,1.1172548125274253,0.003214322943248635,6.142155673018282,0.1114247533469932,-32.85515422198161,-7.417109480100124,-21.30426351444476,4.081483236140253,-0.035260489543181145,22.350045732781116,0.5441567870047187,23.571100839774132,41.483345337547426,0.5413498038828153
170,1548339354.40062,210884,979,0.004642362625898598,1.9239808795813833,0.35682103642040053,0.10047086238026735,1.6433783340042558,10.822938847155381,1.9239808795813833,10.866156492059384,nan,-0.10658259737899073,-0.1612109912869951,0.29995402690469275,30.752536014671204,78.07513425565011,13.897178381463503,25.330916488427704,nan,nan,nan
190,1548339355.06794,231649,8593,0.037094915151802944,19.408322502135906,1.4216915859923904,1.4315328159629748,19.381485748724298,17.10910291258441,19.408322502135906,23.615430541351063,20.751606341610156,1.4072010059036053,-0.14062738159997523,-0.14565793562238488,31.74478020938596,-0.09815763842908815,41.703677210352026,13.982930611943015,9.874972188366975,15.272323632166021,-5.593325107536922
250,1548339357.07001,218963,15813,0.07221768061270625,9.142997183952579,1.742682652423003,1.681495027834929,8.938862613068913,16.29318819706582,9.142997183952579,37.44676971794798,8.95709958065109,0.6322103632570404,1.5867066001924683,0.3458540856374733,41.08341614212385,-10.559777321250543,22.34798080584604,3.57055305953666,1.482911740600199,1.9268008601282651,0.7662589879749606
260,1548339357.40370,216481,21589,0.09972699682651133,7.024455892446986,10.708155154829166,10.378001494151723,7.024455892446986,8.77654250360276,3.586557360906832,14.444289093485068,7.842216430211392,-3.2148983296400377,10.139584969120218,-1.2320033295261437,13.119887085091166,0.9798461385410804,34.06509229187325,0.9762344759904127,6.104730398202488,11.074418974389387,-0.16217430205815075
290,1548339358.40476,215402,1988,0.00922925506726957,14.437813125875335,0.7563836570734978,0.7731240319417877,14.187372986266517,13.484276289973335,14.437813125875335,3.2564476077839433,14.323448543681419,0.056922958770707556,-0.7139640788672791,-0.24316929810291574,18.800571575968807,5.043447975579154,14.206830657502442,-7.778501301221258,0.7181538670356022,1.114498073159952,0.3152530401265351
299,1548339358.70508,210476,1568,0.007449780497538912,0.05231706478048263,0.026439274282392695,0.02074830390186057,0.051898248741460644,0.8780450602875666,0.05231706478048263,0.007248372962411135,0.05382066499337344,-0.025082048763244352,0.0036384969573774674,0.0075291031543590235,2.4582899574805728,42.97254981052642,1.4937648393182574,48.65488143872884,0.11148883780927762,0.28120249814197784,0.17576256261522502
