frame,stem,n_valid,n_removed,area_frac,resolution_mm,oracle_mm,oracle_mrad,res_all_mm,res_robust_mm,res_oracle_mm,res_mrcs_mm,res_shift_mm,oracle_x,oracle_y,oracle_z,robust_mm,robust_pi,mrcs_mm,mrcs_pi,shift_mm,shift_max_mm,shift_pi
128,1548265886.77640,216637,3806,0.017568559387362268,0.008469136756678102,0.2179862011352602,0.06617637750082926,0.008469136756678102,0.10008037745273904,0.0068661299028681955,0.0017822574977757579,0.011173663228919923,0.05104616549808172,-0.04246828123462064,-0.20762639033201377,7.6150979704900585,8.967606728618541,9.865468479692339,16.109419038223677,0.254476954829141,1.0818313552385395,-0.7608169212133744
138,1548265887.11008,211162,53495,0.2533363010390127,28.766683936675815,12.128892953649435,4.5687624995367555,15.975603289182732,15.83491229163146,28.766683936675815,11.338330363232524,29.057882765605342,6.219788457422981,-10.411126416042704,-0.18089382292541117,23.269079751415113,1.713142579746842,40.464377424402585,3.3326818685623416,12.19174726662025,22.98683401519616,0.8824588325824728
147,1548265887.41040,212440,5223,0.024585765392581435,0.12485573765829427,1.4833499056629695,0.4998094723288191,0.09493335299168879,1.5048439116759373,0.12485573765829427,0.004042517899663303,0.10856329900209237,-1.3100491290623275,-0.2289043693333146,0.6570395815881225,4.194354829674962,-2.736595338401328,28.99802992787046,-16.732649416772983,0.5476418586902889,1.8209276843947904,0.23330303916756073
167,1548265888.11114,214904,59784,0.2781893310501433,0.8512121677893326,17.040690724241422,4.970388173664723,0.8512121677893326,3.676719310170763,0.001882528210626403,0.018576949143005988,0.20862192503105473,15.708843719157487,6.532593397692279,-0.970872219584679,15.657684949456968,0.9088901370021036,1.7599809302404321,-0.043735574084255366,13.020368890782589,19.83579980589518,0.6382874043290869
177,1548265888.44485,219841,997,0.004535095819251186,18.123977931681427,0.2518925849736965,0.277164084076918,18.123977931681427,12.987971963383984,17.270971860627903,24.134087052265492,18.75639499280128,-0.21915892440018453,-0.02057952494582987,0.12245702663991596,11.62039252013006,-36.3536463111705,131.06340621264474,-224.59201949775579,0.34142649386028406,0.4622152178870714,0.2571258209176052
187,1548265888.77848,219051,33503,0.15294611757079402,1.4616543513725955,28.650602297973727,9.51162146208495,1.4616543513725955,8.215874919162355,0.5264772933380631,4.644675909199491,0.8051912912956525,23.099533410026428,16.618684007921946,-3.3298513661378006,9.006381117646939,-0.043297518739381,1.9622539693619818,-0.022300586244244094,12.368473590398114,28.30278814831609,0.2465198800049104
196,1548265889.07882,221205,29656,0.13406568567618274,0.6571242950019728,19.727939261873864,6.598069128608098,0.6571242950019728,7.841792137045491,0.1291102995435015,0.13895303810945708,0.1511760103206648,18.869983298480697,-4.211597894777229,-3.9214488404098513,32.61473470399284,1.3827200123459773,6.890037944786883,-0.31774261871723053,19.672375747114785,22.518887098321365,0.9788525250119311
206,1548265889.41249,214019,22152,0.1035048290105084,15.033760350624904,31.75337331860532,10.156411358179552,1.883446303533266,7.278088786814063,15.033760350624904,0.5539695229067981,13.464596192704153,29.27997947917523,9.973847226249408,-7.175088174874988,18.4294169871624,0.5802310482843043,9.5086810087521,-0.040921212221389607,13.244514490373243,28.83932684220409,0.4099489757845721
216,1548265889.74612,209493,28505,0.13606659888397227,24.633778045483353,76.15178642005856,24.956912164876915,24.633778045483353,33.700220798060315,21.186853855654004,34.14812401145784,28.092570593710363,54.00725918852044,52.23548051994965,-12.400205835394399,8.236967696902385,0.030004511789642016,105.91269594605428,-0.8560954963308532,6.637845968484449,26.779590132263625,-0.03570640757000737
226,1548265890.07984,205107,38451,0.1874680045049657,13.987124148779321,62.77209653441121,21.89300554353584,13.987124148779321,14.450461454054796,1.0251475803994237,18.131084012569264,22.35486760615799,30.959493240278345,54.370832435062795,-5.065418240276199,18.3982748732681,-0.15711589705843126,15.819173728115155,0.03835639646909391,22.456381111126692,44.13210893783539,-0.15803417992967567
236,1548265890.41353,206408,47977,0.23243769621332505,20.021905824149968,48.32716595366256,17.90551112683373,20.021905824149968,9.500691088586091,10.005570746024253,11.833677017307727,37.359370063025864,4.02155553610378,48.11438809500148,-2.0851183243294047,32.15230263810254,-0.6018098498691987,15.193177792196606,-0.292935188183319,6.714615417360202,8.383949023333994,-0.044126505997681184
245,1548265890.71389,198244,1335,0.006734125622969674,0.8080348451005025,0.220009511130645,0.146273269377826,0.8080348451005025,5.551684530733871,0.7733033121063294,1.0742565301824847,0.7974677453245183,0.11739027171856621,0.18568111911906676,0.012092605032727662,24.217708749710656,-81.7481521846996,1.8292734871808773,8.288596726631742,0.07065305158420061,0.10365465475530886,-0.016909446303870142
255,1548265891.04753,178862,2177,0.012171394706533528,9.699682684150906,2.4703258120551803,1.5240107962976832,9.544883395729022,6.231766911683386,9.699682684150906,5.52152975525425,9.59757131691755,-1.9663323522795353,-0.9565202206153223,1.1493980014072283,30.280795098720716,0.2542687633863048,42.3858738067718,11.293972548449396,0.7310568173185452,2.4247582004306736,0.0770716181430137
265,1548265891.38119,178910,2448,0.013682857302554356,1.5908519150879876,4.477359737767353,1.6331896022919394,1.1283805488766288,3.6192251300101015,1.5908519150879876,1.3720553038637773,1.2292854577721406,-3.770785807860514,1.7911342980135403,-1.6185680520439687,6.523001521225036,-0.7485312783011961,37.60701048709531,-4.523089105438029,0.5786810070529695,1.0896572923863055,0.0740776275052892
275,1548265891.71489,183420,100927,0.5502507905353833,12.664269675737463,7.7196298393405325,3.2895520244192205,12.664269675737463,23.080621103856227,1.3372056021773036,20.39220590016508,16.45237358995839,-4.419673997310809,3.7512316282159652,5.097786567266585,9.07116742866598,-0.4174785515493256,5.806172801061266,0.14356040844555468,7.844058804961151,12.152260947332918,0.8455437311415479
285,1548265892.04854,170287,1061,0.006230657654430462,1.3498244106698774,1.1720048575476905,0.5109473204626982,1.2379826965248157,2.677247620733803,1.3498244106698774,2.059073588462632,nan,0.9464435310376802,-0.6883339564290994,0.06353261445094587,32.50677717699285,20.091955047479225,15.21264729236084,-3.0905114100850106,nan,nan,nan
294,1548265892.34890,179076,1058,0.005908106055529496,46.12669591326582,1.3893273775577308,0.691817684346229,44.82811414758728,46.18269096728402,46.12669591326582,58.48896083132087,45.79495689949075,1.1430461710663022,-0.7841952687137139,-0.09334770146679208,2.610353850152676,0.8907465429710777,11.239309735399093,6.164313660697029,0.6928983244616767,2.759346400584037,-0.017229211490798105
304,1548265892.68259,179868,2111,0.011736384459714902,66.04533188558247,0.9604762080150808,0.3241532788316649,66.04533188558247,41.675750225807306,64.40659301671596,52.80774648078393,65.44062801006682,0.6712482025399344,0.267744879570603,-0.6326555747115955,4.942277209465425,-1.1029518541501688,23.926104911092626,12.695410089629185,1.044249665206026,2.3360287006138694,0.9352779971191916
314,1548265893.01630,185577,1037,0.00558797695835152,2.5726275817499866,0.13360035591115815,0.2150318380139528,2.569236765728346,4.779125248060817,2.5726275817499866,16.957103242111245,2.804946819780006,0.07021302668653724,0.020659520362097075,-0.1117692721704487,7.3102002398737,7.22075100001937,12.783814139780299,-91.42906770535518,1.2207482667011709,2.4938807448590117,-0.8112856750469499
324,1548265893.34998,191385,1379,0.007205371371842098,14.34649442336833,0.4172914731337861,0.1925677525266015,14.130226330317676,14.029255198115418,14.34649442336833,13.187527969574136,14.071513629926711,-0.31638166740891427,-0.17335077003535015,-0.20972440155087255,10.470713342465015,19.870049629695032,7.57053400917852,-13.371317158545583,1.904508243745778,2.1819461518702368,1.0061020561120526
334,1548265893.68368,206810,203266,0.9828634978966201,952.0846009254694,740.9214921837188,292.8781181667473,10.27369966871261,26.479240883823163,952.0846009254694,4.047698788772156,961.263651794705,-465.7980832715105,-453.680475886717,355.20533357416997,10.866800150933637,0.0027083904625354246,9.580183477523148,0.007991942047425725,593.9082987470101,746.2279164437889,0.7656799389228679
373,1548265894.98501,228582,18778,0.08214995056478638,0.04990162289041343,5.807771531173225,2.162481952157981,0.009861080530206262,3.5437047401487316,0.04990162289041343,0.15970372546275202,0.04724538457834331,-2.415207432657476,-4.510540607132957,2.748091455346225,8.435544905535131,-1.0929865250588935,5.350966834927343,0.044371242714710796,4.111833674718913,5.430275648924626,0.6342855910607419
383,1548265895.31870,238543,10851,0.04548865403721761,7.08612997039426,3.1959190489293694,1.2246438313299504,4.548135674456532,5.716057387114309,7.08612997039426,1.9686374216992177,10.475869832653023,0.5470175517687269,1.8011247187411292,2.582754365576843,30.71253502742639,7.245641225227534,5.338450608812269,-0.1109861630533715,2.1234864789953187,3.0620248495212334,0.5759055835388154
412,1548265896.31977,236837,14282,0.06030307764411811,8.542435828068166,3.225070562115219,2.5865799179499427,8.542435828068166,22.799717376942258,4.735447275613601,3.689944732426453,11.153412431027721,1.8571053659461783,2.5380238338245693,0.7146151477085548,57.47047644299292,6.962226532513162,8.471870882624495,2.1201846426237756,1.9950270294939987,2.9929794309175297,0.33195845278806047
422,1548265896.65342,237587,1525,0.006418701359922892,9.286285392905048,0.44216079718013496,0.2770978881353596,9.226873978202235,8.545200188795611,9.286285392905048,2.670990344949386,9.214797759603817,-0.03289037860369793,0.43987395207231045,-0.0305826723254298,63.34749939495018,-13.52492245574465,23.991136555809522,32.06595798918523,0.380469830933048,0.9864156879906333,0.175961961405548
432,1548265896.98711,229838,1990,0.008658272348349707,0.008816377980148157,0.9456547566014073,0.2699265853948928,0.007540620171269641,4.319640033139921,0.008816377980148157,0.0023062908837593434,0.009241437113221916,-0.7127866560553638,0.05508393472783953,-0.619002311600836,24.98042184886054,-22.325030961349505,2.395627007168172,0.8537837900797963,0.5236040500984678,0.956533882343218,0.45877258848305674
441,1548265897.28740,231778,1136,0.0049012417054250185,0.014437245804681042,0.04784464213825968,0.018298818331324067,0.01135251843854951,8.431775350152524,0.014437245804681042,0.012176840255277228,0.013091483526868326,-0.035105695519076247,0.02727638707754914,-0.017683286783167718,9.16747069628854,-131.66860348931846,0.6684705430233633,-3.1657974297552323,0.04637976165918214,0.04637976165918214,0.9409776127281448
451,1548265897.62109,230621,2878,0.01247934923532549,1.1779461640614037,0.40129471161858193,0.12783477101533958,1.120454858739052,7.031734872627454,1.1779461640614037,0.5732748108411283,1.182592627141309,0.0192695055624137,-0.2842288512419115,-0.2826306633225141,13.501932667023281,16.233058096294485,4.587433220833975,11.246812838749857,0.25992359076228577,0.8662202263727339,0.33684420921681446
461,1548265897.95480,228783,7709,0.033695685431172774,7.929788101593959,1.5591899745441427,0.4113666657137748,7.0148342339966945,16.91492330567019,7.929788101593959,3.1695443345754772,7.879016260879211,0.39020543984904876,-0.7260355078159664,-1.3235125737300673,52.34911176745686,16.280695961511654,19.028670233125688,1.445977766071792,0.7492784815963556,3.00439848346237,0.15320257715989072
471,1548265898.28843,225523,4903,0.0217405763491972,0.1584691157881516,0.052166320512873704,0.023399292265883172,0.1584691157881516,24.804471596835235,0.1530724061510062,0.8343945303742596,0.20002131320210137,-0.028214792728395336,-0.03487423559883132,-0.026627770438825013,35.045625566630974,-340.63808446402004,1.218602543057436,2.326713165757578,0.06182065982949641,0.09263588325552609,0.6899785599702357
481,1548265898.62214,218754,34154,0.15612971648518428,84.19928183505922,3.8838869197553327,1.0599837989476328,34.24862142960909,29.687120009274786,84.19928183505922,102.60863707182799,71.10797428462917,1.5714941615539182,-3.3456892536373815,1.1922026353535096,41.24929440587899,10.531327222799485,2.45368035546276,0.5359734005417103,4.4904093112381345,4.6565560966935395,0.9079809693529759
490,1548265898.92246,214586,33622,0.15668310141388533,4.051858172011101,20.859839041218628,7.631055507140801,2.638430403276851,8.214300984453663,4.051858172011101,8.350075195552472,3.8571222462508503,-14.22926895163537,15.095138625977745,2.190337825562341,27.5644990226371,0.9106432006651043,32.39021898672413,1.5264019593199187,3.336840487478744,18.509861048827023,0.13311660578609164
500,1548265899.25616,215024,48894,0.22738857057816803,8.14265572691829,20.762558213805228,6.660670385786899,5.81890367204399,38.872671824519564,8.14265572691829,10.003537219525313,9.36157479624342,-18.600916256441987,8.20648250249919,4.212289512682836,9.018872855868223,0.11024395593293966,44.649066749684835,2.079807727582644,15.62381359979035,19.923063472454647,0.29514237465618504
510,1548265899.58984,207297,21596,0.1041790281576675,0.018331048211312793,5.1467153676677,1.6553531133406794,0.018331048211312793,1.8260016262236085,0.012160901213361034,0.22157157334689956,0.08858436323360588,4.69719982682838,-1.726259740937288,-1.2020899173728372,8.522012615947602,-1.3702211778118158,4.8132835067850275,0.8463864004750503,2.352012652248697,5.025274127237483,0.372920147588729
520,1548265899.92354,206478,1310,0.006344501593390095,0.00015342942779832293,0.07345094303906233,0.03270050926745602,7.220244204792537e-05,0.014416280318793152,0.00015342942779832293,0.0001480653142675657,0.00021369414289800347,0.06738493382682086,0.014534105268699117,-0.025358854676836753,0.6618170218458189,-3.83625732872552,0.847862452515812,-6.191810305208795,0.07520802070833074,0.07520802070833074,0.9802208848845106
539,1548265900.55753,202543,4130,0.02039073184459596,1.0736466816951202,0.09595629681794608,0.060179854608722765,1.0736466816951202,3.5125632829440647,0.8894548937640986,2.071644543401492,1.561693014554681,0.02823175924482907,0.08799447284934789,0.025837016409042932,4.782274705400571,30.2117267126784,4.308267330654985,-32.39978378951547,0.2730039173384349,0.4089569719548425,-0.3368569235970538
559,1548265901.22493,205160,916,0.0044648079547670114,0.0007359771204964495,0.028787376039921642,0.016330816493731734,0.0005556342261437562,0.005307515393108963,0.0007359771204964495,0.0032506412545778222,0.0007392351487799921,0.006737065000367048,0.026557206670912693,-0.008834010883121796,1.3219684455400478,43.495134567680594,0.400039339216973,9.006280643979286,0.0230333225033409,0.07484477509687884,-0.4388259039125856
