frame,stem,n_valid,n_removed,area_frac,resolution_mm,oracle_mm,oracle_mrad,res_all_mm,res_robust_mm,res_oracle_mm,res_mrcs_mm,res_shift_mm,oracle_x,oracle_y,oracle_z,robust_mm,robust_pi,mrcs_mm,mrcs_pi,shift_mm,shift_max_mm,shift_pi
16,1548266187.66815,204512,2894,0.014150758879674543,0.004833840125115037,0.17219015905122861,0.09008062105185687,0.004833840125115037,0.03783564273032665,0.004674057970420746,0.0058742503790820315,0.0042623715306448606,0.13086565331959044,0.03177314376428962,0.1073037696945357,0.4770874243466592,1.5614203965962867,0.6845522862461775,2.719514250914527,0.1738713968905703,0.1738713968905703,1.0097076390942703
32,1548266188.20206,197117,3282,0.016650009892601857,0.02549451378091289,0.3051931500098385,0.289165985523629,0.02549451378091289,0.6267541977418462,0.02330694423328269,0.13916555005355316,0.02304663801755703,-0.22678680919317515,-0.10498486455610884,-0.17518213437174926,0.41144653707342993,-0.2597490550887919,3.2754476267294326,-2.4619019323370264,0.3097928876689175,0.3097928876689175,1.0150519196220886
80,1548266189.80375,200601,1051,0.005239256035612983,0.6319208470082843,0.1924234937455705,0.08567025711604336,0.6319208470082843,5.364877523632806,0.5652625834378262,13.020940422141214,0.7501069764546688,0.18355156832072503,0.047475350668706534,-0.03288941761626616,7.94133016867329,-9.357773767487956,15.32627522183455,41.75496686774772,0.10699305161048861,0.26083672749181686,0.06785621289371073
96,1548266190.33765,202323,630,0.003113832831660266,1.4876124798460528,0.7354072203085398,0.31106079443687,1.4876124798460528,7.693820837848851,0.8676185204267783,14.188727409129372,1.3191593591068604,-0.6332151253120192,-0.17735927354540804,0.32925077501117916,6.22451826502638,-0.5846541117175453,14.496334734343703,-2.2757914926578455,0.21138311051397546,0.21138311051397546,0.26763612354197436
111,1548266190.83818,200942,771,0.003836928068795971,0.0001459878675849359,0.024428063281514655,0.0113945776378368,0.0001459878675849359,0.03523560428390664,0.0001132642332482169,0.00020567064508663027,0.0002658016909421789,0.02133628772499252,0.009986593158352285,-0.006462279697720414,0.81492788242175,2.6473753099719874,1.3901369330843947,31.175865395557107,0.020910728935243025,0.03280030192472287,-0.7150408812304848
127,1548266191.37202,212160,1672,0.007880844645550528,0.006054456965224496,0.04629943217173341,0.02436560275000691,0.006054456965224496,1.011923447423504,0.005283547692130194,0.00861522551444287,nan,0.04448045332531112,0.00639646933588242,-0.011145037973684824,4.559307968419518,-92.4024005764961,0.6375704111310381,0.8106853163254372,nan,nan,nan
175,1548266192.97376,209967,6217,0.02960941481280392,23.063857578360842,26.605469418835625,8.90660845958878,11.86846203305999,22.969113781940276,23.063857578360842,6.779492712037722,23.81229695320115,0.5218982841784753,26.098150537074044,-5.144430359310065,47.7739759858525,1.759151434048965,67.773230769221,0.7838666102529821,9.4537247715171,24.541699561455808,0.2334564975437578
191,1548266193.50766,219709,885,0.004028055291317151,0.18651043148452395,0.011974027271971763,0.012883427643105853,0.1839599282237545,17.33261000399918,0.18651043148452395,0.16336498429066704,0.1896672960969377,0.011880902980494126,0.00029334750760908715,-0.00146130787919209,17.15487415383714,-1317.5594070323386,0.3724927482294852,19.01592673386509,0.0704859487121145,0.11894506346557965,1.6030369487176914
207,1548266194.04156,223817,1092,0.004878985957277597,0.0008065224243300758,0.02503790970542766,0.017666886274407333,0.0008065224243300758,2.942913530450544,0.00064153009547063,0.0006114985063880697,0.0006473503043398004,0.023349869634040257,0.008294756286005827,0.003588527364566185,2.928618821641014,-66.6053087349281,0.9752757167145747,24.277710650719577,0.024679082442149114,0.062424841135925696,0.4346319962317645
222,1548266194.54210,222018,943,0.004247403363691232,5.8597141480480515,0.02395921185527603,0.02224932150337804,5.856175878202501,7.668338303600913,5.8597141480480515,9.131244541074812,5.899903348814905,0.00872569229048254,0.022121344425358017,0.002924422608395532,13.717222639286772,-565.8215068668301,4.940453986862271,-62.77602836863468,0.012297741920704366,0.012297741920704366,-0.42034187623232977
254,1548266195.64321,225123,2594,0.011522589873091599,0.2610917205634273,0.4840597981322488,0.2565830397114671,0.22412352768781849,5.233301697289061,0.2610917205634273,0.489053516349841,0.24468922575566715,-0.32582848702057315,-0.2811833352408609,-0.22155274134287592,2.473233793323177,-2.8396995348714076,3.5871102482262445,-5.608521426178203,0.12091690813663106,0.16322877201859595,0.1662410104930489
286,1548266196.71100,218401,595,0.002724346500244962,31.12034407408906,0.1135395607510463,0.04329081149370461,31.03089078437965,32.17302255803616,31.12034407408906,38.710804408383844,31.114689702889596,-0.0024398962290207607,-0.08337788021333348,-0.0770286171047044,2.3321326799002517,19.164960399403142,1.7265060849816865,6.3348661525132846,0.05347758409805346,0.059743067791807714,-0.37278030357314695
317,1548266197.74542,229007,1217,0.0053142480360862335,34.161632466657316,0.07233099585977594,0.036623344119787786,34.03795238946505,45.54865034206901,34.161632466657316,33.432667771823155,34.00611636231443,-0.06876706566410377,-0.008733777624383921,-0.02065392869222644,20.651929022718075,107.26181374365102,1.3146043254465498,-3.6447828040678933,0.05528277178185113,0.05528277178185113,0.73953282740702
