method,dataset,sequence,seed,run_id,status,notes,ate_rmse_cm,ate_error_std_cm,rpe_trans_rmse_cm,path_length_ratio,success_by_threshold,success_threshold_cm,keyframe_ate_rmse_cm,kf_propagated_ate_rmse_cm,method_raw_mean_reliability,method_raw_low_reliability_ratio,method_raw_tri_dynamic_evidence,method_raw_tri_unmapped_evidence,method_raw_tri_boundary_evidence,method_raw_tri_static_weight,method_raw_gaussian_static_prob,method_raw_gaussian_low_static_ratio,source_dir
EXP39C-ema-balloon,BONN,exp39c_ema_balloon,0,2026-08-22-23-04-55,OK,final trajectory from MonoGS run,5.3095,2.5377,1.5138,150.0879,0,5.0,5.4171,MISSING,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,results/runs/EXP39C/datasets_bonn/exp39c_ema_balloon/seed_0/2026-08-22-23-04-55
