frame,stem,n_valid,n_removed,sigma,all_dt_mm,all_dr_mrad,all_sdt_mm,all_sdr_mrad,all_tx,all_ty,all_tz,robust_dt_mm,robust_dr_mrad,robust_sdt_mm,robust_sdr_mrad,robust_tx,robust_ty,robust_tz,oracle_dt_mm,oracle_dr_mrad,oracle_sdt_mm,oracle_sdr_mrad,oracle_tx,oracle_ty,oracle_tz,shift_dt_mm,shift_dr_mrad,shift_sdt_mm,shift_sdr_mrad,shift_tx,shift_ty,shift_tz,mrcs_dt_mm,mrcs_dr_mrad,mrcs_sdt_mm,mrcs_sdr_mrad,mrcs_tx,mrcs_ty,mrcs_tz
47,1548266188.70258,261849,8048,0.016488228092786987,2.4632270915363272,3.1950761022484575,0.021080896838156834,0.009273948881601842,2.314125400210046,-0.8176852875281578,-0.2090504894545843,0.3164093673528691,2.7998976600170247,0.041845773879631475,0.01844256402981401,0.1801905901811749,-0.05432280035971825,0.25435265345555363,2.5090374975848486,3.1967077697014954,0.02153246580712206,0.009647640073998565,2.3924497957359283,-0.7555702738171144,-0.0238054719315741,2.4779074629266313,3.1840181835400987,0.021388331177252005,0.009441844899500462,2.3368770697573042,-0.8125596950664509,-0.13358460853524357,1.5463615116264657,3.3428723605435238,0.034542037466243576,0.01371103661566616,1.2183000857643256,-0.9521163466490953,-0.021290563870047238
59,1548266189.10298,261122,899,0.01562751831274758,4.811289054014273,2.749040078990552,0.02168554902374911,0.008977569240581575,-4.062736362688565,-1.690346109515239,1.9456118931103277,5.482146134737134,3.072557782135371,0.054382429801203225,0.02276659668057801,-5.010495529121,0.5128978062418916,2.1646700985656047,4.951547323988465,2.752407789632838,0.021754910022126893,0.009024864843671185,-4.168409898036491,-1.7699667946219304,2.0023479641622006,4.811095007616123,2.7491372301908727,0.021692333502595373,0.008981043282723606,-4.062668405717558,-1.6931035503488443,1.9438034435256655,8.122823339217678,3.7118032681838717,0.04151539330879701,0.01627318278062735,-7.134752545000378,-1.7434700256413036,3.4692762057006066
64,1548266189.26983,261449,525,0.01768552498414278,10.094871680925431,4.361797412946182,0.02710727415775151,0.010903281784417235,-9.199939122676287,-1.1196962213504909,4.001728971993718,9.373817781092654,4.262734135748404,0.069560609978754,0.027926580869859413,-8.650536642100429,1.582515726780504,3.24535353564123,10.087263350034702,4.369102336104516,0.02713899918875636,0.010925324083792537,-9.203300895311093,-1.0793053845926333,3.9858793772652827,10.084346101309002,4.36112970939705,0.027113065565108896,0.010905333042635083,-9.196526547570965,-1.1282002630081556,4.001582835726124,13.484185055778715,5.511551124233934,0.03935044791558832,0.015145048757934909,-12.466923750151938,-1.8045285328263172,4.8106897219213
66,1548266189.33656,263312,1534,0.020925410571969987,5.376635265455068,6.336866023058363,0.031340996308124494,0.012533892401387815,5.075571448531265,-1.749944467920443,-0.29064687815968016,3.627232596295627,5.122365551640551,0.05790899515354342,0.02358118758083571,2.949300020487489,-0.6603225375485854,-2.0055971288340557,5.265232144879975,6.354949824367898,0.03146748990721397,0.012615309558319217,4.98235140778416,-1.68296391903966,-0.2578302465562364,5.397865965958902,6.338190585591589,0.031385384476840555,0.012551826265631259,5.093635142272974,-1.7703693824075977,-0.2908193467356226,4.1002189064713885,6.270643800313324,0.057080018826402235,0.02340819464578959,3.4289511637843795,-2.0628383930791916,0.8937487126735536
68,1548266189.40330,262197,3153,0.015052074340796306,5.863030148001241,3.5344876621209784,0.023298813190327387,0.009185133990221684,-3.9457148782211298,0.4462713220798801,4.313617799857208,5.96199882352937,3.4661409066899025,0.05375208204288586,0.022076262918381863,-3.9941015629386443,2.431367548689948,3.698788250207641,5.870019420041804,3.5391372464259976,0.023687684745944113,0.009386016030392953,-3.935629395852669,0.44456239888578364,4.332471987637681,5.850113972935796,3.5287877980797173,0.023365265680722388,0.00920815652068075,-3.940176118220812,0.43720326193598846,4.300548526788289,9.033223248465589,5.283235389077018,0.035363461752692824,0.013104461538067705,-6.287586783666162,4.549519441719823,4.622472016562045
71,1548266189.50341,265090,4193,0.024021695436282138,5.8375523416365915,2.5323647145464356,0.043518257349012573,0.017350260532341035,1.0333421876449516,-3.30868579844109,4.697001123246007,4.716944864888999,3.742221474905073,0.09788285400103384,0.03941500431489199,-4.265887769415746,-1.054255236079954,1.7147350507731072,5.787749352936451,2.5221305895982344,0.04411352320955576,0.01768073434102057,1.0229766601604815,-3.1972545030859933,4.714777297781896,5.846187285822862,2.5555099601166162,0.04375044462060825,0.017455706486533502,0.9875196092430334,-3.3062953189457014,4.690310097879987,6.8497632969102105,2.460115217151222,0.0693227300486678,0.02726847010989894,4.318418956408592,0.022922208136467552,5.316953029038654
73,1548266189.57015,264249,638,0.01599156508639353,4.077367412590274,3.774607784725191,0.034836008330363204,0.013191522144407648,-0.3280857569869174,-3.8744911343471484,1.2270302372724053,3.6136559306256766,3.5558588042976744,0.07354632415238839,0.028460597740665783,-2.6268687154374395,-2.334571620360615,-0.8413354183730734,3.9509400639283445,3.8135587637603865,0.034887472794189564,0.01321913611649812,-0.40345574102112675,-3.756122040209367,1.1570212067393697,4.080069343616859,3.785912443230054,0.03486741624017155,0.013205899169171222,-0.34362968629801943,-3.8709768853813857,1.2385936433289324,6.13194586933758,5.518014947980857,0.051656096187813666,0.02062495166844796,-4.383719602789507,-4.070051092033315,1.3484979409860574
75,1548266189.63690,265133,506,0.012960050422595236,5.0937985632654055,5.440573272968365,0.026569207974342906,0.010133297065467077,0.8722282551415578,4.818219638084821,-1.4038380224339304,4.319132663107678,4.053490367581499,0.05058136411370418,0.0200062802445264,0.7022360922999807,3.2379190074315343,-2.770857616967798,4.995544886172052,5.427905926322081,0.026686242504045825,0.01019396164656311,0.9132417347259815,4.733630650029599,-1.3092742695152833,5.094393033118603,5.441459856333532,0.026575385483690907,0.010135235806963253,0.8718291097146826,4.818939521098551,-1.404659707774864,6.034243579693867,5.499013200147799,0.03695314773726942,0.013426268850647636,2.030521100339345,5.434953429025087,-1.658421196343622
78,1548266189.73701,266299,77551,0.028455897010467142,5.623716179391487,3.5145331972937113,0.06471120895498823,0.025259743718399775,0.5263174720421713,1.5755677615277153,-5.372779524027323,5.656639473855853,3.059871319135919,0.13221046008814824,0.051527652355517,-0.40708199630884456,1.0032028846767092,-5.55206613411996,4.838328124894268,3.7799463764429873,0.09070458735796891,0.03263465514304147,0.08185248790083653,3.005664993308528,-3.790606437282426,5.422310213834221,3.199044817435972,0.07530076888227888,0.029159682257470218,1.5796697569574263,2.2583985586613977,-4.457828879209698,7.079505166724001,5.955453391207515,0.0923951754031037,0.03531108654905859,-6.054719316420985,0.3871115910259904,-3.648275211812254
80,1548266189.80375,263949,2023,0.02642845262350958,7.227203488077503,3.383364972543786,0.049419416337205035,0.020089365901507124,-1.9997952108995256,3.0276699396395417,-6.250320320523265,6.308069631649053,2.5830389875084516,0.09854923978890247,0.04007520934494175,-0.24067531092268785,1.8761201806620893,-6.017806156744976,7.243905157801828,3.368399906170915,0.04962931872421204,0.020227100214610657,-1.964272101031891,3.113837907402076,-6.238574399232692,7.220261309627554,3.3529016501464626,0.04950684172443264,0.020128058240590614,-1.9335241700719061,3.0322381716706723,-6.259205682212288,4.738721698370088,4.063142661647787,0.08428006996877457,0.033966575322274005,-4.102664972342095,1.872834173464675,-1.4546874640360443
83,1548266189.90385,263980,2336,0.03623110122067103,5.704060869464752,3.2981642400027353,0.06172209241792928,0.025194014202976938,4.419447217312379,0.7696837641360604,-3.5231212864694568,4.5191414324121775,4.028246512166192,0.11233929594998947,0.046440883641463565,4.112652721785909,-0.33289100057528304,-1.8433421977124387,5.4961412401577965,3.3398365374404597,0.06211993782501763,0.025436701026290247,4.261364204303278,0.6466236973947457,-3.4103110479857293,5.600216993151412,3.289961123817216,0.062161144263279317,0.025422490954519913,4.30848008927585,0.7059868268428878,-3.491702236844014,7.430629814152826,4.8377460981618015,0.12784058524514574,0.05173884740647799,-2.829429171062018,0.461749015179097,-6.85531748702431
85,1548266189.97056,263860,2963,0.034227960401190374,7.003637270199579,3.5130444717461984,0.059164597467374715,0.02384247168387732,0.9295746409943202,-0.5016288314954065,-6.923524717567017,5.776765510970896,2.5824023775432488,0.11226759824755292,0.04538179443844673,0.8894098615564573,0.7390330583147263,-5.659840987662722,6.952225263652243,3.5620883542488992,0.0594818366607593,0.024035942517006702,0.7117160599030994,-0.44610767476824614,-6.901295842749633,7.026624079189862,3.519483230165605,0.05937886229606762,0.023934399592105898,0.9508329787948832,-0.499445256264782,-6.94382891803969,7.2281937970629775,5.708394571481701,0.12123172873882958,0.049516390999659834,-0.021837240365311376,-4.377641098397406,-5.75174470195391
87,1548266190.03732,265022,5003,0.031096163792968225,6.2725818255337344,3.7686310173720585,0.05800250301467813,0.02380547525393495,4.413500696533967,-0.4022679306861466,-4.438972276513088,4.422432280170446,3.3338583005010394,0.11300491499237511,0.046842692327747536,2.6347578190993453,-0.8420481388527903,-3.4506395695932923,6.064657246014565,3.819900797255144,0.05866286074421517,0.024131211209742195,3.9956934220928293,-0.49147648649790665,-4.535741664987187,6.16750076680867,3.7491870169641874,0.0586644299470081,0.024092800011898605,4.415439659499594,-0.37007185183803654,-4.416710855585807,6.228217331064352,3.8154719742437924,0.07581936521564994,0.03161151092126639,3.522622428292269,0.3406643763493597,-5.125014159331576
90,1548266190.13740,266061,1362,0.03840278401939359,6.284961095418371,3.704733215585136,0.07766976952300746,0.03185880867027579,3.7212683479406388,-0.857052202513064,-4.991829261473707,4.622262515374383,3.053975943237268,0.14283462781176734,0.05856690741400274,2.5425322427614265,-0.10919819854104663,-3.8586158540322537,6.212868853319914,3.740103473239873,0.0780941166997569,0.0321199102674266,3.641422001921678,-0.8859731212990751,-4.955283727578976,6.277992138920499,3.7177975142784936,0.07781527286645468,0.03190993637849598,3.6896341482415966,-0.8669120765319389,-4.989544704099803,6.534116441461863,5.414450122542885,0.14405856741015644,0.06001299581598095,2.075513096481879,-3.9160311176553964,-4.801210612175752
92,1548266190.20413,265473,994,0.035198660903940235,5.378419134829342,2.5918464381799695,0.059161197932638715,0.024369441862675076,4.623630516125875,0.18288568347902975,-2.7415298770989893,3.5227264721876823,2.472397788468321,0.11560953068194858,0.04786296762187628,3.2289638388610293,-0.18237657236801372,-1.3964716649581599,5.336325333259034,2.5729163034427165,0.05936514533132648,0.02448249097862409,4.569463059368695,0.3193333220735817,-2.7375904808536435,5.3670120409121616,2.591005041351048,0.059207618140201285,0.0243917602477787,4.608339794547498,0.1734300757025459,-2.7462225629879846,7.6804738475618155,4.465069568738311,0.12858555186989562,0.05109283071305571,4.000873961801012,-5.173614624445017,-4.0269588752050005
94,1548266190.27087,263990,1630,0.04096458058830608,7.868050218479849,2.675976263674938,0.07444073298620751,0.030116234497069867,5.335064688662636,-0.39130802900879275,-5.769764036313712,4.733619186564346,2.401853367292151,0.14016547771218785,0.05736876876294115,3.298810951233552,-0.21121555818723742,-3.3882716684780965,7.865542099546754,2.6464529967011177,0.07482808668157138,0.03036806635551221,5.320189793225278,-0.27682782013501267,-5.786682939457045,7.790698507540245,2.6768433700238514,0.0745560052172531,0.030169783057763626,5.258370088926945,-0.37889247181896957,-5.738458532671727,10.230189064599625,3.1657826645807274,0.09931322493823722,0.04175535287090075,8.50336386521977,-1.2317694774295576,-5.552685406864085
97,1548266190.37102,266303,4553,0.033508935409631346,7.245464651806662,2.012233826566261,0.05595138986411393,0.022898015155763476,6.394822689928808,1.4086818166380703,-3.101389418377638,5.909243008083442,1.8628086342658325,0.10210906799081186,0.041797521148093084,5.5317115553475755,1.1213668983540839,-1.7498161264238328,7.185825881407978,1.9847462408230376,0.05680855347239852,0.023405329217164123,6.331894305431799,1.4452800999480861,-3.0747965030953077,7.331199792781369,2.0501597172619483,0.05629043469119918,0.023044270300358334,6.496355091306185,1.3960844640144896,-3.1141910474644714,7.467910829744124,2.540432690105631,0.09301459678763892,0.03728353938550833,6.749258182737108,-0.9963982338005173,-3.0371691924298445
99,1548266190.43776,263261,1324,0.03665491907396673,5.885636665350974,3.281873707019533,0.06442506382242268,0.026925121014574862,4.312793195699037,-0.03623823907316914,-4.004899573982438,2.5442496601708693,2.3983837286891414,0.1195602348140813,0.04997220243117792,2.3688583313990237,0.9166741198463847,-0.14637314318164016,5.979988721882705,3.244614378596009,0.06456424849309057,0.027009323726959408,4.377102313744065,0.125022665021347,-4.072543404568165,5.883302395433539,3.2801555788946897,0.06451145979581968,0.02697114679068046,4.307618763084354,-0.03719399175402318,-4.005945228184863,8.279153644096626,5.444030927936457,0.10621470618739831,0.04563722679068596,3.7761039905095846,-3.6371515738365088,-6.407538696282266
101,1548266190.50446,265956,5712,0.03696786493811007,7.744641886415085,2.5008145996162,0.06444419390408757,0.026498792368000144,7.6398030938047015,0.3628756059409845,1.2170488615170993,4.970680718307218,2.18980513494126,0.11685088748561978,0.04785274086181143,4.2676219786077985,0.4785138993715195,2.5032167103874734,7.9341081705046435,2.610462006030479,0.06518212721423097,0.026827595847306977,7.839792669421518,0.04000758365523845,1.2190663456117703,7.872729340323868,2.5016368369412723,0.06571697806465995,0.02689073944379045,7.747811556725047,0.4407482105002367,1.2587779694353902,9.575611853056715,0.5741867087736808,0.11189194993445424,0.04768078975384568,8.299678533878232,4.413498112246349,1.8244760913421223
104,1548266190.60456,265246,827,0.03980944575167501,8.492782245992712,2.981745466751581,0.0663947927821556,0.02748515013951703,7.934229947612842,0.16858358271864174,-3.024388366577662,4.4546508719452245,2.127600087410438,0.12080386518553217,0.050017174249680295,4.224069067155531,1.3381628384903512,0.45877567994129637,8.6238766990953,3.047326815037988,0.06658163035736768,0.027580893031792206,8.07767337961333,0.12881836619462061,-3.0175897537630827,8.483262493323005,2.9789850289391557,0.06647759970198258,0.02752878512587012,7.921588132803773,0.1725179277193185,-3.0284125610362502,5.271488849874837,2.9106907392866956,0.11900287730143214,0.0497387953398824,4.128605240232192,0.8880328071524876,-3.155092898490136
106,1548266190.67133,265618,1571,0.034774498230808505,7.221229970042677,1.9128020380021618,0.058398599633425315,0.02423013291987886,6.775224534592686,1.504120900958672,1.995022581675495,5.744780646455939,1.9821341997085926,0.11057133683777368,0.04529204664585319,4.135074875306098,1.5245642746931267,3.6850188905671013,7.037812959789467,1.9673870254926302,0.05881915108259882,0.024484126339988872,6.6030818781711424,1.314000546437043,2.050249626536141,7.227929395094158,1.913825914383944,0.05861649103724134,0.02430712173095364,6.781764799947917,1.5113522387940204,2.0045059007338377,9.489869949478763,2.1957194971381093,0.09196181979421399,0.0391635972636455,9.058027707844435,1.808725391247943,2.1767586363668205
111,1548266190.83818,264218,1220,0.026229077350158333,11.926364375951133,4.262956451438228,0.04973282836130705,0.020882330950228952,11.834143055990317,0.7880784764290304,1.2530593255316154,7.481296113278033,3.7121288330973408,0.09216607491315316,0.03842102787149157,6.825086839015357,1.3908203664733505,2.730128180626559,11.824399433505786,4.290375759822809,0.04991239269552323,0.020965523314530513,11.735879136038188,0.8158207748955946,1.1916372479258306,11.9272619029094,4.257386621647118,0.049801298778705164,0.02091908260968514,11.835199222703512,0.7902905731923745,1.245558921214057,10.88395055472274,3.7181151081940826,0.071088914078521,0.029817775499628576,10.251621701900698,3.406806132502905,1.3260106086712415
113,1548266190.90492,264011,5943,0.03365326389434736,8.355432738415447,1.2467662507244084,0.0553111642912837,0.023090986615684622,7.74405271277508,-0.9938827388267572,-2.975752161959694,4.751794223900311,2.7509936781006883,0.09877815703211247,0.04121381985527204,2.383516563253625,3.3754779226813967,-2.346176875787176,8.560602269169419,1.3750531633695873,0.055943925518753254,0.02333195802735379,8.074346411860045,-0.9463043021274801,-2.682042020544497,8.330980931285268,1.2290237582589145,0.05583388323047686,0.02326293357026259,7.691837681988232,-1.0081539464762153,-3.0012899018705004,9.792400569120915,1.3039173544137697,0.0789630231334703,0.03378312496835591,8.315476106729898,-3.6110683614310077,-3.7019118457353613
115,1548266190.97166,263681,1312,0.03471301092769994,7.7266651672672815,1.6170601741132322,0.06269059607060865,0.026273337728247543,5.125322150000326,-4.237125654299601,-3.934360641254656,3.5265871976993153,3.2702977928227366,0.11156319925385896,0.04684729362687018,-0.6304954773595616,1.4469536581534923,-3.1536673615272224,7.871718374866507,1.5696630442888622,0.06300848276671882,0.026418947167626047,5.302817386185221,-4.302830361688023,-3.915319759677169,7.684762075722247,1.6199748746555753,0.06288344341466792,0.02634354672421957,5.0868996159311,-4.216395302359555,-3.94193764753335,7.102135528927341,2.0771547832760042,0.09909203990932078,0.04519179607309179,4.926076363660701,-3.45441531199462,-3.7737402643653835
