frame,stem,n_valid,n_removed,sigma,all_dt_mm,all_dr_mrad,all_sdt_mm,all_sdr_mrad,all_tx,all_ty,all_tz,robust_dt_mm,robust_dr_mrad,robust_sdt_mm,robust_sdr_mrad,robust_tx,robust_ty,robust_tz,oracle_dt_mm,oracle_dr_mrad,oracle_sdt_mm,oracle_sdr_mrad,oracle_tx,oracle_ty,oracle_tz,shift_dt_mm,shift_dr_mrad,shift_sdt_mm,shift_sdr_mrad,shift_tx,shift_ty,shift_tz,mrcs_dt_mm,mrcs_dr_mrad,mrcs_sdt_mm,mrcs_sdr_mrad,mrcs_tx,mrcs_ty,mrcs_tz
2,1548265919.56097,264696,14785,0.017454848835932853,2.4128145626678164,2.9789183419293397,0.017917100618875064,0.007668198735579021,1.318697821732495,0.5870997571556301,-1.9333970218058316,1.202077874459184,1.7799616847268522,0.038997598994384035,0.016550933211248488,0.0743527170228369,0.7928744797052194,-0.9004515251626871,2.3195345769697138,2.8458118707023967,0.01881365385746353,0.008135892288166618,1.1538165583880162,0.43179031108063315,-1.9653257059847844,2.305613711398003,2.9232111332755215,0.018371094573059396,0.007941690457454577,1.233460712624554,0.6411672069633415,-1.8121918604952638,2.9653085978744467,3.540769897187407,0.03256920868011934,0.01192012491200548,1.4282979327769132,2.04233178695954,-1.606829476897896
3,1548265919.59402,268471,6296,0.037885415303290926,3.2732257823790762,1.4373518335563022,0.039770698389079276,0.016342741585049152,2.9073141428892755,-0.09380968925582778,1.5009101369465259,2.4614739999489244,1.7994486945327517,0.0822942268960301,0.03324100891941931,2.3940212924255357,0.5712132775152844,-0.0350955186309101,3.1827575662452707,1.367261805646849,0.04043347520660659,0.01668533532371851,2.829886640725298,-0.2042747595683795,1.442206347489599,3.2664101919151314,1.4285285022097192,0.04024114989230067,0.01654190148947474,2.8639372383203465,-0.06764130172798091,1.5090333166454484,5.675879842329022,0.8345038878116476,0.06293716007970841,0.027236567666291612,4.841867822712639,-2.1004421271443343,-2.0880782654044063
5,1548265919.66073,266038,6881,0.04158412936332653,5.308291824143373,2.889809332599265,0.0646424089690633,0.027111789904637022,4.56203800189314,-1.9321827941057377,-1.9058963795841495,5.308600099064237,2.67108519457,0.12363616559493326,0.05033456195504266,2.7663595733645745,-1.6217474497050248,-4.2306530148446635,4.426419478040688,3.1423107227172027,0.06630460444056846,0.028419934701346485,3.6699174433355566,-1.8012192594053187,-1.697204918160079,5.286400602824103,2.8748778751765176,0.06536745429285007,0.02751564047184553,4.5834105598013295,-1.9940796953170687,-1.8374485904542353,21.541399082513124,3.913476935140629,0.135366368472848,0.0452584841436865,17.390697821910077,-6.809302170980799,-10.734472862855705
6,1548265919.69410,268171,16127,0.052331969225977354,6.073172979489036,3.9325934447102036,0.06842293882096233,0.027294950354479347,-0.4379333632913342,3.7347338622482242,4.769004863311478,3.439299199916379,3.237744780674322,0.12676598191202973,0.05000399224297349,-0.2922449488388227,2.3703863911505163,2.4748010491900296,6.12440977445197,3.977936234089859,0.07045621604794175,0.028382810249728017,-0.4402560880670077,3.868842445090071,4.727221995780635,6.653886392111933,4.0680612142305375,0.0704157102562335,0.028169860536844532,-0.4406917772168371,4.255432083564596,5.206612970710108,3.9628564532393233,3.179681744664054,0.08867101354247786,0.033830987360717955,1.262833112420482,2.052988349892331,3.1455878042682763
8,1548265919.76081,269270,14382,0.05917378394694881,5.629517431931027,3.9915494502864095,0.07193791852276048,0.029061340610868288,-4.206066081453205,2.1061713041881913,3.092655343273545,3.8004889288316708,3.217355707852499,0.1311437089430901,0.05195038041542497,-2.9981056161395365,1.37124289479495,1.8907066763829434,5.906160433524451,4.1457911772507074,0.07344041907012028,0.029899053689437093,-4.254993782468848,2.5327591958969795,3.219144270342737,5.577149140359963,4.019838926331547,0.07367943466928911,0.030008003884449852,-4.321468925427664,1.9973928700905468,2.882866905549271,3.056069830882069,3.4827268657786243,0.12779279028572857,0.052230138988057485,-3.0273929087896296,0.3422434847908176,-0.23942511179084058
9,1548265919.79418,266974,5089,0.05018967862982925,19.709245873288754,12.878944239087339,0.08153879284380322,0.03276426424082393,-15.032996905561005,12.436681030270954,2.7914766490948186,14.656270639650232,9.524698860433277,0.1562530035246283,0.06141929313244204,-11.939581140375502,8.274553986322815,1.9453605276380865,20.123512229943838,13.010037013334733,0.08226491355504888,0.033225423267635855,-15.272508492777174,12.744995530670694,3.0448838614850775,19.5140736188109,12.797628038160592,0.08202944491494896,0.03300169877430917,-14.890978544516049,12.431129408619825,2.7709178248795627,17.86805908703527,11.535931973367754,0.17687755137161587,0.06961930096536775,-13.755009579787977,11.376831925515603,0.7968326902767081
10,1548265919.82755,266914,7792,0.042514289863292684,5.796412071981857,3.9408941385332095,0.05323880963590079,0.02140548223808789,-3.0905826895156268,-0.6959036840830899,4.854112649080462,1.815595189433952,2.7629117506475196,0.10394654560737708,0.04040442610696058,0.10172682384437859,-0.7235960017483246,1.6620608807923016,6.100405100452424,4.067309472492371,0.054425443667380426,0.02202243621592246,-3.4125940613225394,-0.6743132764440489,5.011431508806978,5.761290175861628,3.953481666739979,0.05389513768750386,0.021699289697028827,-3.151837453163175,-0.640744529753888,4.916365603982578,8.855651550565288,4.648154703926669,0.09140795439755844,0.032221241178437415,-4.12217210587533,1.02108776994831,7.770948544459339
12,1548265919.89429,266285,15642,0.035359174542214385,14.569119513614854,13.329605097582514,0.060708616585570224,0.023995514461985404,-14.3422092193316,1.193802413210006,-2.266078972394112,9.72282870139242,9.555021297081526,0.12089416253767817,0.04641537333025125,-9.346830987812782,2.497677348641663,0.9652752477740665,14.722745087348356,13.493749358262063,0.062345850355119165,0.024945376685008767,-14.475733323549179,2.0815566108170436,-1.6969059280030483,14.511133997512031,13.283878429556795,0.061874637258145244,0.024598036823071583,-14.266294864902171,1.0254983833253635,-2.376616690951553,16.454712724016716,15.197996190806744,0.12129376434235847,0.047640028534617,-15.99062253867702,3.171755381407676,-2.2355154788065215
13,1548265919.92766,264830,7841,0.02999017652348293,2.6833747895862383,3.525966536024398,0.03824714830829088,0.01508526399183872,2.0479821879912596,1.7283796088632946,0.13774304600627463,3.11563440567333,3.420492365673591,0.0797466873727236,0.030698303006482058,0.4348683119296005,3.0819361939423446,0.14048700140253462,2.818877703932642,3.547110161937581,0.03907807755683351,0.015492373223842703,2.2310727223212568,1.7142865586430351,-0.17206862671155562,2.6717603789771367,3.5295641230288877,0.03848969305554154,0.01527585217847291,2.0571806692854233,1.7072572066795444,0.07114204199825928,3.9231386837081237,3.3046173653353685,0.06300585744569284,0.02566750507330032,3.286342967719593,1.7608939928223064,-1.2207454182463278
15,1548265919.99440,265332,7688,0.02146118783264336,1.6303246238934925,4.275700319306585,0.02713327144088911,0.01061160752060434,0.9972905358643794,-0.20843764945060436,1.2727622372777658,2.016229709261325,3.2884749889982623,0.059522339639828156,0.023084172852382397,1.9738452291490116,-0.32091237472434947,0.2571623993169926,1.4843770413836543,4.264291026483394,0.027685028022283967,0.010916847426361582,0.9435071454048229,-0.3574017020232828,1.0887761436345833,1.7113795835751113,4.246224643846595,0.027448664549415126,0.010767483701990786,0.9700714129377188,-0.13001384537609784,1.4011981852705309,2.1225335962578735,4.540647421140659,0.04837669550424316,0.018076144796523596,1.6937300335401728,-0.7765531980709166,1.0165591823859637
