frame,stem,n_valid,n_removed,sigma,all_dt_mm,all_dr_mrad,all_sdt_mm,all_sdr_mrad,all_tx,all_ty,all_tz,robust_dt_mm,robust_dr_mrad,robust_sdt_mm,robust_sdr_mrad,robust_tx,robust_ty,robust_tz,oracle_dt_mm,oracle_dr_mrad,oracle_sdt_mm,oracle_sdr_mrad,oracle_tx,oracle_ty,oracle_tz,shift_dt_mm,shift_dr_mrad,shift_sdt_mm,shift_sdr_mrad,shift_tx,shift_ty,shift_tz,mrcs_dt_mm,mrcs_dr_mrad,mrcs_sdt_mm,mrcs_sdr_mrad,mrcs_tx,mrcs_ty,mrcs_tz
14,1548340550.44865,246615,2362,0.02858153234315111,1.81628006845554,2.078768136844324,0.029604753107203452,0.013018246434001906,1.711272874003418,-0.46961166504571217,0.3871476744369473,1.4776844292627744,2.2440925835609717,0.06360157061710014,0.027228220913353553,0.8561605581807299,-0.8265532245320086,0.8759852385269123,2.7841193698881344,2.4500969127637853,0.03008296555266546,0.013141508637428962,2.0467250353399833,-1.8415084081103996,-0.4136231114886447,1.829884719682279,2.0736582687386864,0.029693509768812108,0.013059602790723603,1.7276939421149247,-0.46524167289839735,0.38729255815487784,nan,nan,nan,nan,nan,nan,nan
18,1548340550.58211,248585,4810,0.025235872068044996,8.227880240025774,5.780798035713046,0.027096295378645944,0.011952719934734866,4.2071168540891755,4.120863776897962,5.746012769955844,7.040383730734927,4.862697851327302,0.04986776732626468,0.02196433946596851,2.8945037784860936,3.8410367785278883,5.141525786993865,8.22246865318153,5.697525164432187,0.02848394166978516,0.012414940520455687,4.251164084748161,4.110288900557897,5.713328262147271,8.224586598642048,5.773201140124997,0.027254098611725466,0.012014354007062761,4.218095725419199,4.1225892023593005,5.729954580805083,nan,nan,nan,nan,nan,nan,nan
22,1548340550.71555,247155,6064,0.04669500753156608,2.906967263828971,2.218444584122151,0.04908992879314164,0.02235648648936361,2.3680462627627215,1.6835676147194079,0.09173689038118128,3.764651717186974,2.7132195307358034,0.09089877930028553,0.040809630226356856,3.449259866116121,-0.44762247868407,-1.4404315479383798,2.3071499888635505,2.2209406902519646,0.05045378711617714,0.022986516510440973,2.0396954192685945,0.35564650296609684,-1.017889597478912,2.9832744277734236,2.2413870592399547,0.04957146727793944,0.022522505520696377,2.395244630028464,1.7383131245412913,0.09312472350617391,nan,nan,nan,nan,nan,nan,nan
27,1548340550.88239,246327,5742,0.029497210736598386,7.744702549894107,2.86128529829497,0.029722404889474235,0.013808703757990305,-5.865512911785749,1.7950275108967493,4.728007202102675,6.312430993175811,3.06051564602374,0.06037936191417043,0.026840238617844077,-5.40494651287988,0.5760814557344028,3.209590066172488,7.315869971727694,3.156926559272076,0.03169445903893406,0.014733886141485155,-6.146281212583549,0.5308941767847876,3.932344348111629,7.732140038886848,2.8862116288588773,0.030132163683674915,0.013925425373454915,-5.899062806071715,1.793505961912718,4.629905940949268,nan,nan,nan,nan,nan,nan,nan
31,1548340551.01589,247842,3266,0.052334664354902395,1.548247955247943,1.1514911055168024,0.05006442744638618,0.023815713572820356,-0.7160877729236913,1.3018022363221273,0.4354319348708035,0.7380313583380066,1.6646601363951565,0.08991379958997303,0.04246464462328906,0.6727389574047332,0.028081563539521914,-0.30219862155445315,1.3755308034491445,1.193030728820564,0.05060398263356322,0.024082546929269186,-0.6966218862016154,1.1379267870481031,0.33455278540274197,1.6048692813149925,1.1355917107784657,0.05030233245691486,0.023926534915707814,-0.736960962016303,1.3366046857952847,0.4439179502480526,nan,nan,nan,nan,nan,nan,nan
36,1548340551.21609,246297,1159,0.033934498288809276,5.348154511456052,2.117716851245803,0.03276980447814861,0.01608601266611926,1.4777008285784203,3.0909724972878987,4.106707435481153,2.434222442092141,2.0525284156263357,0.06607927287799048,0.03247149553730962,0.7242918728309475,0.322575144462578,2.301474626562503,5.301222761097848,2.081458414984285,0.0329182599548217,0.016189436485854827,1.4193539203138106,3.0858733643123504,4.07010844955012,5.342991201507667,2.1161762845162446,0.032814858040553105,0.0161035900105208,1.4764262833463744,3.1028985414036168,4.082220695962992,nan,nan,nan,nan,nan,nan,nan
40,1548340551.34954,248105,5766,0.043127928647620904,4.932741274871627,1.5990510354793437,0.03899768900273278,0.019959673326899303,0.5684497498177605,2.618832681344376,4.141318238662288,2.5993450472269037,1.8491672138627178,0.07404945944035712,0.037238338912827365,-0.1323629913251376,-0.5408900631029521,2.5389983561843796,4.886540453916338,1.4943704780404972,0.03989452957656955,0.020738322091536927,0.4000937824427839,2.663222274363376,4.077431751770504,4.966137436146953,1.57560001315055,0.039417728477721695,0.020124336991765454,0.5059729428704665,2.691920965570553,4.113151086131131,nan,nan,nan,nan,nan,nan,nan
44,1548340551.48303,248041,4104,0.04594226062420907,3.0509459741574068,1.7364004530130743,0.04239845905791422,0.021638600809567973,-0.3911528910918055,0.3280284462347434,3.0079341900178984,2.942708098086509,2.0065259637222184,0.07687841101534526,0.03827764540123704,-0.45820438934694524,1.003049399225544,2.7282726386562595,2.949484542919463,1.6966525926792881,0.043090402088259476,0.02232470609111349,-0.6030892095239472,0.31387275114078417,2.8700568583858987,3.0623828170423932,1.7377205780020988,0.04274019311923893,0.02176525625524312,-0.39372800163752764,0.3262914329772948,3.0178687668966684,nan,nan,nan,nan,nan,nan,nan
49,1548340551.64985,247033,3535,0.023011999030728265,6.2430845826193995,1.3245257679513704,0.019744951320157647,0.010399213227561,-0.7966896593928859,2.7037405525556366,5.570563500833881,6.84491701213507,1.3180679750540805,0.04282470864392375,0.02174138253513766,-1.8395366708303866,2.4294568040817235,6.129170692417317,5.333404384396729,1.3233484268930584,0.020070625885887636,0.01050295244987381,-0.7500929713682205,1.7569979126837056,4.979510136211327,6.248634204923298,1.323801302393501,0.019907523179582345,0.010473589007605186,-0.7823328875336898,2.7136898334303634,5.566104270237416,nan,nan,nan,nan,nan,nan,nan
58,1548340551.95015,250410,11813,0.05065400644816121,1.14191751467577,1.0220980893378282,0.03563714703763929,0.02028039051076721,0.09846719927566906,1.1132297655768555,0.23451931695234043,1.449707379641433,0.8486819719888061,0.06607660775568691,0.03595867512443558,1.1814975151074445,0.7629886019352401,0.35151600489689194,0.9393355655814558,0.9823170959213818,0.03697865652579225,0.021576451190170445,0.25220659892649316,0.8989738704681739,0.10290343259403645,1.4274690156584908,0.8859770203786401,0.03677394172393124,0.021101393846715305,0.3259910812022477,1.3678353571380284,0.3398302649079849,nan,nan,nan,nan,nan,nan,nan
